transaction_id,change_type,quantity_change,inventory_id,action_time
TX00011392,restock,337,INV0069524,2024-04-01 00:00:00
TX00005118,restock,3181,INV0247568,2024-04-01 00:00:00
TX00045726,restock,172,INV0176441,2024-04-01 00:00:00
TX00030326,restock,344,INV0341335,2024-04-01 00:00:00
TX00058674,restock,88,INV0371267,2024-04-01 00:00:00
TX00037025,restock,253,INV0105004,2024-04-01 00:00:00
TX00045721,restock,279,INV0009879,2024-04-01 00:00:00
TX00049349,restock,336,INV0264303,2024-04-01 00:00:00
TX00063633,restock,67,INV0020433,2024-04-01 00:00:00
TX00045719,restock,12,INV0257091,2024-04-01 00:00:00
TX00030311,restock,2130,INV0319824,2024-04-01 00:00:00
TX00011421,restock,4614,INV0118048,2024-04-01 00:00:00
TX00005104,restock,6,INV0107321,2024-04-01 00:00:00
TX00045712,restock,330,INV0166357,2024-04-01 00:00:00
TX00037038,restock,32,INV0291435,2024-04-01 00:00:00
TX00063648,restock,33,INV0208148,2024-04-01 00:00:00
TX00005092,restock,156,INV0143881,2024-04-01 00:00:00
TX00030324,restock,303,INV0119001,2024-04-01 00:00:00
TX00004859,restock,305,INV0343910,2024-04-01 00:00:00
TX00049393,restock,192,INV0010178,2024-04-01 00:00:00
TX00011528,restock,479,INV0069447,2024-04-01 00:00:00
TX00011573,restock,4280,INV0168660,2024-04-01 00:00:00
TX00049458,restock,3982,INV0136215,2024-04-01 00:00:00
TX00058624,restock,491,INV0362195,2024-04-01 00:00:00
TX00037148,restock,37,INV0024136,2024-04-01 00:00:00
TX00058614,restock,41,INV0027229,2024-04-01 00:00:00
TX00058613,restock,3306,INV0267562,2024-04-01 00:00:00
TX00058611,restock,4084,INV0253170,2024-04-01 00:00:00
TX00030087,restock,43,INV0228939,2024-04-01 00:00:00
TX00049455,restock,471,INV0164135,2024-04-01 00:00:00
TX00049464,restock,28,INV0025866,2024-04-01 00:00:00
TX00063709,restock,20,INV0047706,2024-04-01 00:00:00
TX00030069,restock,40,INV0332815,2024-04-01 00:00:00
TX00058602,restock,4079,INV0150613,2024-04-01 00:00:00
TX00004999,restock,2,INV0022027,2024-04-01 00:00:00
TX00058600,restock,13,INV0345322,2024-04-01 00:00:00
TX00030067,restock,19,INV0355605,2024-04-01 00:00:00
TX00049473,restock,492,INV0313321,2024-04-01 00:00:00
TX00045627,restock,25,INV0189397,2024-04-01 00:00:00
TX00030079,restock,50,INV0229177,2024-04-01 00:00:00
TX00030171,restock,56,INV0005470,2024-04-01 00:00:00
TX00045657,restock,96,INV0014060,2024-04-01 00:00:00
TX00030108,restock,23,INV0067619,2024-04-01 00:00:00
TX00045687,restock,64,INV0183350,2024-04-01 00:00:00
TX00030154,restock,207,INV0115794,2024-04-01 00:00:00
TX00049417,restock,240,INV0058400,2024-04-01 00:00:00
TX00049430,restock,40,INV0028936,2024-04-01 00:00:00
TX00005042,restock,10,INV0211083,2024-04-01 00:00:00
TX00011545,restock,257,INV0022104,2024-04-01 00:00:00
TX00005038,restock,258,INV0179331,2024-04-01 00:00:00
TX00030128,restock,804,INV0033701,2024-04-01 00:00:00
TX00011568,restock,2933,INV0182170,2024-04-01 00:00:00
TX00037116,restock,168,INV0035070,2024-04-01 00:00:00
TX00011553,restock,171,INV0011370,2024-04-01 00:00:00
TX00045678,restock,3500,INV0116704,2024-04-01 00:00:00
TX00030112,restock,246,INV0292489,2024-04-01 00:00:00
TX00063691,restock,394,INV0065236,2024-04-01 00:00:00
TX00049449,restock,2133,INV0331255,2024-04-01 00:00:00
TX00037128,restock,332,INV0125534,2024-04-01 00:00:00
TX00005024,restock,176,INV0005561,2024-04-01 00:00:00
TX00011565,restock,19,INV0071138,2024-04-01 00:00:00
TX00063688,restock,341,INV0200675,2024-04-01 00:00:00
TX00029819,restock,460,INV0027243,2024-04-01 00:00:00
TX00029818,restock,445,INV0012218,2024-04-01 00:00:00
TX00011846,restock,336,INV0000542,2024-04-01 00:00:00
TX00029420,restock,249,INV0113517,2024-04-01 00:00:00
TX00029418,restock,4272,INV0142233,2024-04-01 00:00:00
TX00049806,restock,727,INV0085988,2024-04-01 00:00:00
TX00064032,restock,25,INV0353812,2024-04-01 00:00:00
TX00029400,restock,3,INV0221145,2024-04-01 00:00:00
TX00029395,restock,9,INV0221325,2024-04-01 00:00:00
TX00045413,restock,2595,INV0270500,2024-04-01 00:00:00
TX00029390,restock,368,INV0028540,2024-04-01 00:00:00
TX00058365,restock,273,INV0084083,2024-04-01 00:00:00
TX00004666,restock,15,INV0023699,2024-04-01 00:00:00
TX00049830,restock,404,INV0250918,2024-04-01 00:00:00
TX00037573,restock,3186,INV0316572,2024-04-01 00:00:00
TX00012265,restock,2,INV0070120,2024-04-01 00:00:00
TX00045398,restock,48,INV0064941,2024-04-01 00:00:00
TX00058330,restock,6,INV0376155,2024-04-01 00:00:00
TX00037581,restock,5,INV0015243,2024-04-01 00:00:00
TX00049841,restock,451,INV0009603,2024-04-01 00:00:00
TX00045395,restock,50,INV0328515,2024-04-01 00:00:00
TX00012254,restock,17,INV0373126,2024-04-01 00:00:00
TX00037588,restock,400,INV0086591,2024-04-01 00:00:00
TX00049795,restock,3727,INV0249092,2024-04-01 00:00:00
TX00049792,restock,303,INV0029971,2024-04-01 00:00:00
TX00029479,restock,348,INV0012581,2024-04-01 00:00:00
TX00012171,restock,85,INV0080384,2024-04-01 00:00:00
TX00029477,restock,448,INV0064285,2024-04-01 00:00:00
TX00049774,restock,14,INV0228268,2024-04-01 00:00:00
TX00037520,restock,3,INV0271348,2024-04-01 00:00:00
TX00049775,restock,436,INV0061562,2024-04-01 00:00:00
TX00037525,restock,349,INV0368926,2024-04-01 00:00:00
TX00029472,restock,434,INV0191703,2024-04-01 00:00:00
TX00058375,restock,4675,INV0245174,2024-04-01 00:00:00
TX00037526,restock,4332,INV0048978,2024-04-01 00:00:00
TX00049780,restock,21,INV0228811,2024-04-01 00:00:00
TX00037529,restock,38,INV0258319,2024-04-01 00:00:00
TX00064015,restock,219,INV0043983,2024-04-01 00:00:00
TX00012192,restock,16,INV0010360,2024-04-01 00:00:00
TX00037533,restock,466,INV0023833,2024-04-01 00:00:00
TX00029445,restock,4879,INV0166389,2024-04-01 00:00:00
TX00012198,restock,36,INV0010180,2024-04-01 00:00:00
TX00037537,restock,211,INV0031061,2024-04-01 00:00:00
TX00012187,restock,400,INV0118225,2024-04-01 00:00:00
TX00037509,restock,3944,INV0031985,2024-04-01 00:00:00
TX00045393,restock,19,INV0279163,2024-04-01 00:00:00
TX00004637,restock,434,INV0168228,2024-04-01 00:00:00
TX00029253,restock,24,INV0020707,2024-04-01 00:00:00
TX00049914,restock,14,INV0126029,2024-04-01 00:00:00
TX00029239,restock,180,INV0025797,2024-04-01 00:00:00
TX00045374,restock,43,INV0069794,2024-04-01 00:00:00
TX00058309,restock,380,INV0216194,2024-04-01 00:00:00
TX00029236,restock,38,INV0000106,2024-04-01 00:00:00
TX00029235,restock,425,INV0371638,2024-04-01 00:00:00
TX00058303,restock,46,INV0162444,2024-04-01 00:00:00
TX00058313,restock,191,INV0100204,2024-04-01 00:00:00
TX00037652,restock,26,INV0095955,2024-04-01 00:00:00
TX00004580,restock,3214,INV0134173,2024-04-01 00:00:00
TX00037657,restock,69,INV0157201,2024-04-01 00:00:00
TX00037665,restock,102,INV0111889,2024-04-01 00:00:00
TX00064123,restock,191,INV0107308,2024-04-01 00:00:00
TX00029194,restock,14,INV0085721,2024-04-01 00:00:00
TX00029193,restock,437,INV0009243,2024-04-01 00:00:00
TX00012425,restock,291,INV0164772,2024-04-01 00:00:00
TX00029186,restock,11,INV0049425,2024-04-01 00:00:00
TX00064110,restock,32,INV0154178,2024-04-01 00:00:00
TX00029328,restock,18,INV0075559,2024-04-01 00:00:00
TX00029256,restock,56,INV0079418,2024-04-01 00:00:00
TX00029259,restock,233,INV0108427,2024-04-01 00:00:00
TX00058322,restock,26,INV0340100,2024-04-01 00:00:00
TX00004634,restock,107,INV0215575,2024-04-01 00:00:00
TX00012312,restock,19,INV0210314,2024-04-01 00:00:00
TX00037601,restock,459,INV0053355,2024-04-01 00:00:00
TX00037602,restock,331,INV0030881,2024-04-01 00:00:00
TX00012314,restock,1,INV0250913,2024-04-01 00:00:00
TX00037604,restock,2567,INV0384058,2024-04-01 00:00:00
TX00049867,restock,32,INV0038631,2024-04-01 00:00:00
TX00037623,restock,31,INV0316387,2024-04-01 00:00:00
TX00064074,restock,395,INV0322493,2024-04-01 00:00:00
TX00049875,restock,48,INV0339328,2024-04-01 00:00:00
TX00029284,restock,39,INV0024337,2024-04-01 00:00:00
TX00049887,restock,4722,INV0182814,2024-04-01 00:00:00
TX00058314,restock,72,INV0255618,2024-04-01 00:00:00
TX00012344,restock,107,INV0368077,2024-04-01 00:00:00
TX00004615,restock,36,INV0297500,2024-04-01 00:00:00
TX00012346,restock,175,INV0220885,2024-04-01 00:00:00
TX00049895,restock,381,INV0018230,2024-04-01 00:00:00
TX00029296,restock,1099,INV0366558,2024-04-01 00:00:00
TX00012443,restock,2072,INV0145506,2024-04-01 00:00:00
TX00012162,restock,31,INV0277642,2024-04-01 00:00:00
TX00037499,restock,36,INV0049997,2024-04-01 00:00:00
TX00011946,restock,45,INV0047566,2024-04-01 00:00:00
TX00011953,restock,1320,INV0009058,2024-04-01 00:00:00
TX00049671,restock,128,INV0227246,2024-04-01 00:00:00
TX00045497,restock,4026,INV0307091,2024-04-01 00:00:00
TX00029697,restock,9,INV0050318,2024-04-01 00:00:00
TX00029687,restock,283,INV0164166,2024-04-01 00:00:00
TX00011970,restock,18,INV0276418,2024-04-01 00:00:00
TX00004801,restock,140,INV0135482,2024-04-01 00:00:00
TX00063906,restock,19,INV0076826,2024-04-01 00:00:00
TX00045487,restock,473,INV0140548,2024-04-01 00:00:00
TX00058454,restock,11,INV0004087,2024-04-01 00:00:00
TX00011979,restock,91,INV0276371,2024-04-01 00:00:00
TX00029665,restock,105,INV0206628,2024-04-01 00:00:00
TX00037411,restock,22,INV0104108,2024-04-01 00:00:00
TX00037414,restock,16,INV0379416,2024-04-01 00:00:00
TX00011988,restock,1260,INV0275429,2024-04-01 00:00:00
TX00063929,restock,39,INV0265181,2024-04-01 00:00:00
TX00049698,restock,127,INV0264064,2024-04-01 00:00:00
TX00011974,restock,45,INV0373979,2024-04-01 00:00:00
TX00045469,restock,50,INV0050149,2024-04-01 00:00:00
TX00049648,restock,36,INV0133909,2024-04-01 00:00:00
TX00058482,restock,29,INV0183744,2024-04-01 00:00:00
TX00049593,restock,3985,INV0040456,2024-04-01 00:00:00
TX00063868,restock,210,INV0112355,2024-04-01 00:00:00
TX00063869,restock,3863,INV0323355,2024-04-01 00:00:00
TX00058526,restock,253,INV0023763,2024-04-01 00:00:00
TX00004846,restock,3838,INV0088999,2024-04-01 00:00:00
TX00037352,restock,49,INV0140947,2024-04-01 00:00:00
TX00029789,restock,43,INV0381525,2024-04-01 00:00:00
TX00049609,restock,465,INV0102870,2024-04-01 00:00:00
TX00004818,restock,1268,INV0369463,2024-04-01 00:00:00
TX00011888,restock,339,INV0199064,2024-04-01 00:00:00
TX00049610,restock,21,INV0050054,2024-04-01 00:00:00
TX00029763,restock,14,INV0249334,2024-04-01 00:00:00
TX00063891,restock,28,INV0026971,2024-04-01 00:00:00
TX00029761,restock,266,INV0278660,2024-04-01 00:00:00
TX00029745,restock,35,INV0134512,2024-04-01 00:00:00
TX00011912,restock,32,INV0234630,2024-04-01 00:00:00
TX00063900,restock,312,INV0075857,2024-04-01 00:00:00
TX00029738,restock,468,INV0208747,2024-04-01 00:00:00
TX00045533,restock,22,INV0279264,2024-04-01 00:00:00
TX00049771,restock,65,INV0088170,2024-04-01 00:00:00
TX00029648,restock,4348,INV0000095,2024-04-01 00:00:00
TX00029626,restock,38,INV0379330,2024-04-01 00:00:00
TX00058419,restock,2014,INV0344229,2024-04-01 00:00:00
TX00037461,restock,30,INV0083812,2024-04-01 00:00:00
TX00029549,restock,471,INV0200074,2024-04-01 00:00:00
TX00012104,restock,13,INV0133127,2024-04-01 00:00:00
TX00063977,restock,36,INV0330111,2024-04-01 00:00:00
TX00029537,restock,52,INV0249777,2024-04-01 00:00:00
TX00004733,restock,41,INV0069283,2024-04-01 00:00:00
TX00029527,restock,38,INV0191262,2024-04-01 00:00:00
TX00012093,restock,383,INV0139944,2024-04-01 00:00:00
TX00063987,restock,28,INV0252427,2024-04-01 00:00:00
TX00012139,restock,316,INV0093233,2024-04-01 00:00:00
TX00045443,restock,238,INV0325551,2024-04-01 00:00:00
TX00029508,restock,2912,INV0015704,2024-04-01 00:00:00
TX00012143,restock,35,INV0227750,2024-04-01 00:00:00
TX00049766,restock,1754,INV0327523,2024-04-01 00:00:00
TX00012153,restock,297,INV0161621,2024-04-01 00:00:00
TX00037496,restock,399,INV0026243,2024-04-01 00:00:00
TX00049770,restock,34,INV0299239,2024-04-01 00:00:00
TX00049759,restock,466,INV0052476,2024-04-01 00:00:00
TX00049707,restock,50,INV0268738,2024-04-01 00:00:00
TX00012087,restock,417,INV0263510,2024-04-01 00:00:00
TX00037450,restock,2135,INV0200168,2024-04-01 00:00:00
TX00012028,restock,2760,INV0176470,2024-04-01 00:00:00
TX00063941,restock,12,INV0032124,2024-04-01 00:00:00
TX00063943,restock,46,INV0200158,2024-04-01 00:00:00
TX00012034,restock,174,INV0085451,2024-04-01 00:00:00
TX00012040,restock,38,INV0303655,2024-04-01 00:00:00
TX00029597,restock,311,INV0025006,2024-04-01 00:00:00
TX00049728,restock,32,INV0224938,2024-04-01 00:00:00
TX00058431,restock,31,INV0219434,2024-04-01 00:00:00
TX00029567,restock,2684,INV0158134,2024-04-01 00:00:00
TX00012051,restock,382,INV0033577,2024-04-01 00:00:00
TX00045461,restock,387,INV0106075,2024-04-01 00:00:00
TX00029585,restock,80,INV0150090,2024-04-01 00:00:00
TX00063955,restock,21,INV0377841,2024-04-01 00:00:00
TX00037443,restock,3531,INV0000624,2024-04-01 00:00:00
TX00029584,restock,3205,INV0039209,2024-04-01 00:00:00
TX00058425,restock,26,INV0122712,2024-04-01 00:00:00
TX00029573,restock,284,INV0030967,2024-04-01 00:00:00
TX00063959,restock,63,INV0078358,2024-04-01 00:00:00
TX00012052,restock,40,INV0200390,2024-04-01 00:00:00
TX00049316,restock,18,INV0319364,2024-04-01 00:00:00
TX00013535,restock,382,INV0287480,2024-04-01 00:00:00
TX00050612,restock,331,INV0214833,2024-04-01 00:00:00
TX00026621,restock,40,INV0290503,2024-04-01 00:00:00
TX00065318,restock,18,INV0053015,2024-04-01 00:00:00
TX00051358,restock,1271,INV0015469,2024-04-01 00:00:00
TX00014924,restock,15,INV0079042,2024-04-01 00:00:00
TX00065326,restock,257,INV0345367,2024-04-01 00:00:00
TX00014929,restock,336,INV0028743,2024-04-01 00:00:00
TX00003197,restock,8,INV0137758,2024-04-01 00:00:00
TX00003196,restock,21,INV0121391,2024-04-01 00:00:00
TX00057317,restock,14,INV0384477,2024-04-01 00:00:00
TX00026614,restock,24,INV0026947,2024-04-01 00:00:00
TX00051367,restock,7,INV0195177,2024-04-01 00:00:00
TX00026610,restock,26,INV0028916,2024-04-01 00:00:00
TX00014941,restock,109,INV0370707,2024-04-01 00:00:00
TX00065334,restock,467,INV0021002,2024-04-01 00:00:00
TX00057302,restock,1978,INV0001257,2024-04-01 00:00:00
TX00065337,restock,1911,INV0308123,2024-04-01 00:00:00
TX00026588,restock,27,INV0199914,2024-04-01 00:00:00
TX00014921,restock,52,INV0354840,2024-04-01 00:00:00
TX00014920,restock,12,INV0091552,2024-04-01 00:00:00
TX00014919,restock,2550,INV0126331,2024-04-01 00:00:00
TX00051354,restock,86,INV0021298,2024-04-01 00:00:00
TX00014860,restock,116,INV0011625,2024-04-01 00:00:00
TX00026681,restock,1478,INV0289428,2024-04-01 00:00:00
TX00014865,restock,1,INV0050988,2024-04-01 00:00:00
TX00057341,restock,12,INV0102111,2024-04-01 00:00:00
TX00014870,restock,272,INV0089347,2024-04-01 00:00:00
TX00039128,restock,13,INV0075848,2024-04-01 00:00:00
TX00065295,restock,16,INV0136226,2024-04-01 00:00:00
TX00051321,restock,32,INV0276589,2024-04-01 00:00:00
TX00026585,restock,119,INV0285840,2024-04-01 00:00:00
TX00014879,restock,11,INV0345472,2024-04-01 00:00:00
TX00014902,restock,217,INV0054649,2024-04-01 00:00:00
TX00051345,restock,5,INV0199654,2024-04-01 00:00:00
TX00051346,restock,356,INV0085808,2024-04-01 00:00:00
TX00014908,restock,54,INV0166065,2024-04-01 00:00:00
TX00014909,restock,9,INV0216851,2024-04-01 00:00:00
TX00065309,restock,302,INV0054954,2024-04-01 00:00:00
TX00014911,restock,437,INV0151262,2024-04-01 00:00:00
TX00065311,restock,8,INV0236621,2024-04-01 00:00:00
TX00014892,restock,3738,INV0085404,2024-04-01 00:00:00
TX00014956,restock,2,INV0149640,2024-04-01 00:00:00
TX00026582,restock,28,INV0199923,2024-04-01 00:00:00
TX00026579,restock,4994,INV0165336,2024-04-01 00:00:00
TX00057261,restock,379,INV0272648,2024-04-01 00:00:00
TX00015036,restock,464,INV0352737,2024-04-01 00:00:00
TX00015039,restock,220,INV0331612,2024-04-01 00:00:00
TX00003140,restock,406,INV0190000,2024-04-01 00:00:00
TX00026506,restock,307,INV0195846,2024-04-01 00:00:00
TX00039225,restock,425,INV0359200,2024-04-01 00:00:00
TX00051418,restock,3637,INV0293547,2024-04-01 00:00:00
TX00026491,restock,31,INV0309567,2024-04-01 00:00:00
TX00026514,restock,373,INV0108160,2024-04-01 00:00:00
TX00026489,restock,137,INV0270993,2024-04-01 00:00:00
TX00026482,restock,50,INV0009130,2024-04-01 00:00:00
TX00065382,restock,378,INV0120999,2024-04-01 00:00:00
TX00026479,restock,23,INV0199548,2024-04-01 00:00:00
TX00051426,restock,24,INV0105145,2024-04-01 00:00:00
TX00026472,restock,900,INV0082088,2024-04-01 00:00:00
TX00026467,restock,21,INV0030118,2024-04-01 00:00:00
TX00015080,restock,34,INV0001780,2024-04-01 00:00:00
TX00057235,restock,43,INV0258694,2024-04-01 00:00:00
TX00026488,restock,35,INV0012563,2024-04-01 00:00:00
TX00014857,restock,4643,INV0199399,2024-04-01 00:00:00
TX00026521,restock,5,INV0211463,2024-04-01 00:00:00
TX00015014,restock,304,INV0063054,2024-04-01 00:00:00
TX00057285,restock,3500,INV0047273,2024-04-01 00:00:00
TX00026574,restock,17,INV0362115,2024-04-01 00:00:00
TX00026572,restock,153,INV0004789,2024-04-01 00:00:00
TX00014974,restock,677,INV0333715,2024-04-01 00:00:00
TX00026564,restock,44,INV0136985,2024-04-01 00:00:00
TX00014989,restock,186,INV0022558,2024-04-01 00:00:00
TX00014991,restock,8,INV0266301,2024-04-01 00:00:00
TX00003165,restock,12,INV0024664,2024-04-01 00:00:00
TX00051413,restock,16,INV0027534,2024-04-01 00:00:00
TX00065350,restock,252,INV0036643,2024-04-01 00:00:00
TX00026543,restock,227,INV0320521,2024-04-01 00:00:00
TX00065353,restock,351,INV0020841,2024-04-01 00:00:00
TX00014999,restock,479,INV0108509,2024-04-01 00:00:00
TX00026541,restock,3301,INV0071177,2024-04-01 00:00:00
TX00039202,restock,322,INV0196433,2024-04-01 00:00:00
TX00026537,restock,29,INV0279457,2024-04-01 00:00:00
TX00026536,restock,31,INV0275181,2024-04-01 00:00:00
TX00015010,restock,40,INV0317134,2024-04-01 00:00:00
TX00065351,restock,16,INV0065690,2024-04-01 00:00:00
TX00039115,restock,448,INV0124852,2024-04-01 00:00:00
TX00026692,restock,70,INV0171079,2024-04-01 00:00:00
TX00003246,restock,4269,INV0373164,2024-04-01 00:00:00
TX00044662,restock,303,INV0359132,2024-04-01 00:00:00
TX00014685,restock,49,INV0100455,2024-04-01 00:00:00
TX00003340,restock,120,INV0082990,2024-04-01 00:00:00
TX00014686,restock,14,INV0211235,2024-04-01 00:00:00
TX00039015,restock,12,INV0200101,2024-04-01 00:00:00
TX00051228,restock,29,INV0106417,2024-04-01 00:00:00
TX00026853,restock,104,INV0138057,2024-04-01 00:00:00
TX00044658,restock,201,INV0007984,2024-04-01 00:00:00
TX00026865,restock,407,INV0179194,2024-04-01 00:00:00
TX00026847,restock,1540,INV0379275,2024-04-01 00:00:00
TX00026840,restock,343,INV0159126,2024-04-01 00:00:00
TX00026837,restock,2854,INV0062082,2024-04-01 00:00:00
TX00026828,restock,315,INV0069532,2024-04-01 00:00:00
TX00057394,restock,179,INV0095867,2024-04-01 00:00:00
TX00065233,restock,359,INV0209911,2024-04-01 00:00:00
TX00026825,restock,7,INV0023502,2024-04-01 00:00:00
TX00065236,restock,489,INV0289216,2024-04-01 00:00:00
TX00065241,restock,1492,INV0000870,2024-04-01 00:00:00
TX00051232,restock,4996,INV0308495,2024-04-01 00:00:00
TX00065244,restock,48,INV0289366,2024-04-01 00:00:00
TX00014678,restock,23,INV0138090,2024-04-01 00:00:00
TX00039006,restock,260,INV0368157,2024-04-01 00:00:00
TX00026929,restock,443,INV0269473,2024-04-01 00:00:00
TX00057425,restock,845,INV0269093,2024-04-01 00:00:00
TX00057422,restock,20,INV0085347,2024-04-01 00:00:00
TX00038987,restock,50,INV0106831,2024-04-01 00:00:00
TX00014637,restock,228,INV0171003,2024-04-01 00:00:00
TX00057417,restock,6,INV0337454,2024-04-01 00:00:00
TX00065189,restock,40,INV0210633,2024-04-01 00:00:00
TX00003366,restock,47,INV0148210,2024-04-01 00:00:00
TX00039008,restock,279,INV0379754,2024-04-01 00:00:00
TX00065191,restock,316,INV0347464,2024-04-01 00:00:00
TX00014658,restock,11,INV0020234,2024-04-01 00:00:00
TX00026878,restock,32,INV0069617,2024-04-01 00:00:00
TX00057415,restock,12,INV0021951,2024-04-01 00:00:00
TX00065199,restock,14,INV0113960,2024-04-01 00:00:00
TX00014664,restock,20,INV0074737,2024-04-01 00:00:00
TX00026874,restock,267,INV0377845,2024-04-01 00:00:00
TX00014670,restock,8,INV0025715,2024-04-01 00:00:00
TX00026868,restock,336,INV0048997,2024-04-01 00:00:00
TX00026884,restock,17,INV0000333,2024-04-01 00:00:00
TX00015088,restock,265,INV0035989,2024-04-01 00:00:00
TX00014735,restock,442,INV0025762,2024-04-01 00:00:00
TX00044649,restock,25,INV0100439,2024-04-01 00:00:00
TX00026767,restock,384,INV0095775,2024-04-01 00:00:00
TX00014791,restock,28,INV0063213,2024-04-01 00:00:00
TX00026756,restock,17,INV0078797,2024-04-01 00:00:00
TX00039077,restock,12,INV0133804,2024-04-01 00:00:00
