product_id,category_id
P0002623,CAT0022
P0002624,CAT0001
P0002624,CAT0022
P0002627,CAT0001
P0002627,CAT0022
P0002628,CAT0001
P0002628,CAT0022
P0002629,CAT0001
P0002629,CAT0022
P0002630,CAT0001
P0002630,CAT0022
P0002634,CAT0001
P0002634,CAT0022
P0002644,CAT0001
P0002644,CAT0022
P0002645,CAT0001
P0002645,CAT0022
P0002657,CAT0001
P0002657,CAT0022
P0002687,CAT0001
P0002687,CAT0022
P0002692,CAT0001
P0002692,CAT0022
P0002704,CAT0001
P0002704,CAT0022
P0002707,CAT0001
P0002707,CAT0022
P0002754,CAT0001
P0002754,CAT0022
P0002756,CAT0001
P0002756,CAT0022
P0002763,CAT0001
P0002763,CAT0022
P0002772,CAT0001
P0002772,CAT0022
P0002788,CAT0001
P0002788,CAT0022
P0002799,CAT0001
P0002799,CAT0022
P0002800,CAT0001
P0002800,CAT0022
P0002802,CAT0001
P0002802,CAT0022
P0002805,CAT0001
P0002805,CAT0022
P0002825,CAT0001
P0002825,CAT0022
P0002831,CAT0001
P0002831,CAT0022
P0002852,CAT0001
P0002852,CAT0022
P0002861,CAT0001
P0002861,CAT0022
P0002890,CAT0001
P0002890,CAT0022
P0002902,CAT0001
P0002902,CAT0022
P0002930,CAT0001
P0002930,CAT0022
P0002934,CAT0001
P0002934,CAT0022
P0002939,CAT0001
P0002939,CAT0022
P0002953,CAT0001
P0002953,CAT0022
P0002977,CAT0001
P0002977,CAT0022
P0002993,CAT0001
P0002993,CAT0022
P0002998,CAT0001
P0002998,CAT0022
P0003001,CAT0001
P0003001,CAT0022
P0003005,CAT0001
P0003005,CAT0022
P0003013,CAT0001
P0003013,CAT0022
P0003049,CAT0001
P0003049,CAT0022
P0003060,CAT0001
P0003060,CAT0022
P0003063,CAT0001
P0003063,CAT0022
P0003064,CAT0001
P0003064,CAT0022
P0003074,CAT0001
P0003074,CAT0022
P0003079,CAT0001
P0003079,CAT0022
P0003094,CAT0001
P0003094,CAT0022
P0003113,CAT0001
P0003113,CAT0022
P0003128,CAT0001
P0003128,CAT0022
P0003148,CAT0001
P0003148,CAT0022
P0003152,CAT0001
P0003152,CAT0022
P0003155,CAT0001
P0003155,CAT0022
P0003159,CAT0001
P0003159,CAT0022
P0003180,CAT0001
P0003180,CAT0022
P0003192,CAT0001
P0003192,CAT0022
P0003194,CAT0001
P0003194,CAT0022
P0003195,CAT0001
P0003195,CAT0022
P0003205,CAT0001
P0003205,CAT0022
P0003208,CAT0001
P0003208,CAT0022
P0003210,CAT0001
P0003210,CAT0022
P0003221,CAT0001
P0003221,CAT0022
P0003224,CAT0001
P0003224,CAT0022
P0003227,CAT0001
P0003227,CAT0022
P0003272,CAT0001
P0003272,CAT0022
P0003273,CAT0001
P0003273,CAT0022
P0003287,CAT0001
P0003287,CAT0022
P0003303,CAT0001
P0003303,CAT0022
P0003330,CAT0001
P0003330,CAT0022
P0003336,CAT0001
P0003336,CAT0022
P0003340,CAT0001
P0003340,CAT0022
P0003345,CAT0001
P0003345,CAT0022
P0003357,CAT0001
P0003357,CAT0022
P0003358,CAT0001
P0003358,CAT0022
P0003393,CAT0001
P0003393,CAT0022
P0003401,CAT0001
P0003401,CAT0022
P0003409,CAT0001
P0003409,CAT0022
P0003410,CAT0001
P0003410,CAT0022
P0003419,CAT0001
P0003419,CAT0022
P0003438,CAT0001
P0003438,CAT0022
P0003443,CAT0001
P0003443,CAT0022
P0003444,CAT0001
P0003444,CAT0022
P0003452,CAT0001
P0003452,CAT0022
P0003464,CAT0001
P0003464,CAT0022
P0003468,CAT0001
P0003468,CAT0022
P0003476,CAT0001
P0003476,CAT0022
P0003478,CAT0001
P0003478,CAT0022
P0003479,CAT0001
P0003479,CAT0022
P0003483,CAT0001
P0003483,CAT0022
P0003485,CAT0001
P0003485,CAT0022
P0003497,CAT0001
P0003497,CAT0022
P0003513,CAT0001
P0003513,CAT0022
P0003524,CAT0001
P0003524,CAT0022
P0003526,CAT0001
P0003526,CAT0022
P0003530,CAT0001
P0003530,CAT0022
P0003539,CAT0001
P0003539,CAT0022
P0003569,CAT0001
P0003569,CAT0022
P0003574,CAT0001
P0003574,CAT0022
P0003575,CAT0001
P0003575,CAT0022
P0003580,CAT0001
P0003580,CAT0022
P0003586,CAT0001
P0003586,CAT0022
P0003613,CAT0001
P0003613,CAT0022
P0003617,CAT0001
P0003617,CAT0022
P0003618,CAT0001
P0003618,CAT0022
P0003620,CAT0001
P0003620,CAT0022
P0003621,CAT0001
P0003621,CAT0022
P0003637,CAT0001
P0003637,CAT0022
P0003638,CAT0001
P0003638,CAT0022
P0003648,CAT0001
P0003648,CAT0022
P0003649,CAT0001
P0003649,CAT0022
P0003653,CAT0001
P0003653,CAT0022
P0003666,CAT0001
P0003666,CAT0022
P0003681,CAT0001
P0003681,CAT0022
P0003687,CAT0001
P0003687,CAT0022
P0003688,CAT0001
P0003688,CAT0022
P0003690,CAT0001
P0003690,CAT0022
P0003693,CAT0001
P0003693,CAT0022
P0003700,CAT0001
P0003700,CAT0022
P0003702,CAT0001
P0003702,CAT0022
P0003709,CAT0001
P0003709,CAT0022
P0003712,CAT0001
P0003712,CAT0022
P0003716,CAT0001
P0003716,CAT0022
P0003732,CAT0001
P0003732,CAT0022
P0003751,CAT0001
P0003751,CAT0022
P0003761,CAT0001
P0003761,CAT0022
P0003763,CAT0001
P0003763,CAT0022
P0003772,CAT0001
P0003772,CAT0022
P0003785,CAT0001
P0003785,CAT0022
P0003786,CAT0001
P0003786,CAT0022
P0003790,CAT0001
P0003790,CAT0022
P0003798,CAT0001
P0003798,CAT0022
P0003825,CAT0001
P0003825,CAT0022
P0003831,CAT0001
P0003831,CAT0022
P0003840,CAT0001
P0003840,CAT0022
P0003852,CAT0001
P0003852,CAT0022
P0003856,CAT0001
P0003856,CAT0022
P0003858,CAT0001
P0003858,CAT0022
P0003860,CAT0001
P0003860,CAT0022
P0003862,CAT0001
P0003862,CAT0022
P0003879,CAT0001
P0003879,CAT0022
P0003881,CAT0001
P0003881,CAT0022
P0003890,CAT0001
P0003890,CAT0022
P0003891,CAT0001
P0003891,CAT0022
P0003898,CAT0001
P0003898,CAT0022
P0003900,CAT0001
P0003900,CAT0022
P0003923,CAT0001
P0003923,CAT0022
P0003925,CAT0001
P0003925,CAT0022
P0003932,CAT0001
P0003932,CAT0022
P0003951,CAT0001
P0003951,CAT0022
P0003954,CAT0001
P0003954,CAT0022
P0003981,CAT0001
P0003981,CAT0022
P0003985,CAT0001
P0003985,CAT0022
P0004004,CAT0001
P0004004,CAT0022
P0004005,CAT0001
P0004005,CAT0022
P0004017,CAT0001
P0004017,CAT0022
P0004023,CAT0001
P0004023,CAT0022
P0004025,CAT0001
P0004025,CAT0022
P0004032,CAT0001
P0004032,CAT0022
P0004051,CAT0001
P0004051,CAT0022
P0004060,CAT0001
P0004060,CAT0022
P0004066,CAT0001
P0004066,CAT0022
P0004068,CAT0001
P0004068,CAT0022
P0004087,CAT0001
P0004087,CAT0022
P0004091,CAT0001
P0004091,CAT0022
P0004099,CAT0001
P0004099,CAT0022
P0004102,CAT0001
P0004102,CAT0022
P0004106,CAT0001
P0004106,CAT0022
P0004125,CAT0001
P0004125,CAT0022
P0004126,CAT0001
P0004126,CAT0022
P0004128,CAT0001
P0004128,CAT0022
P0004129,CAT0001
P0004129,CAT0022
P0004135,CAT0001
P0004135,CAT0022
P0004151,CAT0001
P0004151,CAT0022
P0004154,CAT0001
P0004154,CAT0022
P0004159,CAT0001
P0004159,CAT0022
P0004160,CAT0001
P0004160,CAT0022
P0004176,CAT0001
P0004176,CAT0022
P0004181,CAT0001
P0004181,CAT0022
P0004194,CAT0001
P0004194,CAT0022
P0004203,CAT0001
P0004203,CAT0022
P0004210,CAT0001
P0004210,CAT0022
P0004211,CAT0001
P0004211,CAT0022
P0004225,CAT0001
P0004225,CAT0022
P0004226,CAT0001
P0004226,CAT0022
P0004241,CAT0001
P0004241,CAT0022
P0004248,CAT0001
P0004248,CAT0022
P0004270,CAT0001
P0004270,CAT0022
P0004285,CAT0001
P0004285,CAT0022
P0004286,CAT0001
P0004286,CAT0022
P0004291,CAT0001
P0004291,CAT0022
P0004299,CAT0001
P0004299,CAT0022
P0004312,CAT0001
P0004312,CAT0022
P0004316,CAT0001
P0004316,CAT0022
P0004339,CAT0001
P0004339,CAT0022
P0004348,CAT0001
P0004348,CAT0022
P0004350,CAT0001
P0004350,CAT0022
P0004352,CAT0001
P0004352,CAT0022
P0004358,CAT0001
P0004358,CAT0022
P0004383,CAT0001
P0004383,CAT0022
P0004402,CAT0001
P0004402,CAT0022
P0004418,CAT0001
P0004418,CAT0022
P0004422,CAT0001
P0004422,CAT0022
P0004423,CAT0001
P0004423,CAT0022
P0004442,CAT0001
P0004442,CAT0022
P0004445,CAT0001
P0004445,CAT0022
P0004475,CAT0001
P0004475,CAT0022
P0004476,CAT0001
P0004476,CAT0022
P0004488,CAT0001
P0004488,CAT0022
P0004496,CAT0001
P0004496,CAT0022
P0004499,CAT0001
P0004499,CAT0022
P0004517,CAT0001
P0004517,CAT0022
P0004519,CAT0001
P0004519,CAT0022
P0004533,CAT0001
P0004533,CAT0022
P0004545,CAT0001
P0004545,CAT0022
P0004556,CAT0001
P0004556,CAT0022
P0004574,CAT0001
P0004574,CAT0022
P0004586,CAT0001
P0004586,CAT0022
P0004591,CAT0001
P0004591,CAT0022
P0004598,CAT0001
P0004598,CAT0022
P0004603,CAT0001
P0004603,CAT0022
P0004606,CAT0001
P0004606,CAT0022
P0004610,CAT0001
P0004610,CAT0022
P0004618,CAT0001
P0004618,CAT0022
P0004634,CAT0001
P0004634,CAT0022
P0004647,CAT0001
P0004647,CAT0022
P0004649,CAT0001
P0004649,CAT0022
P0004655,CAT0001
P0004655,CAT0022
P0004659,CAT0001
P0004659,CAT0022
P0004684,CAT0001
P0004684,CAT0022
P0004687,CAT0001
P0004687,CAT0022
P0004688,CAT0001
P0004688,CAT0022
P0004694,CAT0001
P0004694,CAT0022
P0004698,CAT0001
P0004698,CAT0022
P0004702,CAT0001
P0004702,CAT0022
P0004713,CAT0001
P0004713,CAT0022
P0004716,CAT0001
P0004716,CAT0022
P0004725,CAT0001
P0004725,CAT0022
P0004735,CAT0001
P0004735,CAT0022
P0004740,CAT0001
P0004740,CAT0022
P0004755,CAT0001
P0004755,CAT0022
P0004756,CAT0001
P0004756,CAT0022
P0004767,CAT0001
P0004767,CAT0022
P0004771,CAT0001
P0004771,CAT0022
P0004785,CAT0001
P0004785,CAT0022
P0004786,CAT0001
P0004786,CAT0022
P0004789,CAT0001
P0004789,CAT0022
P0004791,CAT0001
P0004791,CAT0022
P0004801,CAT0001
P0004801,CAT0022
P0004807,CAT0001
P0004807,CAT0022
P0004813,CAT0001
P0004813,CAT0022
P0004820,CAT0001
P0004820,CAT0022
P0004821,CAT0001
P0004821,CAT0022
P0004833,CAT0001
P0004833,CAT0022
P0004836,CAT0001
P0004836,CAT0022
P0004856,CAT0001
P0004856,CAT0022
P0004858,CAT0001
P0004858,CAT0022
P0004866,CAT0001
P0004866,CAT0022
P0004869,CAT0001
P0004869,CAT0022
P0004871,CAT0001
P0004871,CAT0022
P0004872,CAT0001
P0004872,CAT0022
P0004874,CAT0001
P0004874,CAT0022
P0004878,CAT0001
P0004878,CAT0022
P0004882,CAT0001
P0004882,CAT0022
P0004917,CAT0001
P0004917,CAT0022
P0004918,CAT0001
P0004918,CAT0022
P0004928,CAT0001
P0004928,CAT0022
P0004939,CAT0001
P0004939,CAT0022
P0004941,CAT0001
P0004941,CAT0022
P0004951,CAT0001
P0004951,CAT0022
P0004955,CAT0001
P0004955,CAT0022
P0004969,CAT0001
P0004969,CAT0022
P0004997,CAT0001
P0004997,CAT0022
P0005011,CAT0001
P0005011,CAT0022
P0005012,CAT0001
P0005012,CAT0022
P0005013,CAT0001
P0005013,CAT0022
P0005014,CAT0001
P0005014,CAT0022
P0005028,CAT0001
P0005028,CAT0022
P0005058,CAT0001
P0005058,CAT0022
P0005060,CAT0001
P0005060,CAT0022
P0005063,CAT0001
P0005063,CAT0022
P0005068,CAT0001
P0005068,CAT0022
P0005073,CAT0001
P0005073,CAT0022
P0005079,CAT0001
P0005079,CAT0022
P0005089,CAT0001
P0005089,CAT0022
P0005107,CAT0001
P0005107,CAT0022
P0005118,CAT0001
P0005118,CAT0022
P0005120,CAT0001
P0005120,CAT0022
P0005132,CAT0001
P0005132,CAT0022
P0005149,CAT0001
P0005149,CAT0022
P0005158,CAT0001
P0005158,CAT0022
P0005162,CAT0001
P0005162,CAT0022
P0005166,CAT0001
P0005166,CAT0022
P0005170,CAT0001
P0005170,CAT0022
P0005172,CAT0001
P0005172,CAT0022
P0005176,CAT0001
P0005176,CAT0022
P0005191,CAT0001
P0005191,CAT0022
P0005193,CAT0001
P0005193,CAT0022
P0005198,CAT0001
P0005198,CAT0022
P0005235,CAT0001
P0005235,CAT0022
P0005246,CAT0001
P0005246,CAT0022
P0005252,CAT0001
P0005252,CAT0022
P0005260,CAT0001
P0005260,CAT0022
P0005273,CAT0001
P0005273,CAT0022
P0005290,CAT0001
P0005290,CAT0022
P0005297,CAT0001
P0005297,CAT0022
P0005316,CAT0001
P0005316,CAT0022
P0005325,CAT0001
P0005325,CAT0022
P0005334,CAT0001
P0005334,CAT0022
P0005343,CAT0001
P0005343,CAT0022
P0005346,CAT0001
P0005346,CAT0022
P0005358,CAT0001
P0005358,CAT0022
P0005360,CAT0001
P0005360,CAT0022
P0005361,CAT0001
P0005361,CAT0022
P0005375,CAT0001
P0005375,CAT0022
P0005387,CAT0001
P0005387,CAT0022
P0005413,CAT0001
P0005413,CAT0022
P0005438,CAT0001
P0005438,CAT0022
P0005470,CAT0001
P0005470,CAT0022
P0005507,CAT0001
P0005507,CAT0022
P0005509,CAT0001
P0005509,CAT0022
P0005513,CAT0001
P0005513,CAT0022
P0005523,CAT0001
P0005523,CAT0022
P0005525,CAT0001
P0005525,CAT0022
P0005542,CAT0001
P0005542,CAT0022
P0005549,CAT0001
P0005549,CAT0022
P0005553,CAT0001
P0005553,CAT0022
P0005561,CAT0001
P0005561,CAT0022
P0005586,CAT0001
P0005586,CAT0022
P0005593,CAT0001
P0005593,CAT0022
P0005606,CAT0001
P0005606,CAT0022
P0005613,CAT0001
P0005613,CAT0022
P0005634,CAT0001
P0005634,CAT0022
P0005638,CAT0001
P0005638,CAT0022
P0005640,CAT0001
P0005640,CAT0022
P0005655,CAT0001
P0005655,CAT0022
P0005656,CAT0001
P0005656,CAT0022
P0005661,CAT0001
P0005661,CAT0022
P0005685,CAT0001
P0005685,CAT0022
P0005696,CAT0001
P0005696,CAT0022
P0005698,CAT0001
P0005698,CAT0022
P0005707,CAT0001
P0005707,CAT0022
P0005713,CAT0001
P0005713,CAT0022
P0005716,CAT0001
P0005716,CAT0022
P0005728,CAT0001
P0005728,CAT0022
P0005745,CAT0001
P0005745,CAT0022
P0005746,CAT0001
P0005746,CAT0022
P0005750,CAT0001
P0005750,CAT0022
P0005760,CAT0001
P0005760,CAT0022
P0005763,CAT0001
P0005763,CAT0022
P0005764,CAT0001
P0005764,CAT0022
P0005780,CAT0001
P0005780,CAT0022
P0005781,CAT0001
P0005781,CAT0022
P0005789,CAT0001
P0005789,CAT0022
P0005795,CAT0001
P0005795,CAT0022
P0005796,CAT0001
P0005796,CAT0022
P0005800,CAT0001
P0005800,CAT0022
P0005805,CAT0001
P0005805,CAT0022
P0005817,CAT0001
P0005817,CAT0022
P0005822,CAT0001
P0005822,CAT0022
P0005836,CAT0001
P0005836,CAT0022
P0005846,CAT0001
P0005846,CAT0022
P0005852,CAT0001
P0005852,CAT0022
P0005866,CAT0001
P0005866,CAT0022
P0005867,CAT0001
P0005867,CAT0022
P0005884,CAT0001
P0005884,CAT0022
P0005901,CAT0001
P0005901,CAT0022
P0005906,CAT0001
P0005906,CAT0022
P0005915,CAT0001
P0005915,CAT0022
P0005918,CAT0001
P0005918,CAT0022
P0005934,CAT0001
P0005934,CAT0022
P0005955,CAT0001
P0005955,CAT0022
P0005968,CAT0001
P0005968,CAT0022
P0005986,CAT0001
P0005986,CAT0022
P0005989,CAT0001
P0005989,CAT0022
P0005991,CAT0001
P0005991,CAT0022
P0006018,CAT0001
P0006018,CAT0022
P0006033,CAT0001
P0006033,CAT0022
P0006051,CAT0001
P0006051,CAT0022
P0006052,CAT0001
P0006052,CAT0022
P0006055,CAT0001
P0006055,CAT0022
P0006062,CAT0001
P0006062,CAT0022
P0006070,CAT0001
P0006070,CAT0022
P0006072,CAT0001
P0006072,CAT0022
P0006073,CAT0001
P0006073,CAT0022
P0006082,CAT0001
P0006082,CAT0022
P0006083,CAT0001
P0006083,CAT0022
P0006090,CAT0001
P0006090,CAT0022
P0006096,CAT0001
P0006096,CAT0022
P0006099,CAT0001
P0006099,CAT0022
P0006106,CAT0001
P0006106,CAT0022
P0006115,CAT0001
P0006115,CAT0022
P0006116,CAT0001
P0006116,CAT0022
P0006128,CAT0001
P0006128,CAT0022
P0006129,CAT0001
P0006129,CAT0022
P0006132,CAT0001
P0006132,CAT0022
P0006148,CAT0001
P0006148,CAT0022
P0006170,CAT0001
P0006170,CAT0022
P0006176,CAT0001
P0006176,CAT0022
P0006182,CAT0001
P0006182,CAT0022
P0006185,CAT0001
P0006185,CAT0022
P0006188,CAT0001
P0006188,CAT0022
P0006194,CAT0001
P0006194,CAT0022
P0006199,CAT0001
P0006199,CAT0022
P0006202,CAT0001
P0006202,CAT0022
P0006206,CAT0001
P0006206,CAT0022
P0006211,CAT0001
P0006211,CAT0022
P0006226,CAT0001
P0006226,CAT0022
P0006235,CAT0001
P0006235,CAT0022
P0006252,CAT0001
P0006252,CAT0022
P0006259,CAT0001
P0006259,CAT0022
P0006260,CAT0001
P0006260,CAT0022
P0006264,CAT0001
P0006264,CAT0022
P0006277,CAT0001
P0006277,CAT0022
P0006294,CAT0001
P0006294,CAT0022
P0006300,CAT0001
P0006300,CAT0022
P0006347,CAT0001
P0006347,CAT0022
P0006356,CAT0001
P0006356,CAT0022
P0006364,CAT0001
P0006364,CAT0022
P0006372,CAT0001
P0006372,CAT0022
P0006378,CAT0001
P0006378,CAT0022
P0006379,CAT0001
P0006379,CAT0022
P0006396,CAT0001
P0006396,CAT0022
P0006416,CAT0001
P0006416,CAT0022
P0006417,CAT0001
P0006417,CAT0022
P0006419,CAT0001
P0006419,CAT0022
P0006423,CAT0001
P0006423,CAT0022
P0006428,CAT0001
P0006428,CAT0022
P0006437,CAT0001
P0006437,CAT0022
P0006439,CAT0001
P0006439,CAT0022
P0006458,CAT0001
P0006458,CAT0022
P0006468,CAT0001
P0006468,CAT0022
P0006469,CAT0001
P0006469,CAT0022
P0006493,CAT0001
P0006493,CAT0022
P0006496,CAT0001
P0006496,CAT0022
P0006503,CAT0001
P0006503,CAT0022
P0006506,CAT0001
P0006506,CAT0022
P0006507,CAT0001
P0006507,CAT0022
P0006508,CAT0001
P0006508,CAT0022
P0006509,CAT0001
P0006509,CAT0022
P0006518,CAT0001
P0006518,CAT0022
P0006520,CAT0001
P0006520,CAT0022
P0006530,CAT0001
P0006530,CAT0022
P0006531,CAT0001
P0006531,CAT0022
P0006535,CAT0001
P0006535,CAT0022
P0006575,CAT0001
P0006575,CAT0022
P0006577,CAT0001
P0006577,CAT0022
P0006578,CAT0001
P0006578,CAT0022
P0006592,CAT0001
P0006592,CAT0022
P0006609,CAT0001
P0006609,CAT0022
P0006621,CAT0001
P0006621,CAT0022
P0006640,CAT0001
P0006640,CAT0022
P0006645,CAT0001
P0006645,CAT0022
P0006648,CAT0001
P0006648,CAT0022
P0006696,CAT0001
P0006696,CAT0022
P0006705,CAT0001
P0006705,CAT0022
P0006706,CAT0001
P0006706,CAT0022
P0006714,CAT0001
P0006714,CAT0022
P0006721,CAT0001
P0006721,CAT0022
P0006733,CAT0001
P0006733,CAT0022
P0006738,CAT0001
P0006738,CAT0022
P0006739,CAT0001
P0006739,CAT0022
P0006749,CAT0001
P0006749,CAT0022
P0006777,CAT0001
P0006777,CAT0022
P0006783,CAT0001
P0006783,CAT0022
P0006791,CAT0001
P0006791,CAT0022
P0006794,CAT0001
P0006794,CAT0022
P0006805,CAT0001
P0006805,CAT0022
P0006809,CAT0001
P0006809,CAT0022
P0006852,CAT0001
P0006852,CAT0022
P0006863,CAT0001
P0006863,CAT0022
P0006864,CAT0001
P0006864,CAT0022
P0006868,CAT0001
P0006868,CAT0022
P0006874,CAT0001
P0006874,CAT0022
P0006876,CAT0001
P0006876,CAT0022
P0006877,CAT0001
P0006877,CAT0022
P0006878,CAT0001
P0006878,CAT0022
P0006912,CAT0001
P0006912,CAT0022
P0006920,CAT0001
P0006920,CAT0022
P0006924,CAT0001
P0006924,CAT0022
P0006937,CAT0001
P0006937,CAT0022
P0006941,CAT0001
P0006941,CAT0022
P0006952,CAT0001
P0006952,CAT0022
P0006975,CAT0001
P0006975,CAT0022
P0006985,CAT0001
P0006985,CAT0022
P0007012,CAT0001
P0007012,CAT0022
P0007019,CAT0001
P0007019,CAT0022
P0007027,CAT0001
P0007027,CAT0022
P0007036,CAT0001
P0007036,CAT0022
P0007039,CAT0001
P0007039,CAT0022
P0007048,CAT0001
P0007048,CAT0022
P0007064,CAT0001
P0007064,CAT0022
P0007073,CAT0001
P0007073,CAT0022
P0007087,CAT0001
P0007087,CAT0022
P0007089,CAT0001
P0007089,CAT0022
P0007091,CAT0001
P0007091,CAT0022
P0007101,CAT0001
P0007101,CAT0022
P0007102,CAT0001
P0007102,CAT0022
P0007103,CAT0001
P0007103,CAT0022
P0007106,CAT0001
P0007106,CAT0022
P0007111,CAT0001
P0007111,CAT0022
P0007113,CAT0001
P0007113,CAT0022
P0007115,CAT0001
P0007115,CAT0022
P0007116,CAT0001
P0007116,CAT0022
P0007136,CAT0001
P0007136,CAT0022
P0007159,CAT0001
P0007159,CAT0022
P0007190,CAT0001
P0007190,CAT0022
P0007198,CAT0001
P0007198,CAT0022
P0007205,CAT0001
P0007205,CAT0022
P0007211,CAT0001
P0007211,CAT0022
P0007239,CAT0001
P0007239,CAT0022
P0007244,CAT0001
P0007244,CAT0022
P0007264,CAT0001
P0007264,CAT0022
P0007287,CAT0001
P0007287,CAT0022
P0007302,CAT0001
P0007302,CAT0022
P0007303,CAT0001
P0007303,CAT0022
P0007306,CAT0001
P0007306,CAT0022
P0007318,CAT0001
P0007318,CAT0022
P0007322,CAT0001
P0007322,CAT0022
P0007325,CAT0001
P0007325,CAT0022
P0007331,CAT0001
P0007331,CAT0022
P0007345,CAT0001
P0007345,CAT0022
P0007351,CAT0001
P0007351,CAT0022
P0007357,CAT0001
P0007357,CAT0022
P0007364,CAT0001
P0007364,CAT0022
P0007369,CAT0001
P0007369,CAT0022
P0007371,CAT0001
P0007371,CAT0022
P0007381,CAT0001
P0007381,CAT0022
P0007397,CAT0001
P0007397,CAT0022
P0007398,CAT0001
P0007398,CAT0022
P0007415,CAT0001
P0007415,CAT0022
P0007438,CAT0001
P0007438,CAT0022
P0007442,CAT0001
P0007442,CAT0022
P0007446,CAT0001
P0007446,CAT0022
P0007452,CAT0001
P0007452,CAT0022
P0007453,CAT0001
P0007453,CAT0022
P0007470,CAT0001
P0007470,CAT0022
P0007489,CAT0001
P0007489,CAT0022
P0007506,CAT0001
P0007506,CAT0022
P0007507,CAT0001
P0007507,CAT0022
P0007518,CAT0001
P0007518,CAT0022
P0007519,CAT0001
P0007519,CAT0022
P0007545,CAT0001
P0007545,CAT0022
P0007546,CAT0001
P0007546,CAT0022
P0007553,CAT0001
P0007553,CAT0022
P0007558,CAT0001
P0007558,CAT0022
P0007566,CAT0001
P0007566,CAT0022
P0007569,CAT0001
P0007569,CAT0022
P0007588,CAT0001
P0007588,CAT0022
P0007603,CAT0001
P0007603,CAT0022
P0007611,CAT0001
P0007611,CAT0022
P0007617,CAT0001
P0007617,CAT0022
P0007618,CAT0001
P0007618,CAT0022
P0007620,CAT0001
P0007620,CAT0022
P0007634,CAT0001
P0007634,CAT0022
P0007639,CAT0001
P0007639,CAT0022
P0007647,CAT0001
P0007647,CAT0022
P0007649,CAT0001
P0007649,CAT0022
P0007658,CAT0001
P0007658,CAT0022
P0007660,CAT0001
P0007660,CAT0022
P0007661,CAT0001
P0007661,CAT0022
P0007672,CAT0001
P0007672,CAT0022
P0007681,CAT0001
P0007681,CAT0022
P0007684,CAT0001
P0007684,CAT0022
P0007689,CAT0001
P0007689,CAT0022
P0007711,CAT0001
P0007711,CAT0022
P0007713,CAT0001
P0007713,CAT0022
P0007725,CAT0001
P0007725,CAT0022
P0007727,CAT0001
P0007727,CAT0022
P0007733,CAT0001
P0007733,CAT0022
P0007738,CAT0001
P0007738,CAT0022
P0007739,CAT0001
P0007739,CAT0022
P0007748,CAT0001
P0007748,CAT0022
P0007750,CAT0001
P0007750,CAT0022
P0007756,CAT0001
P0007756,CAT0022
P0007760,CAT0001
P0007760,CAT0022
P0007764,CAT0001
P0007764,CAT0022
P0007782,CAT0001
P0007782,CAT0022
P0007784,CAT0001
P0007784,CAT0022
P0007790,CAT0001
P0007790,CAT0022
P0007795,CAT0001
P0007795,CAT0022
P0007806,CAT0001
P0007806,CAT0022
P0007808,CAT0001
P0007808,CAT0022
P0007815,CAT0001
P0007815,CAT0022
P0007827,CAT0001
P0007827,CAT0022
P0007830,CAT0001
P0007830,CAT0022
P0007833,CAT0001
P0007833,CAT0022
P0007840,CAT0001
P0007840,CAT0022
P0007858,CAT0001
P0007858,CAT0022
P0007860,CAT0001
P0007860,CAT0022
P0007872,CAT0001
P0007872,CAT0022
P0007877,CAT0001
P0007877,CAT0022
P0007888,CAT0001
P0007888,CAT0022
P0007893,CAT0001
P0007893,CAT0022
P0007899,CAT0001
P0007899,CAT0022
P0007904,CAT0001
P0007904,CAT0022
P0007922,CAT0001
P0007922,CAT0022
P0007923,CAT0001
P0007923,CAT0022
P0007928,CAT0001
P0007928,CAT0022
P0007942,CAT0001
P0007942,CAT0022
P0007955,CAT0001
P0007955,CAT0022
P0007957,CAT0001
P0007957,CAT0022
P0007970,CAT0001
P0007970,CAT0022
P0007978,CAT0001
P0007978,CAT0022
P0007984,CAT0001
P0007984,CAT0022
P0007985,CAT0001
P0007985,CAT0022
P0007988,CAT0001
P0007988,CAT0022
P0008000,CAT0001
P0008000,CAT0022
P0008002,CAT0001
P0008002,CAT0022
P0008004,CAT0001
P0008004,CAT0022
P0008010,CAT0001
P0008010,CAT0022
P0008014,CAT0001
P0008014,CAT0022
P0008022,CAT0001
P0008022,CAT0022
P0008049,CAT0001
P0008049,CAT0022
P0008057,CAT0001
P0008057,CAT0022
P0008058,CAT0001
P0008058,CAT0022
P0008070,CAT0001
P0008070,CAT0022
P0008087,CAT0001
P0008087,CAT0022
P0008090,CAT0001
P0008090,CAT0022
P0008104,CAT0001
P0008104,CAT0022
P0008105,CAT0001
P0008105,CAT0022
P0008113,CAT0001
P0008113,CAT0022
P0008116,CAT0001
P0008116,CAT0022
P0008122,CAT0001
P0008122,CAT0022
P0008126,CAT0001
P0008126,CAT0022
P0008131,CAT0001
P0008131,CAT0022
P0008145,CAT0001
P0008145,CAT0022
P0008154,CAT0001
P0008154,CAT0022
P0008156,CAT0001
P0008156,CAT0022
P0008186,CAT0001
P0008186,CAT0022
P0008208,CAT0001
P0008208,CAT0022
P0008228,CAT0001
P0008228,CAT0022
P0008237,CAT0001
P0008237,CAT0022
P0008248,CAT0001
P0008248,CAT0022
P0008250,CAT0001
P0008250,CAT0022
P0008277,CAT0001
P0008277,CAT0022
P0008284,CAT0001
P0008284,CAT0022
P0008296,CAT0001
P0008296,CAT0022
P0008328,CAT0001
P0008328,CAT0022
P0008330,CAT0001
