review_id,purchase_id,rating,comment,status,last_update
RV0000081,PR0000203,5.0,"I am a lifelong dog owner and I now own three German Shepherds. I also breed German Shepherds, responsibly.  I started all my puppies out on this food and it is the only food I now feed my three. The alpha female was my first German Shepherd and she had some serious digestive issues when I had her as a puppy. I tried everything from Royal Canin (the German Shepherd version) to Merrick Granny's Pot Pie (HA HA).  I even supplemented with canned pumpkin, cottage cheese etc. but I couldn't get her to eat consistently or gain weight. Then, after hours of internet dog food research, I found this food. It became available at TSC at a reasonable price.  I now recommend this food to everyone! It is the only food I recommend to the owners of any of my puppies.  All three of my German Shepherd's are healthy and quite active on this food. I also want to note that I feel this food helps with ear problems, skin problems, teeth problems and any dog that smells ""doggy.""  If you walked into my home in the middle of winter you would never know I own three German Shepherds as this food helps control ""doggy"" type odors too. It is just an all around great dog food! Also, someone mentioned the food smell being smoky...I do not notice a smoky smell, as it smells like wild meat to me. (I've even thought it smelled like something good to eat myself! HA!)",visible,2024-06-10 18:03:31
RV0000082,PR0000112,4.8,"This is something you will want in your pantry! These mushrooms taste great and are so nice to have when making spaghetti, pizzas, etc.",visible,2024-06-08 21:32:30
RV0000083,PR0000227,5.0,"These are great cookies, that go great with coffee, tea, or hot cocoa. Very light and crispy, and with a sweet cinnamon taste.",visible,2024-06-04 15:55:49
RV0000084,PR0000191,2.4,"I like Crystal Light products, especially their peach tea and their tea with lemon.  But they missed big time with this.  It doesn't taste like any Margarita I've ever had, and has a sort of odd metallic flavor that is really unpleasant.  I really wanted to like this, but it missed the mark by such a wide margin that I ended up tossing the remainder.",visible,2024-06-14 10:18:05
RV0000085,PR0000237,4.2,"Echo is fun for the family. You can play music, games, get news and weather.",visible,2024-06-11 16:59:23
RV0000086,PR0000261,2.3,"The assorted package comes with extra ""apples"" which happens to be the most yucky one.  The pear was not bad, only the bananas in the strawberry bananas was decent to eat, strawberries were way too tangy",visible,2024-06-06 08:30:25
RV0000087,PR0000091,5.0,Work just as long as the big name brands at a fraction of the cost,visible,2024-06-14 18:03:11
RV0000088,PR0000202,3.5,"I'm a chocolate junkie, always searching for the a satisfying middle to high end quality chocolate and willing to experiment when I read other favorable reviews.  I saw multiple favorable comments about Bissinger's maltballs and some that were neutral to negative.  This intrigued and puzzle me, so I decided to give them a try. From my taste test of four brands, including Bissinger's, I found Bissinger's offers a perfect blend between the chocolate coating and the malted interior.  It is difficult for me to rank the quality of each brand, because the chocolate coating of each is unique, and depending on your taste buds or even the time of day, you may prefer one over the other. In my opinion, you can't go wrong with Bissinger's.  That is not the case with two other maltball brands I compared this too.  Another winner in my book is Ghiradelli.  Either of these two are worth the purchase.",visible,2024-06-06 22:15:21
RV0000089,PR0000174,4.1,"I pick it up in the grocery store every once in a while (living in Minneapolis, its part of the culture). While its not the same as my sister-in-laws, I think its unfair to compare it to home-made which of course will be much better. Lefse is not like tortillas or pita bread which can taste like cardboard, it has a nice potato and cream flavor to it and is great for sandwiches, peanut butter and jelly, or traditional with butter and cinamon sugar. I usually have it with cheese and fruit.",visible,2024-06-03 05:01:02
RV0000090,PR0000296,5.0,"I live in the sticks, so when I found out about the subscribe and save service sith this product, I was ecstatic!  I don't have to go all over the place to hunt this down anymore!  Not to mention it's much cheaper buying my flour here than at the store.  I am on a super strict diet do to food allergies, which doubled my weekly grocery bill, so anywhere I can save money is great  :-)",visible,2024-06-01 19:17:07
RV0000091,PR0000295,3.9,"Originally bought this to be quick lunch but realized it's more of a dinner kit than lunch. Easy to prepare in about 10-15 mins. Very authentic tasting meal kit. Add some veggies to the noodles, this makes it taste just like noodles from Manchuwok or Panda Express. Great product, will buy more.",visible,2024-06-04 04:55:45
RV0000092,PR0000033,3.7,"I am a wimp when it comes to spicy foods, and this sauce needs to be diluted with other less spicy sauces for me to be able to use it. My husband likes it quite a bit. He says it is a sweet and slightly less spicy version of Sriracha sauce for those of you familiar with it and wondering about this sauce. It has a very nice flavor and we use it in stir fry, noodle dishes and tonight, my husband used it in lieu of barbeque sauce on grilled chicken. We recommend this sauce.",visible,2024-06-09 13:31:31
RV0000093,PR0000253,3.8,"My girlfriend and I love chai.  We have tried different kinds but we think this is one of the best.  It does not taste like any other sugarfree products.  We usually use low carb milk instead of water....it makes the drink creamier.  Do not put too much powder in the drink, you will have a problem dissolving it.",visible,2024-06-11 19:38:23
RV0000094,PR0000211,4.7,While Alexa doesn't know all the answers to our questions she is surprisingly smart and is getting smarter. We haven't tapped into all her features yet choosing to savor each new discovery. We are very pleased and having a great time with our new family member.,visible,2024-06-02 07:26:26
RV0000095,PR0000005,3.9,"I jokingly refer to this as ""catnip tea"". My cat doesn't seem to notice this particular ingredient though - which is a good thing because we'd have to fight over this wonderful tea. It has a smooth, unique flavor. I don't know if it ""tames"" my ""tension"" but it makes for a lovely cup of tea either way.",visible,2024-06-09 05:14:31
RV0000096,PR0000084,5.0,We boil some tri-color vegetable rotini add this soup to the drained pasta and add a large can of pre-cooked ckicken.  Makes a tasty casserole.  Add cheese as desired.  Buying by the case saves $0.50-$0.75 per can over our local supermarket price. Sometimes I add more vegies too depending on how many are eating.,visible,2024-06-02 12:07:17
RV0000097,PR0000252,3.9,This cookie is good the only thing I had a problem with is that it's soft. Duh I know it says soft baked I'm so used to eating the hard oatmeal raisin cookie. I will purchase this in the future and will recommend.,visible,2024-06-05 00:56:46
RV0000098,PR0000093,5.0,I am leasing a 15 year old mare who is extremely stiff (and quite out of shape).  I started her on these 2 weeks ago and have noticed a big improvement with her movement.  I don't know if it is mainly because she is getting into shape or if the Glucosamine is helping.  She loves them so I plan on continuing to give these to her for the remainder of the lease and to my next horse if he/she is in the older category.  It can only be good for them.,visible,2024-06-05 06:54:29
RV0000099,PR0000289,4.7,"I must be in love if I'm mulling over a 12 pack of big bags for myself. I love the crunch, intense curry flavor, seediness, and the fact they are gluten free. These are one of the more original savory snacks you can find. They're very hard so you need good teeth and I love the substantial curry flavor that is not ""kind of indian"" tasting.",visible,2024-06-05 12:18:33
RV0000100,PR0000108,4.7,"Great value, just be sure to have a place where the bag won't be crowded. Or transfer into a hard container and scoop out desired amount when needed.  Corn flakes taste hearty, (you can actually taste the corn), nice thick flakes that don't go limp a minute after being exposed to the milk.",visible,2024-06-01 23:16:51
RV0000101,PR0000144,3.5,"Mixed nicely and quickly with immersion blender, smooth and tasty. I used almond milk instead of water. Even more delicious if you add i/2 frozen banana. Amazon's price now is better than my local HFS, too.",visible,2024-06-13 05:48:33
