inventory_id,product_id,quantity,last_update
INV0001746,P0001746,33,2024-05-21 00:00:00
INV0001751,P0001751,40,2024-05-22 00:00:00
INV0001765,P0001765,2,2024-04-01 00:00:00
INV0001768,P0001768,46,2024-05-18 00:00:00
INV0001780,P0001780,34,2024-04-01 00:00:00
INV0001784,P0001784,130,2024-04-03 00:00:00
INV0001789,P0001789,3,2024-04-04 00:00:00
INV0001797,P0001797,24,2024-04-16 10:06:36
INV0001798,P0001798,41,2024-04-02 00:00:00
INV0001805,P0001805,40,2024-04-05 00:00:00
INV0001814,P0001814,385,2024-05-16 00:00:00
INV0001824,P0001824,10,2024-04-01 00:00:00
INV0001833,P0001833,321,2024-04-10 00:00:00
INV0001837,P0001837,0,2024-05-17 00:00:00
INV0001840,P0001840,128,2024-05-17 00:00:00
INV0001841,P0001841,303,2024-05-23 00:00:00
INV0001846,P0001846,3199,2024-05-19 00:00:00
INV0001847,P0001847,8,2024-04-03 00:00:00
INV0001851,P0001851,60,2024-05-18 00:00:00
INV0001856,P0001856,399,2024-04-09 00:00:00
INV0001870,P0001870,43,2024-04-08 00:00:00
INV0001881,P0001881,206,2024-04-06 00:00:00
INV0001890,P0001890,45,2024-04-11 00:00:00
INV0001901,P0001901,389,2024-05-03 14:09:52
INV0001927,P0001927,467,2024-05-16 00:00:00
INV0001934,P0001934,0,2024-05-25 00:00:00
INV0001936,P0001936,47,2024-04-24 01:07:39
INV0001949,P0001949,1348,2024-04-02 00:00:00
INV0001958,P0001958,20,2024-04-02 00:00:00
INV0001971,P0001971,231,2024-05-25 00:00:00
INV0001977,P0001977,1099,2024-04-10 00:00:00
INV0001986,P0001986,27,2024-04-09 00:00:00
INV0001988,P0001988,10,2024-04-07 00:00:00
INV0002004,P0002004,1581,2024-05-04 07:53:52
INV0002006,P0002006,22,2024-05-22 00:00:00
INV0002013,P0002013,20,2024-05-16 00:00:00
INV0002022,P0002022,40,2024-04-08 00:00:00
INV0002023,P0002023,5,2024-05-24 00:00:00
INV0002025,P0002025,375,2024-05-10 00:42:27
INV0002035,P0002035,42,2024-04-03 00:00:00
INV0002045,P0002045,326,2024-04-29 21:12:34
INV0002046,P0002046,18,2024-04-09 00:00:00
INV0002047,P0002047,321,2024-05-19 00:00:00
INV0002050,P0002050,12,2024-04-25 22:03:58
INV0002061,P0002061,10,2024-05-02 08:39:41
INV0002068,P0002068,45,2024-04-20 04:54:35
INV0002100,P0002100,743,2024-05-09 05:14:23
INV0002110,P0002110,0,2024-05-19 00:00:00
INV0002114,P0002114,484,2024-05-17 00:00:00
INV0002144,P0002144,66,2024-04-07 00:00:00
INV0002151,P0002151,1687,2024-04-05 00:00:00
INV0002154,P0002154,447,2024-04-26 15:40:25
INV0002163,P0002163,1134,2024-05-15 10:39:42
INV0002171,P0002171,4,2024-04-09 00:00:00
INV0002174,P0002174,35,2024-05-08 12:39:21
INV0002204,P0002204,27,2024-04-04 00:00:00
INV0002216,P0002216,44,2024-04-09 00:00:00
INV0002217,P0002217,398,2024-05-18 00:00:00
INV0002224,P0002224,59,2024-04-04 00:00:00
INV0002225,P0002225,3706,2024-05-26 00:00:00
INV0002231,P0002231,3,2024-05-18 00:00:00
INV0002238,P0002238,445,2024-04-08 00:00:00
INV0002242,P0002242,336,2024-04-25 20:32:13
INV0002244,P0002244,91,2024-04-05 00:00:00
INV0002252,P0002252,91,2024-04-04 00:00:00
INV0002256,P0002256,1331,2024-04-02 00:00:00
INV0002281,P0002281,370,2024-04-05 00:00:00
INV0002285,P0002285,287,2024-05-17 00:00:00
INV0002299,P0002299,157,2024-05-17 00:00:00
INV0002301,P0002301,421,2024-05-24 00:00:00
INV0002310,P0002310,43,2024-04-02 00:00:00
INV0002320,P0002320,81,2024-04-08 00:00:00
INV0002328,P0002328,435,2024-04-08 00:00:00
INV0002351,P0002351,44,2024-05-22 00:00:00
INV0002384,P0002384,401,2024-04-07 00:00:00
INV0002404,P0002404,151,2024-04-11 00:00:00
INV0002411,P0002411,38,2024-05-02 04:22:50
INV0002426,P0002426,15,2024-04-11 00:00:00
INV0002427,P0002427,856,2024-04-01 00:00:00
INV0002429,P0002429,77,2024-05-19 00:00:00
INV0002440,P0002440,47,2024-04-11 00:00:00
INV0002445,P0002445,49,2024-04-03 00:00:00
INV0002473,P0002473,318,2024-04-05 00:00:00
INV0002474,P0002474,202,2024-04-06 00:00:00
INV0002478,P0002478,34,2024-04-17 03:14:04
INV0002479,P0002479,249,2024-05-26 00:00:00
INV0002495,P0002495,4131,2024-05-13 19:35:50
INV0002498,P0002498,7,2024-05-21 00:00:00
INV0002503,P0002503,3424,2024-04-02 00:00:00
INV0002505,P0002505,39,2024-05-17 00:00:00
INV0002507,P0002507,7,2024-04-09 00:00:00
INV0002508,P0002508,7,2024-04-01 00:00:00
INV0002511,P0002511,12,2024-04-09 00:00:00
INV0002525,P0002525,270,2024-05-20 00:00:00
INV0002530,P0002530,457,2024-04-04 00:00:00
INV0002538,P0002538,219,2024-04-07 00:00:00
INV0002557,P0002557,35,2024-04-29 17:43:01
INV0002572,P0002572,372,2024-04-11 00:00:00
INV0002576,P0002576,3146,2024-05-16 00:00:00
INV0002588,P0002588,26,2024-05-22 00:00:00
INV0002620,P0002620,370,2024-04-19 16:34:40
INV0002623,P0002623,28,2024-05-16 00:00:00
INV0002624,P0002624,1,2024-05-26 00:00:00
INV0002627,P0002627,2519,2024-05-23 00:00:00
INV0002628,P0002628,370,2024-04-08 00:00:00
INV0002629,P0002629,689,2024-04-01 00:00:00
INV0002630,P0002630,245,2024-05-26 00:00:00
INV0002634,P0002634,23,2024-04-04 00:00:00
INV0002644,P0002644,7,2024-04-01 00:00:00
INV0002645,P0002645,209,2024-04-07 00:00:00
INV0002657,P0002657,20,2024-04-11 00:00:00
INV0002687,P0002687,13,2024-05-26 00:00:00
INV0002692,P0002692,49,2024-04-11 00:00:00
INV0002704,P0002704,283,2024-04-10 00:00:00
INV0002707,P0002707,44,2024-04-09 00:00:00
INV0002754,P0002754,18,2024-04-10 00:00:00
INV0002756,P0002756,2069,2024-04-09 00:00:00
INV0002763,P0002763,27,2024-04-01 00:00:00
INV0002772,P0002772,398,2024-05-20 00:00:00
INV0002788,P0002788,2,2024-05-02 17:49:48
INV0002799,P0002799,360,2024-04-06 00:00:00
INV0002800,P0002800,394,2024-04-20 03:52:11
INV0002802,P0002802,47,2024-04-07 00:00:00
INV0002805,P0002805,3114,2024-05-18 00:00:00
INV0002825,P0002825,7,2024-04-01 00:00:00
INV0002831,P0002831,194,2024-04-10 00:00:00
INV0002852,P0002852,21,2024-04-06 00:00:00
INV0002861,P0002861,297,2024-04-07 00:00:00
INV0002890,P0002890,286,2024-04-06 00:00:00
INV0002902,P0002902,27,2024-04-02 00:00:00
INV0002930,P0002930,44,2024-04-27 10:54:49
INV0002934,P0002934,18,2024-05-16 00:00:00
INV0002939,P0002939,156,2024-05-17 00:00:00
INV0002953,P0002953,2502,2024-04-24 02:14:59
INV0002977,P0002977,1835,2024-05-25 00:00:00
INV0002993,P0002993,3314,2024-05-03 13:01:03
INV0002998,P0002998,33,2024-04-09 00:00:00
INV0003001,P0003001,1027,2024-04-06 00:00:00
INV0003005,P0003005,33,2024-04-08 00:00:00
INV0003013,P0003013,1100,2024-05-16 00:00:00
INV0003049,P0003049,0,2024-05-23 00:00:00
INV0003060,P0003060,45,2024-04-08 00:00:00
INV0003063,P0003063,0,2024-05-26 00:00:00
INV0003064,P0003064,242,2024-04-10 00:00:00
INV0003074,P0003074,13,2024-04-11 00:00:00
INV0003079,P0003079,1167,2024-04-04 00:00:00
INV0003094,P0003094,29,2024-04-07 00:00:00
INV0003113,P0003113,19,2024-04-08 00:00:00
INV0003128,P0003128,4217,2024-04-07 00:00:00
INV0003148,P0003148,8,2024-04-11 00:00:00
INV0003152,P0003152,4079,2024-04-06 00:00:00
INV0003155,P0003155,2672,2024-04-23 16:07:23
INV0003159,P0003159,29,2024-04-16 05:54:48
INV0003180,P0003180,12,2024-04-01 00:00:00
INV0003192,P0003192,136,2024-05-26 00:00:00
INV0003194,P0003194,36,2024-04-01 00:00:00
INV0003195,P0003195,458,2024-04-07 00:00:00
INV0003205,P0003205,330,2024-05-25 00:00:00
INV0003208,P0003208,370,2024-05-05 02:34:07
INV0003210,P0003210,3885,2024-04-19 21:05:01
INV0003221,P0003221,303,2024-05-18 00:00:00
INV0003224,P0003224,17,2024-04-23 04:54:40
INV0003227,P0003227,5,2024-04-20 04:09:00
INV0003272,P0003272,1602,2024-04-03 00:00:00
INV0003273,P0003273,21,2024-04-11 00:00:00
INV0003287,P0003287,333,2024-04-04 00:00:00
INV0003303,P0003303,46,2024-04-03 00:00:00
INV0003330,P0003330,48,2024-04-26 17:17:52
INV0003336,P0003336,44,2024-04-04 00:00:00
INV0003340,P0003340,248,2024-04-03 00:00:00
INV0003345,P0003345,12,2024-05-25 00:00:00
INV0003357,P0003357,312,2024-04-06 00:00:00
INV0003358,P0003358,19,2024-05-17 00:00:00
INV0003393,P0003393,169,2024-05-16 00:00:00
INV0003401,P0003401,304,2024-05-12 18:44:51
INV0003409,P0003409,44,2024-04-05 00:00:00
INV0003410,P0003410,18,2024-04-03 00:00:00
INV0003419,P0003419,458,2024-05-18 00:00:00
INV0003438,P0003438,14,2024-04-07 00:00:00
INV0003443,P0003443,1,2024-04-01 00:00:00
INV0003444,P0003444,41,2024-04-01 00:00:00
INV0003452,P0003452,4154,2024-05-24 00:00:00
INV0003464,P0003464,2550,2024-05-18 00:00:00
INV0003468,P0003468,0,2024-05-22 00:00:00
INV0003476,P0003476,2440,2024-04-10 00:00:00
INV0003478,P0003478,326,2024-04-01 00:00:00
INV0003479,P0003479,397,2024-04-01 00:00:00
INV0003483,P0003483,43,2024-04-11 00:00:00
INV0003485,P0003485,49,2024-05-19 00:00:00
INV0003497,P0003497,185,2024-05-20 00:00:00
INV0003513,P0003513,9,2024-04-02 00:00:00
INV0003524,P0003524,198,2024-04-01 00:00:00
INV0003526,P0003526,0,2024-05-25 00:00:00
INV0003530,P0003530,192,2024-04-17 14:02:03
INV0003539,P0003539,201,2024-04-05 00:00:00
INV0003569,P0003569,49,2024-05-19 00:00:00
INV0003574,P0003574,0,2024-04-27 21:53:46
INV0003575,P0003575,214,2024-05-17 00:00:00
INV0003580,P0003580,3798,2024-04-05 00:00:00
INV0003586,P0003586,255,2024-05-09 02:05:22
INV0003613,P0003613,34,2024-04-03 00:00:00
INV0003617,P0003617,90,2024-04-10 00:00:00
INV0003618,P0003618,197,2024-05-16 00:00:00
INV0003620,P0003620,12,2024-05-05 00:58:11
INV0003621,P0003621,3,2024-05-13 19:00:27
INV0003637,P0003637,9,2024-04-07 00:00:00
INV0003638,P0003638,106,2024-04-06 00:00:00
INV0003648,P0003648,406,2024-05-22 00:00:00
INV0003649,P0003649,296,2024-05-26 00:00:00
INV0003653,P0003653,410,2024-04-04 00:00:00
INV0003666,P0003666,242,2024-04-02 00:00:00
INV0003681,P0003681,23,2024-05-13 20:10:33
INV0003687,P0003687,77,2024-04-04 00:00:00
INV0003688,P0003688,122,2024-04-22 17:34:18
INV0003690,P0003690,32,2024-04-10 00:00:00
INV0003693,P0003693,202,2024-05-18 00:00:00
INV0003700,P0003700,1,2024-04-04 00:00:00
INV0003702,P0003702,0,2024-05-26 00:00:00
INV0003709,P0003709,434,2024-04-02 00:00:00
INV0003712,P0003712,25,2024-04-10 00:00:00
INV0003716,P0003716,5,2024-04-03 00:00:00
INV0003732,P0003732,437,2024-04-11 00:00:00
INV0003751,P0003751,143,2024-04-23 05:17:34
INV0003761,P0003761,216,2024-05-07 22:20:45
INV0003763,P0003763,23,2024-04-03 00:00:00
INV0003772,P0003772,87,2024-04-06 00:00:00
INV0003785,P0003785,0,2024-04-18 14:56:06
INV0003786,P0003786,3,2024-05-21 00:00:00
INV0003790,P0003790,3969,2024-04-10 00:00:00
INV0003798,P0003798,151,2024-04-04 00:00:00
INV0003825,P0003825,15,2024-05-05 02:50:58
INV0003831,P0003831,19,2024-04-08 00:00:00
INV0003840,P0003840,4441,2024-04-05 00:00:00
INV0003852,P0003852,2223,2024-04-07 00:00:00
INV0003856,P0003856,71,2024-04-04 00:00:00
INV0003858,P0003858,288,2024-04-04 00:00:00
INV0003860,P0003860,16,2024-04-01 00:00:00
INV0003862,P0003862,486,2024-04-01 00:00:00
INV0003879,P0003879,447,2024-05-18 00:00:00
INV0003881,P0003881,48,2024-05-22 00:00:00
INV0003890,P0003890,345,2024-05-19 00:00:00
INV0003891,P0003891,8,2024-04-01 00:00:00
INV0003898,P0003898,2861,2024-05-25 00:00:00
INV0003900,P0003900,211,2024-04-02 00:00:00
INV0003923,P0003923,16,2024-04-06 00:00:00
INV0003925,P0003925,281,2024-05-10 22:11:39
INV0003932,P0003932,39,2024-04-06 00:00:00
INV0003951,P0003951,419,2024-05-19 00:00:00
INV0003954,P0003954,332,2024-04-08 00:00:00
INV0003981,P0003981,518,2024-05-19 00:00:00
INV0003985,P0003985,17,2024-04-07 00:00:00
INV0004004,P0004004,30,2024-04-09 00:00:00
INV0004005,P0004005,75,2024-04-03 00:00:00
INV0004017,P0004017,1,2024-05-24 00:00:00
INV0004023,P0004023,50,2024-05-09 08:20:43
INV0004025,P0004025,25,2024-04-08 00:00:00
INV0004032,P0004032,81,2024-05-09 15:34:12
INV0004051,P0004051,0,2024-05-16 00:00:00
INV0004060,P0004060,3919,2024-04-04 00:00:00
INV0004066,P0004066,25,2024-05-02 17:33:45
INV0004068,P0004068,3302,2024-05-03 13:02:54
INV0004087,P0004087,10,2024-05-16 00:00:00
INV0004091,P0004091,498,2024-04-20 18:06:02
INV0004099,P0004099,748,2024-04-04 00:00:00
INV0004102,P0004102,0,2024-05-18 00:00:00
INV0004106,P0004106,2919,2024-04-06 00:00:00
INV0004125,P0004125,27,2024-05-21 00:00:00
INV0004126,P0004126,34,2024-05-20 00:00:00
INV0004128,P0004128,373,2024-04-07 00:00:00
INV0004129,P0004129,237,2024-04-09 00:00:00
INV0004135,P0004135,212,2024-04-07 00:00:00
INV0004151,P0004151,0,2024-05-18 00:00:00
INV0004154,P0004154,7,2024-04-10 00:00:00
INV0004159,P0004159,146,2024-04-06 00:00:00
INV0004160,P0004160,0,2024-05-17 00:00:00
INV0004176,P0004176,11,2024-04-03 00:00:00
INV0004181,P0004181,5,2024-04-01 00:00:00
INV0004194,P0004194,4860,2024-04-05 00:00:00
INV0004203,P0004203,31,2024-04-03 00:00:00
INV0004210,P0004210,43,2024-05-17 00:00:00
INV0004211,P0004211,234,2024-04-05 00:00:00
INV0004225,P0004225,453,2024-05-19 00:00:00
INV0004226,P0004226,0,2024-05-22 00:00:00
INV0004241,P0004241,35,2024-04-10 00:00:00
INV0004248,P0004248,190,2024-04-02 00:00:00
INV0004270,P0004270,278,2024-04-09 00:00:00
INV0004285,P0004285,447,2024-04-11 00:00:00
INV0004286,P0004286,316,2024-05-24 00:00:00
INV0004291,P0004291,3,2024-04-02 00:00:00
INV0004299,P0004299,421,2024-04-03 00:00:00
INV0004312,P0004312,1799,2024-05-05 15:06:02
INV0004316,P0004316,2652,2024-04-16 03:56:36
INV0004339,P0004339,39,2024-04-03 00:00:00
INV0004348,P0004348,183,2024-04-06 00:00:00
INV0004350,P0004350,183,2024-05-23 00:00:00
INV0004352,P0004352,492,2024-05-17 00:00:00
INV0004358,P0004358,3139,2024-04-02 00:00:00
INV0004383,P0004383,455,2024-05-18 00:00:00
INV0004402,P0004402,355,2024-04-11 00:00:00
INV0004418,P0004418,500,2024-04-08 00:00:00
INV0004422,P0004422,3797,2024-04-02 00:00:00
INV0004423,P0004423,354,2024-04-02 00:00:00
INV0004442,P0004442,16,2024-04-19 15:33:58
INV0004445,P0004445,2278,2024-04-07 00:00:00
INV0004475,P0004475,1512,2024-04-17 03:06:10
INV0004476,P0004476,37,2024-04-02 00:00:00
INV0004488,P0004488,444,2024-05-15 03:41:52
INV0004496,P0004496,219,2024-04-08 00:00:00
INV0004499,P0004499,237,2024-04-08 00:00:00
INV0004517,P0004517,188,2024-05-15 01:41:35
INV0004519,P0004519,352,2024-05-22 00:00:00
INV0004533,P0004533,438,2024-04-08 00:00:00
INV0004545,P0004545,16,2024-04-06 00:00:00
INV0004556,P0004556,34,2024-04-03 00:00:00
INV0004574,P0004574,1122,2024-04-05 00:00:00
INV0004586,P0004586,0,2024-05-25 00:00:00
INV0004591,P0004591,16,2024-05-17 00:00:00
INV0004598,P0004598,395,2024-04-05 00:00:00
INV0004603,P0004603,45,2024-05-17 00:00:00
INV0004606,P0004606,235,2024-04-06 00:00:00
INV0004610,P0004610,8,2024-04-06 00:00:00
INV0004618,P0004618,3390,2024-04-07 00:00:00
INV0004634,P0004634,34,2024-04-07 00:00:00
INV0004647,P0004647,37,2024-05-19 00:00:00
INV0004649,P0004649,3508,2024-05-18 00:00:00
INV0004655,P0004655,443,2024-04-03 00:00:00
INV0004659,P0004659,0,2024-05-26 00:00:00
INV0004684,P0004684,275,2024-04-10 00:00:00
INV0004687,P0004687,285,2024-04-06 00:00:00
INV0004688,P0004688,15,2024-05-01 00:53:47
INV0004694,P0004694,286,2024-04-20 02:27:19
INV0004698,P0004698,193,2024-04-09 00:00:00
INV0004702,P0004702,113,2024-05-11 10:24:33
INV0004713,P0004713,463,2024-04-28 20:54:48
INV0004716,P0004716,4237,2024-04-10 00:00:00
INV0004725,P0004725,169,2024-05-16 00:00:00
INV0004735,P0004735,310,2024-04-03 00:00:00
INV0004740,P0004740,4486,2024-04-21 11:07:13
INV0004755,P0004755,170,2024-05-19 00:00:00
INV0004756,P0004756,22,2024-04-02 00:00:00
INV0004767,P0004767,42,2024-05-26 00:00:00
INV0004771,P0004771,0,2024-05-25 00:00:00
INV0004785,P0004785,22,2024-04-03 00:00:00
INV0004786,P0004786,499,2024-04-06 00:00:00
INV0004789,P0004789,153,2024-04-01 00:00:00
INV0004791,P0004791,293,2024-04-01 00:00:00
INV0004801,P0004801,407,2024-05-23 00:00:00
INV0004807,P0004807,24,2024-04-06 00:00:00
INV0004813,P0004813,35,2024-05-04 11:00:22
INV0004820,P0004820,2769,2024-04-01 00:00:00
INV0004821,P0004821,24,2024-04-16 17:21:10
INV0004833,P0004833,17,2024-05-17 00:00:00
INV0004836,P0004836,0,2024-05-17 00:00:00
INV0004856,P0004856,58,2024-04-02 00:00:00
INV0004858,P0004858,2651,2024-04-04 00:00:00
INV0004866,P0004866,348,2024-04-02 00:00:00
INV0004869,P0004869,8,2024-04-09 00:00:00
INV0004871,P0004871,3,2024-05-24 00:00:00
INV0004872,P0004872,2221,2024-04-08 00:00:00
INV0004874,P0004874,489,2024-05-17 00:00:00
INV0004878,P0004878,26,2024-04-07 00:00:00
INV0004882,P0004882,27,2024-04-28 16:33:06
INV0004917,P0004917,238,2024-04-09 00:00:00
INV0004918,P0004918,346,2024-05-25 00:00:00
INV0004928,P0004928,50,2024-04-10 00:00:00
INV0004939,P0004939,252,2024-05-24 00:00:00
INV0004941,P0004941,30,2024-05-24 00:00:00
INV0004951,P0004951,263,2024-04-10 00:00:00
INV0004955,P0004955,24,2024-05-18 00:00:00
INV0004969,P0004969,25,2024-04-03 00:00:00
INV0004997,P0004997,156,2024-05-16 00:00:00
INV0005011,P0005011,1277,2024-05-19 00:00:00
INV0005012,P0005012,3855,2024-04-01 00:00:00
INV0005013,P0005013,12,2024-04-09 00:00:00
INV0005014,P0005014,14,2024-04-01 00:00:00
INV0005028,P0005028,35,2024-04-05 00:00:00
INV0005058,P0005058,3324,2024-05-05 09:49:12
INV0005060,P0005060,351,2024-04-30 06:52:13
INV0005063,P0005063,405,2024-04-01 00:00:00
INV0005068,P0005068,44,2024-05-13 09:08:29
INV0005073,P0005073,2537,2024-04-06 00:00:00
INV0005079,P0005079,4,2024-04-05 00:00:00
INV0005089,P0005089,36,2024-04-01 00:00:00
INV0005107,P0005107,338,2024-04-11 00:00:00
INV0005118,P0005118,61,2024-04-01 00:00:00
INV0005120,P0005120,40,2024-04-10 00:00:00
INV0005132,P0005132,217,2024-04-02 00:00:00
INV0005149,P0005149,21,2024-04-08 00:00:00
INV0005158,P0005158,346,2024-05-23 00:00:00
INV0005162,P0005162,138,2024-04-09 00:00:00
INV0005166,P0005166,487,2024-04-10 00:00:00
INV0005170,P0005170,249,2024-04-07 00:00:00
INV0005172,P0005172,146,2024-05-18 00:00:00
INV0005176,P0005176,3197,2024-04-04 00:00:00
INV0005191,P0005191,4,2024-04-03 00:00:00
INV0005193,P0005193,489,2024-05-17 00:00:00
INV0005198,P0005198,0,2024-05-20 00:00:00
INV0005235,P0005235,386,2024-04-11 00:00:00
INV0005246,P0005246,509,2024-05-23 00:00:00
INV0005252,P0005252,257,2024-04-05 00:00:00
INV0005260,P0005260,335,2024-05-16 00:00:00
INV0005273,P0005273,186,2024-05-16 00:00:00
INV0005290,P0005290,7,2024-04-28 08:40:48
INV0005297,P0005297,40,2024-04-11 00:00:00
INV0005316,P0005316,266,2024-04-04 00:00:00
INV0005325,P0005325,16,2024-04-10 00:00:00
INV0005334,P0005334,492,2024-04-06 00:00:00
INV0005343,P0005343,33,2024-04-28 02:31:18
INV0005346,P0005346,21,2024-04-02 00:00:00
INV0005358,P0005358,538,2024-04-22 05:59:54
INV0005360,P0005360,37,2024-04-09 00:00:00
INV0005361,P0005361,243,2024-04-09 00:00:00
INV0005375,P0005375,3,2024-04-01 00:00:00
INV0005387,P0005387,336,2024-04-03 00:00:00
INV0005413,P0005413,4866,2024-04-29 03:13:07
INV0005438,P0005438,4088,2024-04-04 00:00:00
INV0005470,P0005470,36,2024-05-19 00:00:00
INV0005507,P0005507,2744,2024-05-24 00:00:00
INV0005509,P0005509,41,2024-05-25 00:00:00
INV0005513,P0005513,6,2024-04-08 00:00:00
INV0005523,P0005523,2781,2024-04-08 00:00:00
INV0005525,P0005525,344,2024-04-05 00:00:00
INV0005542,P0005542,237,2024-05-19 00:00:00
INV0005549,P0005549,45,2024-04-25 08:44:14
INV0005553,P0005553,241,2024-04-02 00:00:00
INV0005561,P0005561,174,2024-04-16 12:07:02
INV0005586,P0005586,13,2024-04-02 00:00:00
INV0005593,P0005593,309,2024-05-12 20:33:10
INV0005606,P0005606,50,2024-04-02 00:00:00
INV0005613,P0005613,1,2024-04-04 00:00:00
INV0005634,P0005634,618,2024-04-09 00:00:00
INV0005638,P0005638,1,2024-04-11 00:00:00
INV0005640,P0005640,303,2024-04-01 00:00:00
INV0005655,P0005655,3711,2024-05-25 00:00:00
INV0005656,P0005656,2169,2024-05-10 13:58:33
INV0005661,P0005661,38,2024-04-03 00:00:00
INV0005685,P0005685,474,2024-04-08 00:00:00
INV0005696,P0005696,180,2024-04-07 00:00:00
INV0005698,P0005698,3041,2024-04-11 00:00:00
INV0005707,P0005707,297,2024-05-26 00:00:00
INV0005713,P0005713,9,2024-05-05 23:59:21
INV0005716,P0005716,269,2024-04-08 00:00:00
INV0005728,P0005728,309,2024-05-23 00:00:00
INV0005745,P0005745,2092,2024-04-06 00:00:00
INV0005746,P0005746,0,2024-04-24 16:14:26
INV0005750,P0005750,3129,2024-04-17 17:24:30
INV0005760,P0005760,630,2024-04-09 00:00:00
INV0005763,P0005763,45,2024-05-18 00:00:00
INV0005764,P0005764,21,2024-04-10 00:00:00
INV0005780,P0005780,389,2024-04-30 19:21:57
INV0005781,P0005781,1,2024-05-16 00:00:00
INV0005789,P0005789,179,2024-04-10 00:00:00
INV0005795,P0005795,10,2024-04-27 19:37:03
INV0005796,P0005796,32,2024-04-08 00:00:00
INV0005800,P0005800,15,2024-04-06 00:00:00
INV0005805,P0005805,71,2024-04-03 00:00:00
INV0005817,P0005817,278,2024-05-03 03:37:27
INV0005822,P0005822,185,2024-04-04 00:00:00
INV0005836,P0005836,148,2024-04-07 00:00:00
INV0005846,P0005846,23,2024-05-18 00:00:00
INV0005852,P0005852,196,2024-05-22 00:00:00
INV0005866,P0005866,223,2024-04-10 00:00:00
INV0005867,P0005867,3023,2024-04-11 00:00:00
INV0005884,P0005884,41,2024-04-04 00:00:00
INV0005901,P0005901,8,2024-05-18 00:00:00
INV0005906,P0005906,47,2024-05-22 00:00:00
INV0005915,P0005915,361,2024-04-03 00:00:00
INV0005918,P0005918,50,2024-04-08 00:00:00
INV0005934,P0005934,4501,2024-04-05 00:00:00
INV0005955,P0005955,152,2024-05-18 00:00:00
INV0005968,P0005968,50,2024-04-06 00:00:00
INV0005986,P0005986,366,2024-04-02 00:00:00
INV0005989,P0005989,50,2024-05-21 00:00:00
INV0005991,P0005991,350,2024-04-06 00:00:00
INV0006018,P0006018,483,2024-04-08 00:00:00
INV0006033,P0006033,249,2024-05-16 00:00:00
INV0006051,P0006051,25,2024-05-19 00:00:00
INV0006052,P0006052,465,2024-04-02 00:00:00
INV0006055,P0006055,4895,2024-04-04 00:00:00
INV0006062,P0006062,3,2024-04-09 00:00:00
INV0006070,P0006070,39,2024-05-17 00:00:00
INV0006072,P0006072,1473,2024-04-08 00:00:00
INV0006073,P0006073,30,2024-04-07 00:00:00
INV0006082,P0006082,12,2024-04-08 00:00:00
INV0006083,P0006083,3835,2024-04-06 00:00:00
INV0006090,P0006090,1,2024-05-01 04:06:24
INV0006096,P0006096,43,2024-04-04 00:00:00
INV0006099,P0006099,2583,2024-04-01 00:00:00
INV0006106,P0006106,290,2024-04-18 09:51:52
INV0006115,P0006115,1,2024-04-11 00:00:00
INV0006116,P0006116,9,2024-05-18 00:00:00
INV0006128,P0006128,4,2024-04-03 00:00:00
INV0006129,P0006129,148,2024-05-24 00:00:00
INV0006132,P0006132,399,2024-05-16 00:00:00
INV0006148,P0006148,2903,2024-04-02 00:00:00
INV0006170,P0006170,322,2024-04-06 00:00:00
INV0006176,P0006176,40,2024-04-09 00:00:00
INV0006182,P0006182,354,2024-04-02 00:00:00
INV0006185,P0006185,3177,2024-05-23 00:00:00
