audit_id,admin_id,store_id,action_type,reason,action_time
AU0000436,A00715,ST04425,approve,,2024-02-08 23:56:15
AU0000437,A01384,ST00178,approve,,2024-02-05 11:49:28
AU0000438,A04251,ST03270,approve,,2024-02-14 02:59:34
AU0000439,A04275,ST07448,approve,,2024-02-22 06:57:46
AU0000440,A03817,ST02870,approve,,2024-02-04 02:17:02
AU0000441,A03020,ST07343,approve,,2024-02-01 06:38:54
AU0000442,A05120,ST03581,approve,,2024-02-23 07:42:05
AU0000443,A02818,ST06271,approve,,2024-02-02 17:16:01
AU0000444,A04350,ST03569,approve,,2024-02-19 16:25:10
AU0000445,A02518,ST05738,approve,,2024-02-08 02:51:59
AU0000446,A01121,ST05838,approve,,2024-02-18 17:07:43
AU0000447,A05318,ST01083,approve,,2024-02-09 23:57:28
AU0000448,A00868,ST01735,approve,,2024-02-16 04:51:45
AU0000449,A01114,ST01141,approve,,2024-02-12 22:16:03
AU0000450,A04560,ST03493,approve,,2024-02-02 12:21:03
AU0000451,A00049,ST04649,approve,,2024-02-16 19:41:14
AU0000452,A00082,ST06584,approve,,2024-02-23 13:43:47
AU0000453,A04984,ST00828,approve,,2024-02-23 18:38:29
AU0000454,A03678,ST02697,approve,,2024-02-27 21:07:36
AU0000455,A03224,ST07573,approve,,2024-02-12 19:42:04
AU0000456,A01195,ST03498,approve,,2024-02-13 17:31:38
AU0000457,A00656,ST04248,approve,,2024-02-07 07:49:24
AU0000458,A04039,ST00411,approve,,2024-02-06 06:39:36
AU0000459,A04099,ST02326,approve,,2024-02-23 10:01:24
AU0000460,A01810,ST00500,approve,,2024-02-14 23:58:15
AU0000461,A04141,ST05468,approve,,2024-02-03 22:55:05
AU0000462,A03935,ST03680,approve,,2024-02-04 23:13:42
AU0000463,A01790,ST03555,approve,,2024-02-17 14:03:27
AU0000464,A03884,ST03082,approve,,2024-02-17 13:25:02
AU0000465,A04930,ST07689,approve,,2024-02-18 17:04:28
AU0000466,A03676,ST05343,approve,,2024-02-27 07:38:45
AU0000467,A02114,ST05408,approve,,2024-02-23 16:52:01
AU0000468,A02739,ST08272,approve,,2024-02-11 14:52:22
AU0000469,A03892,ST02661,approve,,2024-02-02 15:46:24
AU0000470,A00789,ST05524,approve,,2024-02-08 17:05:28
AU0000471,A05356,ST08334,approve,,2024-02-09 19:02:25
AU0000472,A03226,ST02978,approve,,2024-02-14 22:10:11
AU0000473,A04669,ST02885,approve,,2024-02-28 19:10:12
AU0000474,A04672,ST02717,approve,,2024-02-10 21:32:32
AU0000475,A03367,ST00795,approve,,2024-02-21 23:55:51
AU0000476,A00743,ST00846,approve,,2024-02-11 06:40:04
AU0000477,A05393,ST05475,approve,,2024-02-10 21:57:33
AU0000478,A02874,ST06679,approve,,2024-02-14 12:26:06
AU0000479,A00563,ST00854,approve,,2024-02-11 13:05:20
AU0000480,A01855,ST03366,approve,,2024-02-28 15:40:45
AU0000481,A02431,ST02521,approve,,2024-02-13 15:42:22
AU0000482,A05245,ST05413,approve,,2024-02-17 00:01:47
AU0000483,A02171,ST08288,approve,,2024-02-19 23:24:15
AU0000484,A02096,ST07596,approve,,2024-02-18 17:50:23
AU0000485,A00341,ST06261,approve,,2024-02-02 16:07:15
AU0000486,A00803,ST07869,approve,,2024-02-05 11:29:55
AU0000487,A00480,ST05690,approve,,2024-02-26 00:21:51
AU0000488,A02899,ST01834,approve,,2024-02-25 05:17:22
AU0000489,A04648,ST02323,approve,,2024-02-02 01:36:04
AU0000490,A00745,ST02246,approve,,2024-02-26 15:43:02
AU0000491,A05469,ST08169,approve,,2024-02-11 18:05:41
AU0000492,A02958,ST00126,approve,,2024-02-04 05:45:55
AU0000493,A03007,ST01603,approve,,2024-02-01 20:22:35
AU0000494,A02908,ST03954,approve,,2024-02-05 12:56:19
AU0000495,A02628,ST08168,approve,,2024-02-22 17:08:10
AU0000496,A05361,ST03962,approve,,2024-02-09 03:59:16
AU0000497,A04996,ST04881,approve,,2024-02-02 00:40:25
AU0000498,A01974,ST07927,approve,,2024-02-25 06:04:09
AU0000499,A02855,ST01975,approve,,2024-02-25 05:43:29
AU0000500,A02952,ST06287,approve,,2024-02-22 10:48:55
AU0000501,A01730,ST01490,approve,,2024-02-09 01:42:09
AU0000502,A02506,ST06895,approve,,2024-02-13 17:18:57
AU0000503,A02669,ST08463,approve,,2024-02-18 10:07:45
AU0000504,A03364,ST02259,approve,,2024-02-18 20:22:42
AU0000505,A00324,ST01119,approve,,2024-02-16 04:52:53
AU0000506,A00510,ST04081,approve,,2024-02-03 00:41:35
AU0000507,A04102,ST08129,approve,,2024-02-04 09:27:04
AU0000508,A03857,ST05201,approve,,2024-02-13 03:39:14
AU0000509,A04612,ST00218,approve,,2024-02-01 16:24:05
AU0000510,A02285,ST01060,approve,,2024-02-15 23:38:21
AU0000511,A01691,ST02159,approve,,2024-02-19 04:13:41
AU0000512,A01715,ST07216,approve,,2024-02-26 13:22:17
AU0000513,A01253,ST07217,approve,,2024-02-19 08:49:58
AU0000514,A00642,ST01406,approve,,2024-02-21 09:56:47
AU0000515,A03072,ST04838,approve,,2024-02-07 15:54:51
AU0000516,A03894,ST05964,approve,,2024-02-24 18:04:29
AU0000517,A01456,ST01087,approve,,2024-02-04 01:51:15
AU0000518,A00055,ST04609,approve,,2024-02-04 14:47:39
AU0000519,A02804,ST07768,approve,,2024-02-23 17:05:40
AU0000520,A00802,ST01616,approve,,2024-02-10 20:25:39
AU0000521,A05412,ST06292,approve,,2024-02-10 05:04:18
AU0000522,A01530,ST08074,approve,,2024-02-23 01:42:03
AU0000523,A00410,ST04564,approve,,2024-02-08 17:00:58
AU0000524,A04112,ST08109,approve,,2024-02-23 06:15:52
AU0000525,A01376,ST01427,approve,,2024-02-20 14:20:20
AU0000526,A00965,ST04269,approve,,2024-02-21 13:39:19
AU0000527,A04333,ST07104,approve,,2024-02-03 00:45:25
AU0000528,A01352,ST08176,approve,,2024-02-22 22:11:32
AU0000529,A04112,ST01303,approve,,2024-02-25 17:34:13
AU0000530,A01876,ST02384,approve,,2024-02-17 14:58:32
AU0000531,A00942,ST02072,approve,,2024-02-18 05:29:53
AU0000532,A00485,ST00085,approve,,2024-02-02 21:09:35
AU0000533,A01395,ST06243,approve,,2024-02-09 04:18:11
AU0000534,A02082,ST02456,approve,,2024-02-02 10:08:14
AU0000535,A04949,ST05872,approve,,2024-02-14 07:16:39
AU0000536,A03806,ST00355,approve,,2024-02-23 13:59:33
AU0000537,A04414,ST01181,approve,,2024-02-06 20:43:24
AU0000538,A01498,ST02419,approve,,2024-02-20 09:09:22
AU0000539,A03135,ST01691,approve,,2024-02-20 19:50:44
AU0000540,A00201,ST00159,approve,,2024-02-04 17:13:25
AU0000541,A01557,ST03839,approve,,2024-02-04 16:01:34
AU0000542,A01078,ST04193,approve,,2024-02-12 07:13:36
AU0000543,A02312,ST05491,approve,,2024-02-13 17:47:30
AU0000544,A02515,ST06774,approve,,2024-02-19 22:49:08
AU0000545,A00150,ST02203,approve,,2024-02-06 21:14:00
AU0000546,A02530,ST05373,approve,,2024-02-04 07:03:04
AU0000547,A03783,ST03449,approve,,2024-02-24 13:45:22
AU0000548,A03478,ST04199,approve,,2024-02-19 13:18:19
AU0000549,A02790,ST00289,approve,,2024-02-24 09:37:53
AU0000550,A03943,ST07384,approve,,2024-02-07 08:57:45
AU0000551,A02966,ST02670,approve,,2024-02-26 23:09:55
AU0000552,A02936,ST05546,approve,,2024-02-16 22:56:08
AU0000553,A03505,ST01948,approve,,2024-02-24 17:11:49
AU0000554,A03629,ST00894,approve,,2024-02-28 16:20:48
AU0000555,A04414,ST08309,approve,,2024-02-20 00:35:00
AU0000556,A04197,ST02496,approve,,2024-02-07 13:57:37
AU0000557,A04895,ST00915,approve,,2024-02-28 04:02:14
AU0000558,A03117,ST00229,approve,,2024-02-13 00:13:25
AU0000559,A03932,ST06821,approve,,2024-02-03 23:19:52
AU0000560,A01816,ST05915,approve,,2024-02-23 03:40:15
AU0000561,A03503,ST04143,approve,,2024-02-25 21:25:03
AU0000562,A03965,ST08307,approve,,2024-02-24 01:49:37
AU0000563,A00995,ST04156,approve,,2024-02-03 15:04:22
AU0000564,A00889,ST07000,approve,,2024-02-16 16:45:17
AU0000565,A03974,ST04238,approve,,2024-02-01 19:55:39
AU0000566,A02712,ST00252,approve,,2024-02-09 12:25:44
AU0000567,A03804,ST07823,approve,,2024-02-13 15:33:49
AU0000568,A04800,ST04954,approve,,2024-02-16 13:42:59
AU0000569,A01617,ST04471,approve,,2024-02-11 05:21:11
AU0000570,A02410,ST01456,approve,,2024-02-17 07:31:34
AU0000571,A04289,ST05615,approve,,2024-02-11 21:07:26
AU0000572,A04234,ST07749,approve,,2024-02-21 18:41:12
AU0000573,A00639,ST05670,approve,,2024-02-10 22:22:52
AU0000574,A02176,ST05995,approve,,2024-02-04 19:01:04
AU0000575,A00505,ST06748,approve,,2024-02-11 15:12:16
AU0000576,A02012,ST04506,approve,,2024-02-13 12:40:00
AU0000577,A02634,ST03639,approve,,2024-02-08 23:01:59
AU0000578,A01797,ST05624,approve,,2024-02-19 11:03:09
AU0000579,A02808,ST07224,approve,,2024-02-12 03:26:28
AU0000580,A04252,ST03611,approve,,2024-02-01 13:08:21
AU0000581,A05015,ST04581,approve,,2024-02-06 11:45:11
AU0000582,A00500,ST01879,approve,,2024-02-10 15:02:42
AU0000583,A01023,ST03799,approve,,2024-02-22 11:22:01
AU0000584,A02749,ST03870,approve,,2024-02-19 21:45:20
AU0000585,A03884,ST03592,approve,,2024-02-25 01:20:22
AU0000586,A01926,ST06116,approve,,2024-02-16 04:09:15
AU0000587,A05446,ST04546,approve,,2024-02-27 05:16:27
AU0000588,A02473,ST01582,approve,,2024-02-16 20:40:36
AU0000589,A01460,ST00049,approve,,2024-02-07 03:43:27
AU0000590,A03366,ST06406,approve,,2024-02-20 02:17:48
AU0000591,A01813,ST05525,approve,,2024-02-25 20:31:24
AU0000592,A04629,ST01537,approve,,2024-02-16 20:13:25
AU0000593,A04130,ST08290,approve,,2024-02-15 01:00:39
AU0000594,A01301,ST01784,approve,,2024-02-25 02:30:15
AU0000595,A00514,ST01235,approve,,2024-02-04 09:10:14
AU0000596,A04008,ST05495,approve,,2024-02-22 08:55:21
AU0000597,A04914,ST02809,approve,,2024-02-25 17:23:21
AU0000598,A02564,ST07601,approve,,2024-02-03 15:30:57
AU0000599,A05239,ST00901,approve,,2024-02-06 06:19:07
AU0000600,A03892,ST04576,approve,,2024-02-04 10:20:24
AU0000601,A01370,ST08460,approve,,2024-02-08 22:34:21
AU0000602,A03121,ST03254,approve,,2024-02-09 11:54:34
AU0000603,A00669,ST07591,approve,,2024-02-09 00:38:24
AU0000604,A03498,ST04608,approve,,2024-02-25 23:30:10
AU0000605,A02472,ST07978,approve,,2024-02-12 21:07:33
AU0000606,A04349,ST04430,approve,,2024-02-03 20:59:27
AU0000607,A01325,ST07903,approve,,2024-02-06 08:26:00
AU0000608,A01636,ST04455,approve,,2024-02-08 06:57:44
AU0000609,A00364,ST00111,approve,,2024-02-27 03:18:40
AU0000610,A01338,ST01903,approve,,2024-02-07 05:15:18
AU0000611,A01710,ST06669,approve,,2024-02-12 19:41:30
AU0000612,A00492,ST01260,approve,,2024-02-09 11:53:33
AU0000613,A04410,ST01266,approve,,2024-02-21 08:45:02
AU0000614,A01495,ST06670,approve,,2024-02-01 01:48:38
AU0000615,A04639,ST03229,approve,,2024-02-07 08:13:45
AU0000616,A04255,ST04505,approve,,2024-02-12 08:14:05
AU0000617,A02816,ST01731,approve,,2024-02-09 02:34:41
AU0000618,A00526,ST02850,approve,,2024-02-19 03:27:10
AU0000619,A04214,ST01281,approve,,2024-02-24 06:46:08
AU0000620,A01509,ST03202,approve,,2024-02-13 22:44:07
AU0000621,A01876,ST01289,approve,,2024-02-11 22:57:31
AU0000622,A00892,ST04586,approve,,2024-02-03 21:21:49
AU0000623,A01428,ST01375,approve,,2024-02-17 11:22:21
AU0000624,A03767,ST07401,approve,,2024-02-07 20:35:58
AU0000625,A03704,ST05029,approve,,2024-02-16 17:59:42
AU0000626,A04060,ST00036,approve,,2024-02-15 23:26:58
AU0000627,A02401,ST04856,approve,,2024-02-20 00:40:48
AU0000628,A05429,ST03607,approve,,2024-02-24 11:26:39
AU0000629,A02157,ST00543,approve,,2024-02-09 04:47:06
AU0000630,A02280,ST03053,approve,,2024-02-17 06:05:53
AU0000631,A03410,ST06762,approve,,2024-02-12 04:17:18
AU0000632,A00338,ST03638,approve,,2024-02-06 13:02:00
AU0000633,A00164,ST02319,approve,,2024-02-18 05:49:13
AU0000634,A02413,ST08254,approve,,2024-02-28 09:47:52
AU0000635,A04509,ST07544,approve,,2024-02-01 10:49:58
AU0000636,A01889,ST07324,approve,,2024-02-04 23:09:19
AU0000637,A01445,ST05694,approve,,2024-02-27 11:27:11
AU0000638,A05435,ST06882,approve,,2024-02-03 18:53:32
AU0000639,A03816,ST05971,approve,,2024-02-02 01:14:24
AU0000640,A03874,ST01469,approve,,2024-02-17 01:43:53
AU0000641,A05184,ST07514,approve,,2024-02-02 08:31:33
AU0000642,A01038,ST05619,approve,,2024-02-14 00:18:56
AU0000643,A02012,ST03036,approve,,2024-02-18 04:17:21
AU0000644,A01586,ST03808,approve,,2024-02-05 12:24:43
AU0000645,A02135,ST07710,approve,,2024-02-13 08:18:36
AU0000646,A02267,ST03692,approve,,2024-02-24 17:31:09
AU0000647,A04445,ST04965,approve,,2024-02-01 06:55:36
AU0000648,A03771,ST07714,approve,,2024-02-02 23:20:01
AU0000649,A00427,ST06095,approve,,2024-02-04 09:19:57
AU0000650,A01073,ST00767,approve,,2024-02-24 02:06:03
AU0000651,A02034,ST01019,approve,,2024-02-28 16:52:56
AU0000652,A02601,ST02293,approve,,2024-02-05 09:21:50
AU0000653,A03493,ST01508,approve,,2024-02-10 00:24:22
AU0000654,A00198,ST04567,approve,,2024-02-01 17:02:00
AU0000655,A00944,ST03429,approve,,2024-02-19 13:18:06
AU0000656,A00767,ST01637,approve,,2024-02-02 13:49:50
AU0000657,A03281,ST06979,approve,,2024-02-25 01:20:52
AU0000658,A02711,ST00932,approve,,2024-02-13 16:14:16
AU0000659,A02186,ST04720,approve,,2024-02-16 09:05:47
AU0000660,A00635,ST04181,approve,,2024-02-04 02:02:44
AU0000661,A01178,ST04023,approve,,2024-02-04 20:00:33
AU0000662,A02375,ST05349,approve,,2024-02-02 13:32:40
AU0000663,A01778,ST02713,approve,,2024-02-03 19:58:29
AU0000664,A03373,ST02149,approve,,2024-02-09 06:52:28
AU0000665,A03451,ST01175,approve,,2024-02-16 18:38:21
AU0000666,A01309,ST06704,approve,,2024-02-03 10:59:19
AU0000667,A01602,ST00737,approve,,2024-02-03 11:24:02
AU0000668,A03212,ST02216,approve,,2024-02-10 13:46:08
AU0000669,A02035,ST07202,approve,,2024-02-07 07:25:40
AU0000670,A05179,ST07399,approve,,2024-02-13 14:53:18
AU0000671,A04686,ST04059,approve,,2024-02-07 19:00:22
AU0000672,A01742,ST04027,approve,,2024-02-17 15:36:01
AU0000673,A02830,ST06722,approve,,2024-02-25 09:44:28
AU0000674,A04626,ST08097,approve,,2024-02-06 09:51:51
AU0000675,A01829,ST00008,approve,,2024-02-03 16:43:19
AU0000676,A00164,ST04927,approve,,2024-02-02 11:27:05
AU0000677,A04635,ST01346,approve,,2024-02-12 01:27:30
AU0000678,A02005,ST00722,approve,,2024-02-18 08:42:04
AU0000679,A00145,ST06143,approve,,2024-02-16 20:38:49
AU0000680,A03761,ST05498,approve,,2024-02-23 04:08:23
AU0000681,A05007,ST00079,approve,,2024-02-10 05:52:36
AU0000682,A00299,ST04613,approve,,2024-02-04 21:05:35
AU0000683,A05075,ST01593,approve,,2024-02-28 18:40:28
AU0000684,A01781,ST06961,approve,,2024-02-14 05:16:28
AU0000685,A05020,ST04770,approve,,2024-02-09 09:52:13
AU0000686,A05489,ST05060,approve,,2024-02-23 22:32:36
AU0000687,A04611,ST01749,approve,,2024-02-07 15:56:01
AU0000688,A04412,ST00044,approve,,2024-02-16 23:41:15
AU0000689,A04337,ST03032,approve,,2024-02-18 20:57:16
AU0000690,A05087,ST07556,approve,,2024-02-23 13:02:54
AU0000691,A00462,ST00486,approve,,2024-02-28 02:24:30
AU0000692,A01076,ST04560,approve,,2024-02-02 03:07:58
AU0000693,A02864,ST05776,approve,,2024-02-11 22:54:05
AU0000694,A01202,ST08312,approve,,2024-02-17 12:56:33
AU0000695,A02178,ST01778,approve,,2024-02-03 23:11:01
AU0000696,A05073,ST00326,approve,,2024-02-06 08:38:33
AU0000697,A02544,ST01107,approve,,2024-02-28 04:27:24
AU0000698,A03100,ST04039,approve,,2024-02-28 02:34:46
AU0000699,A05229,ST04035,approve,,2024-02-27 09:59:27
AU0000700,A05498,ST06650,approve,,2024-02-23 14:41:37
AU0000701,A03082,ST06081,approve,,2024-02-16 13:23:25
AU0000702,A00417,ST00959,approve,,2024-02-03 03:36:40
AU0000703,A01629,ST03599,approve,,2024-02-28 20:50:11
AU0000704,A02415,ST00379,approve,,2024-02-10 05:21:42
AU0000705,A05217,ST05713,approve,,2024-02-16 04:05:25
AU0000706,A04456,ST02096,approve,,2024-02-01 05:21:57
AU0000707,A02962,ST00384,approve,,2024-02-07 15:57:40
AU0000708,A01162,ST02603,approve,,2024-02-16 14:02:12
AU0000709,A04771,ST07686,approve,,2024-02-03 15:22:51
AU0000710,A03961,ST00989,approve,,2024-02-05 09:11:02
AU0000711,A01495,ST03669,approve,,2024-02-06 07:58:26
AU0000712,A05324,ST01042,approve,,2024-02-18 23:08:59
AU0000713,A03183,ST02427,approve,,2024-02-04 04:44:04
AU0000714,A04734,ST02438,approve,,2024-02-25 23:54:13
AU0000715,A00986,ST05620,approve,,2024-02-18 08:02:02
AU0000716,A03259,ST05642,approve,,2024-02-07 03:45:15
AU0000717,A03396,ST05263,approve,,2024-02-11 23:34:14
AU0000718,A04903,ST03765,approve,,2024-02-13 16:05:13
AU0000719,A02926,ST03754,approve,,2024-02-23 09:29:39
AU0000720,A04260,ST06495,approve,,2024-02-11 12:42:20
AU0000721,A05446,ST03974,approve,,2024-02-10 02:14:57
AU0000722,A05115,ST07391,approve,,2024-02-13 07:09:35
AU0000723,A00288,ST00592,approve,,2024-02-01 02:00:37
AU0000724,A01661,ST03385,approve,,2024-02-14 13:57:01
AU0000725,A00350,ST02766,approve,,2024-02-08 10:41:54
AU0000726,A04286,ST00875,approve,,2024-02-02 17:23:33
AU0000727,A02228,ST05826,approve,,2024-02-25 21:45:32
AU0000728,A00204,ST01965,approve,,2024-02-12 10:20:39
AU0000729,A05434,ST01216,approve,,2024-02-22 20:29:26
AU0000730,A03353,ST01868,approve,,2024-02-17 19:40:10
AU0000731,A04238,ST00239,approve,,2024-02-04 20:22:31
AU0000732,A04915,ST04356,approve,,2024-02-22 21:37:56
AU0000733,A03288,ST00655,approve,,2024-02-06 05:14:11
AU0000734,A04901,ST07917,approve,,2024-02-15 18:17:27
AU0000735,A04454,ST02035,approve,,2024-02-15 00:04:54
AU0000736,A03666,ST01847,approve,,2024-02-20 13:54:13
AU0000737,A04478,ST04333,approve,,2024-02-16 19:35:27
AU0000738,A01323,ST04539,approve,,2024-02-26 12:51:29
AU0000739,A03518,ST02799,approve,,2024-02-22 16:19:14
AU0000740,A03461,ST01305,approve,,2024-02-07 17:15:17
AU0000741,A04553,ST01754,approve,,2024-02-20 01:18:41
AU0000742,A01743,ST02328,approve,,2024-02-24 20:58:16
AU0000743,A04724,ST01785,approve,,2024-02-21 07:37:32
AU0000744,A04871,ST05887,approve,,2024-02-18 15:10:19
AU0000745,A03375,ST02444,approve,,2024-02-20 23:05:21
AU0000746,A04721,ST01770,approve,,2024-02-11 18:48:57
AU0000747,A02107,ST00871,approve,,2024-02-20 06:12:36
AU0000748,A04890,ST01804,approve,,2024-02-26 18:07:54
AU0000749,A02924,ST01455,approve,,2024-02-15 13:35:24
AU0000750,A01444,ST07538,approve,,2024-02-28 19:28:30
AU0000751,A01856,ST01021,approve,,2024-02-23 22:15:11
AU0000752,A03594,ST01867,approve,,2024-02-12 13:18:14
AU0000753,A02812,ST06554,approve,,2024-02-24 13:55:24
AU0000754,A02709,ST02307,approve,,2024-02-08 00:48:27
AU0000755,A01117,ST05799,approve,,2024-02-27 10:39:57
AU0000756,A04584,ST06121,approve,,2024-02-28 10:53:13
AU0000757,A00363,ST05790,approve,,2024-02-06 00:30:37
AU0000758,A04675,ST02031,approve,,2024-02-28 10:02:51
AU0000759,A05208,ST00816,approve,,2024-02-10 05:34:19
AU0000760,A01810,ST07825,approve,,2024-02-12 15:12:18
AU0000761,A03428,ST02166,approve,,2024-02-22 08:10:04
AU0000762,A05077,ST01082,approve,,2024-02-18 17:03:30
AU0000763,A03643,ST02191,approve,,2024-02-27 09:21:28
AU0000764,A04436,ST08150,approve,,2024-02-03 09:46:34
AU0000765,A00019,ST06587,approve,,2024-02-25 03:05:24
AU0000766,A03841,ST01533,approve,,2024-02-19 19:47:31
AU0000767,A00123,ST08239,approve,,2024-02-12 15:34:50
AU0000768,A00181,ST08164,approve,,2024-02-08 07:24:56
AU0000769,A03754,ST07900,approve,,2024-02-19 00:49:29
AU0000770,A00335,ST01232,approve,,2024-02-06 02:03:09
AU0000771,A01743,ST07882,approve,,2024-02-12 20:48:25
AU0000772,A00375,ST00885,approve,,2024-02-16 13:04:33
AU0000773,A04002,ST05989,approve,,2024-02-08 23:03:11
AU0000774,A03052,ST08282,approve,,2024-02-24 17:29:32
AU0000775,A03142,ST04467,approve,,2024-02-23 00:25:57
AU0000776,A03289,ST05112,approve,,2024-02-20 17:58:52
AU0000777,A02254,ST00493,approve,,2024-02-23 06:57:25
AU0000778,A05074,ST06996,approve,,2024-02-15 18:44:28
AU0000779,A03261,ST07043,approve,,2024-02-17 02:11:49
AU0000780,A04631,ST04572,approve,,2024-02-03 17:57:18
AU0000781,A01803,ST04400,approve,,2024-02-24 12:41:28
AU0000782,A01066,ST04520,approve,,2024-02-04 06:11:10
AU0000783,A00834,ST08284,approve,,2024-02-14 06:52:44
AU0000784,A05378,ST03931,approve,,2024-02-09 21:47:06
AU0000785,A02654,ST03286,approve,,2024-02-14 21:06:45
AU0000786,A03919,ST06293,approve,,2024-02-16 20:08:45
AU0000787,A04043,ST08408,approve,,2024-02-26 17:11:21
AU0000788,A02770,ST07127,approve,,2024-02-11 19:44:51
AU0000789,A01071,ST03141,approve,,2024-02-08 20:11:33
AU0000790,A03868,ST00570,approve,,2024-02-22 12:29:46
AU0000791,A00795,ST06319,approve,,2024-02-15 02:39:45
AU0000792,A03627,ST03198,approve,,2024-02-19 02:56:04
AU0000793,A00309,ST04458,approve,,2024-02-10 05:00:10
AU0000794,A01902,ST04875,approve,,2024-02-21 07:12:12
AU0000795,A01668,ST03381,approve,,2024-02-20 19:57:30
AU0000796,A00853,ST07301,approve,,2024-02-01 08:47:08
AU0000797,A00394,ST05115,approve,,2024-02-28 17:37:54
AU0000798,A04169,ST04596,approve,,2024-02-01 14:51:44
AU0000799,A05290,ST03264,approve,,2024-02-24 15:56:16
AU0000800,A00899,ST06951,approve,,2024-02-14 09:46:49
AU0000801,A04086,ST00752,approve,,2024-02-25 10:57:20
AU0000802,A01549,ST07213,approve,,2024-02-19 07:16:27
AU0000803,A01260,ST04009,approve,,2024-02-05 19:30:32
AU0000804,A03891,ST06881,approve,,2024-02-09 07:36:31
AU0000805,A00552,ST06969,approve,,2024-02-05 15:42:06
AU0000806,A04865,ST03766,approve,,2024-02-01 19:34:47
AU0000807,A00627,ST05423,approve,,2024-02-07 21:47:32
AU0000808,A03437,ST00315,approve,,2024-02-13 21:29:55
AU0000809,A01833,ST03430,approve,,2024-02-19 20:42:34
AU0000810,A05408,ST07081,approve,,2024-02-20 15:47:13
AU0000811,A04898,ST07011,approve,,2024-02-18 10:33:20
AU0000812,A01017,ST00771,approve,,2024-02-26 13:23:59
AU0000813,A04719,ST04705,approve,,2024-02-25 08:30:09
AU0000814,A04432,ST03302,approve,,2024-02-13 02:21:06
AU0000815,A04075,ST02653,approve,,2024-02-16 13:10:23
AU0000816,A03388,ST01619,approve,,2024-02-25 22:03:35
AU0000817,A00338,ST03260,approve,,2024-02-22 11:25:03
AU0000818,A00647,ST04074,approve,,2024-02-04 19:42:55
AU0000819,A02732,ST01188,approve,,2024-02-25 03:54:22
AU0000820,A03622,ST07999,approve,,2024-02-08 17:02:06
AU0000821,A01195,ST02644,approve,,2024-02-11 02:02:32
AU0000822,A03814,ST01367,approve,,2024-02-22 08:26:12
AU0000823,A00807,ST06548,approve,,2024-02-27 18:51:10
AU0000824,A00327,ST07937,approve,,2024-02-23 15:29:36
AU0000825,A01141,ST01858,approve,,2024-02-02 12:54:58
AU0000826,A02935,ST08201,approve,,2024-02-16 14:55:58
AU0000827,A01154,ST05548,approve,,2024-02-09 06:00:54
AU0000828,A00814,ST02782,approve,,2024-02-28 20:06:43
AU0000829,A03260,ST05046,approve,,2024-02-08 16:58:03
AU0000830,A01462,ST08217,approve,,2024-02-28 04:21:18
AU0000831,A01715,ST06570,approve,,2024-02-25 16:53:28
AU0000832,A03458,ST05549,approve,,2024-02-05 22:12:52
AU0000833,A03032,ST01769,approve,,2024-02-27 02:19:55
