cart_id,product_id,quantity,last_update
CT04647,P0100961,1,2024-04-09 05:19:50
CT02579,P0260985,1,2024-04-04 07:17:31
CT01254,P0251457,2,2024-04-12 22:06:12
CT06128,P0373476,9,2024-04-05 22:06:19
CT05978,P0140663,1,2024-04-07 05:35:27
CT02881,P0380043,2,2024-04-01 01:06:04
CT04873,P0337018,1,2024-04-12 01:34:33
CT01796,P0050416,8,2024-04-12 16:54:29
CT00379,P0274373,1,2024-04-03 01:36:29
CT02934,P0367048,1,2024-04-12 22:10:44
CT00406,P0273569,2,2024-04-03 22:55:03
CT01377,P0325068,1,2024-04-08 22:00:50
CT03328,P0306142,1,2024-04-01 11:36:12
CT05624,P0379083,1,2024-04-13 04:11:47
CT04380,P0119916,1,2024-04-05 10:39:39
CT05589,P0069332,2,2024-04-05 18:27:29
CT02521,P0024492,1,2024-04-10 08:17:34
CT05683,P0197572,1,2024-04-13 16:33:17
CT05301,P0289412,7,2024-04-11 07:53:11
CT02650,P0052044,2,2024-04-07 04:19:14
CT04047,P0236702,2,2024-04-06 21:44:43
CT05156,P0363998,2,2024-04-09 22:42:21
CT04536,P0263967,6,2024-04-13 17:36:07
CT05229,P0277896,2,2024-04-02 22:51:39
CT06407,P0183443,2,2024-04-03 15:11:23
CT03422,P0364361,3,2024-04-09 04:23:57
CT02916,P0375183,2,2024-04-02 10:12:52
CT05864,P0250643,1,2024-04-12 23:50:55
CT05260,P0239777,1,2024-04-03 05:40:39
CT03580,P0238407,2,2024-04-07 00:35:04
CT02053,P0125548,2,2024-04-09 16:02:46
CT04676,P0328012,1,2024-04-06 18:47:08
CT04952,P0107954,2,2024-04-01 05:19:00
CT02707,P0133518,2,2024-04-07 12:19:14
CT00253,P0328349,1,2024-04-02 19:55:46
CT03277,P0339432,1,2024-04-06 12:22:44
CT03006,P0040316,2,2024-04-03 01:25:39
CT00829,P0152569,2,2024-04-08 20:24:49
CT02529,P0291699,1,2024-04-13 00:34:52
CT04530,P0222559,1,2024-04-14 08:04:25
CT03325,P0123001,4,2024-04-01 12:51:26
CT03387,P0327351,2,2024-04-14 13:46:36
CT05436,P0353498,1,2024-04-09 15:11:53
CT00363,P0324874,1,2024-04-10 10:36:36
CT05772,P0333012,7,2024-04-03 15:50:46
CT04254,P0206181,1,2024-04-12 07:26:28
CT03106,P0322778,1,2024-04-14 15:33:56
CT00699,P0191706,2,2024-04-10 22:42:08
CT00450,P0050057,1,2024-04-02 14:43:20
CT01591,P0336262,5,2024-04-14 20:02:34
CT02968,P0355349,1,2024-04-01 20:01:23
CT04795,P0134907,1,2024-04-14 05:03:07
CT05012,P0245241,1,2024-04-01 10:13:24
CT04530,P0238952,1,2024-04-04 09:51:43
CT04675,P0365282,1,2024-04-02 02:50:55
CT01774,P0374537,1,2024-04-05 23:49:34
CT01364,P0349296,7,2024-04-12 08:41:04
CT01468,P0185419,2,2024-04-07 04:37:19
CT01411,P0021017,1,2024-04-01 21:38:30
CT02028,P0232863,2,2024-04-14 02:42:39
CT01845,P0231149,1,2024-04-08 04:40:39
CT06336,P0215861,1,2024-04-13 16:57:50
CT05862,P0341859,1,2024-04-03 21:08:55
CT04463,P0333167,2,2024-04-07 09:32:02
CT04163,P0054832,1,2024-04-05 03:28:28
CT00305,P0071161,4,2024-04-09 01:36:07
CT03401,P0051586,1,2024-04-14 20:37:53
CT03614,P0349447,1,2024-04-05 17:04:53
CT01648,P0320973,1,2024-04-01 10:43:21
CT00437,P0090038,1,2024-04-07 12:39:34
CT04233,P0239374,1,2024-04-03 07:45:29
CT01623,P0074346,1,2024-04-03 17:14:20
CT03531,P0327714,1,2024-04-10 00:34:06
CT05912,P0119212,1,2024-04-14 22:19:21
CT00681,P0105435,2,2024-04-14 14:31:07
CT03937,P0047341,1,2024-04-14 08:42:29
CT05643,P0288748,1,2024-04-13 05:53:27
CT00100,P0001098,1,2024-04-13 16:29:02
CT01474,P0113848,1,2024-04-12 18:53:09
CT02080,P0330778,1,2024-04-05 21:09:06
CT05835,P0018254,1,2024-04-03 04:56:58
CT02272,P0158667,1,2024-04-05 14:08:07
CT00409,P0178753,1,2024-04-13 01:05:46
CT04818,P0292943,1,2024-04-05 19:29:44
CT05903,P0196152,1,2024-04-03 20:24:09
CT01667,P0306587,6,2024-04-14 03:56:50
CT02668,P0148146,1,2024-04-14 16:07:27
CT02359,P0267562,2,2024-04-03 09:44:05
CT04615,P0272560,9,2024-04-06 06:28:26
CT05400,P0231536,1,2024-04-08 02:42:47
CT01662,P0041364,1,2024-04-11 16:48:54
CT00626,P0167856,2,2024-04-14 05:43:11
CT01823,P0105996,1,2024-04-08 01:24:13
CT05298,P0026838,1,2024-04-05 06:16:26
CT04696,P0279192,1,2024-04-03 16:03:50
CT05240,P0289790,1,2024-04-14 09:34:47
CT06270,P0165799,1,2024-04-08 07:03:14
CT02686,P0193809,1,2024-04-14 05:15:27
CT02855,P0144611,1,2024-04-07 08:56:04
CT02739,P0207684,2,2024-04-06 05:38:24
CT00199,P0068655,1,2024-04-14 19:31:36
CT00629,P0221084,1,2024-04-01 09:26:45
CT01852,P0069284,1,2024-04-13 23:00:17
CT02542,P0209127,3,2024-04-06 13:07:54
CT02395,P0222048,2,2024-04-07 10:27:35
CT06201,P0176185,1,2024-04-09 00:13:26
CT02957,P0318502,1,2024-04-03 17:43:41
CT00534,P0148675,1,2024-04-12 23:00:34
CT06020,P0270428,1,2024-04-04 02:58:39
CT01988,P0191921,2,2024-04-08 03:26:34
CT03447,P0320760,1,2024-04-09 04:34:47
CT03778,P0247074,1,2024-04-07 02:49:21
CT00413,P0290433,1,2024-04-11 15:22:53
CT02945,P0077957,1,2024-04-08 22:31:48
CT03623,P0260797,2,2024-04-08 22:41:18
CT03258,P0125800,2,2024-04-08 04:33:32
CT03973,P0140539,1,2024-04-13 19:32:34
CT01462,P0218029,1,2024-04-03 03:48:55
CT03393,P0111993,1,2024-04-10 08:11:17
CT00117,P0202853,2,2024-04-07 01:33:19
CT03667,P0106983,1,2024-04-06 05:20:36
CT00321,P0160717,1,2024-04-14 14:57:55
CT02164,P0149786,1,2024-04-13 19:31:18
CT02248,P0086704,2,2024-04-02 22:59:00
CT01838,P0084329,1,2024-04-07 10:57:14
CT05020,P0075361,1,2024-04-05 19:17:26
CT02780,P0201479,1,2024-04-10 02:44:58
CT04704,P0367567,1,2024-04-14 04:00:42
CT02769,P0173830,2,2024-04-09 04:35:40
CT05152,P0175643,1,2024-04-14 10:08:04
CT03138,P0362484,1,2024-04-11 18:09:15
CT03652,P0352348,1,2024-04-10 18:31:33
CT04597,P0125493,1,2024-04-07 09:22:16
CT00695,P0168560,1,2024-04-02 00:44:24
CT06405,P0360166,1,2024-04-04 22:33:03
CT03371,P0039378,1,2024-04-13 23:52:32
CT00525,P0040843,8,2024-04-04 10:16:40
CT03434,P0340136,3,2024-04-02 13:50:21
CT02848,P0322984,2,2024-04-02 03:12:09
CT02515,P0367440,1,2024-04-08 08:13:52
CT05183,P0315695,3,2024-04-12 07:30:45
CT01318,P0324403,1,2024-04-08 23:33:41
CT04437,P0179818,1,2024-04-03 10:45:54
CT01300,P0211308,2,2024-04-14 03:53:44
CT03007,P0369194,2,2024-04-12 16:10:44
CT05984,P0123621,1,2024-04-03 10:24:43
CT00224,P0250040,1,2024-04-04 05:55:09
CT03452,P0167968,1,2024-04-08 16:51:32
CT03992,P0255964,1,2024-04-05 16:53:25
CT02649,P0064061,1,2024-04-10 22:30:48
CT01128,P0021209,1,2024-04-03 06:52:15
CT06244,P0224209,1,2024-04-09 05:33:20
CT03441,P0216635,1,2024-04-10 14:23:13
CT06154,P0314223,2,2024-04-13 04:36:34
CT01118,P0383189,3,2024-04-03 18:01:12
CT05930,P0285321,1,2024-04-07 09:19:20
CT00516,P0251601,1,2024-04-01 23:16:50
CT04882,P0134241,2,2024-04-13 11:37:50
CT02711,P0314183,1,2024-04-01 17:17:22
CT04665,P0379071,1,2024-04-06 10:04:51
CT03914,P0033274,2,2024-04-03 12:28:23
CT03582,P0143532,1,2024-04-12 02:59:00
CT00248,P0296106,10,2024-04-13 14:44:47
CT01099,P0148154,1,2024-04-02 22:41:07
CT03571,P0241061,2,2024-04-02 09:28:53
CT03949,P0184001,7,2024-04-14 11:34:23
CT01982,P0324614,1,2024-04-04 14:52:01
CT00411,P0011154,1,2024-04-07 17:19:13
CT02631,P0148474,1,2024-04-02 01:53:43
CT04307,P0255101,1,2024-04-11 04:57:23
CT02439,P0013952,1,2024-04-10 22:51:17
CT05796,P0230621,1,2024-04-02 08:54:35
CT04192,P0206644,1,2024-04-03 02:59:21
CT01864,P0145458,1,2024-04-03 04:06:28
CT01898,P0235332,1,2024-04-12 23:34:46
CT00614,P0352380,2,2024-04-11 18:09:36
CT01652,P0052784,2,2024-04-05 10:58:05
CT03932,P0038990,2,2024-04-11 02:44:01
CT02169,P0084594,1,2024-04-04 21:56:13
CT01932,P0286972,1,2024-04-06 00:55:06
CT00608,P0333447,1,2024-04-03 14:26:38
CT01300,P0232071,1,2024-04-01 08:38:24
CT00297,P0246140,1,2024-04-14 11:49:28
CT06359,P0335315,1,2024-04-09 19:53:46
CT03443,P0300731,1,2024-04-05 23:05:13
CT06192,P0281234,1,2024-04-04 00:58:05
CT04599,P0276533,1,2024-04-09 05:32:28
CT03217,P0205644,2,2024-04-13 22:04:49
CT00162,P0018356,1,2024-04-01 22:53:38
CT00311,P0294596,2,2024-04-06 00:20:25
CT01410,P0342335,1,2024-04-09 13:56:12
CT03245,P0275139,2,2024-04-03 20:28:44
CT00543,P0058049,6,2024-04-04 11:15:25
CT00055,P0046264,1,2024-04-10 16:36:11
CT05098,P0072443,1,2024-04-08 19:59:07
CT02353,P0116927,1,2024-04-05 11:53:08
CT04858,P0204377,2,2024-04-03 23:42:01
CT02832,P0063938,1,2024-04-07 11:23:40
CT00517,P0384548,1,2024-04-11 12:42:21
CT00443,P0318828,1,2024-04-09 10:28:21
CT00531,P0362661,1,2024-04-06 11:16:07
CT01369,P0082992,1,2024-04-12 22:20:43
CT01467,P0063813,1,2024-04-13 00:24:22
CT02648,P0139130,1,2024-04-01 14:02:18
CT02148,P0207004,1,2024-04-03 23:43:34
CT01672,P0053548,1,2024-04-10 05:56:20
CT02651,P0047539,1,2024-04-05 05:41:53
CT05602,P0371895,3,2024-04-13 06:03:37
CT05278,P0352117,1,2024-04-03 16:46:51
CT05708,P0355475,1,2024-04-10 01:13:06
CT00470,P0208080,1,2024-04-08 11:28:25
CT06281,P0197068,3,2024-04-01 12:35:37
CT05268,P0279595,1,2024-04-06 08:11:27
CT04835,P0346274,1,2024-04-13 05:16:25
CT00786,P0331771,1,2024-04-07 02:49:04
CT02438,P0041693,2,2024-04-14 22:39:56
CT06129,P0224629,3,2024-04-14 02:11:11
CT02002,P0235742,1,2024-04-08 22:26:25
CT02664,P0029525,2,2024-04-08 17:21:19
CT05351,P0073308,1,2024-04-13 22:35:05
CT01239,P0030026,2,2024-04-13 05:39:20
CT03223,P0324961,1,2024-04-10 22:15:23
CT02104,P0160176,3,2024-04-03 20:33:08
CT01141,P0202195,1,2024-04-07 13:23:20
CT01094,P0153904,2,2024-04-07 06:28:54
CT05985,P0250913,1,2024-04-04 13:08:55
CT00048,P0087972,1,2024-04-03 12:56:58
CT03399,P0376642,1,2024-04-13 03:03:32
CT01826,P0269422,1,2024-04-12 00:17:14
CT03476,P0356867,1,2024-04-08 20:13:55
CT05155,P0003113,9,2024-04-02 18:52:33
CT04842,P0258707,1,2024-04-04 03:21:15
CT01630,P0204216,1,2024-04-12 06:51:34
CT01895,P0023125,1,2024-04-07 12:34:26
CT04194,P0074204,5,2024-04-08 23:54:10
CT05578,P0356295,1,2024-04-10 07:55:34
CT00504,P0247501,2,2024-04-07 20:10:45
CT03100,P0356599,2,2024-04-11 08:00:42
CT03308,P0267292,1,2024-04-06 11:53:58
CT00988,P0105190,3,2024-04-07 00:18:45
CT05006,P0129165,1,2024-04-11 17:19:43
CT02380,P0296190,1,2024-04-06 16:49:24
CT00615,P0372736,2,2024-04-02 09:02:10
CT00625,P0075555,1,2024-04-04 01:33:55
CT02028,P0318993,1,2024-04-08 09:43:22
CT06405,P0124344,1,2024-04-06 22:06:04
CT06142,P0215957,1,2024-04-03 11:15:39
CT03003,P0279111,1,2024-04-09 05:48:38
CT03699,P0333795,3,2024-04-13 15:27:38
CT04874,P0025158,2,2024-04-05 22:20:20
CT04142,P0312760,8,2024-04-14 06:57:24
CT05229,P0341254,1,2024-04-01 09:05:05
CT06318,P0328413,1,2024-04-14 00:08:42
CT01553,P0197670,3,2024-04-07 20:20:13
CT00575,P0184314,1,2024-04-07 03:37:02
CT00280,P0119488,2,2024-04-12 04:00:33
CT05234,P0029244,1,2024-04-04 23:28:52
CT03886,P0127632,5,2024-04-04 08:34:04
CT03661,P0305227,1,2024-04-07 18:43:38
CT04240,P0260976,1,2024-04-03 05:04:54
CT03189,P0154056,1,2024-04-03 14:54:07
CT03963,P0168144,1,2024-04-08 20:59:32
CT01459,P0247530,1,2024-04-10 18:13:16
CT05020,P0379117,1,2024-04-03 16:23:36
CT02837,P0030646,9,2024-04-04 12:58:24
CT04063,P0305195,1,2024-04-02 06:27:13
CT01099,P0266664,1,2024-04-09 03:17:21
CT04769,P0032529,1,2024-04-05 08:38:19
CT06488,P0157197,1,2024-04-10 18:34:10
CT04310,P0216237,1,2024-04-01 19:58:03
CT04350,P0011750,1,2024-04-12 20:39:10
CT00997,P0058346,1,2024-04-08 23:50:46
CT04853,P0069714,2,2024-04-02 04:31:02
CT05254,P0080170,2,2024-04-11 15:06:17
CT00549,P0156247,2,2024-04-06 23:32:14
CT04736,P0293510,2,2024-04-06 14:42:37
CT00763,P0172861,1,2024-04-11 13:50:40
CT04310,P0132357,1,2024-04-13 09:02:34
CT01124,P0145671,1,2024-04-13 19:53:33
CT02912,P0245595,1,2024-04-03 22:02:51
CT06213,P0173949,2,2024-04-02 18:42:26
CT01296,P0380544,1,2024-04-05 23:15:08
CT00055,P0104280,1,2024-04-12 10:58:37
CT02649,P0059123,2,2024-04-10 20:59:27
CT00533,P0266802,3,2024-04-02 07:18:46
CT05314,P0144470,1,2024-04-06 17:30:50
CT03832,P0367141,2,2024-04-03 05:30:09
CT04906,P0252014,2,2024-04-13 02:04:15
CT01495,P0377646,1,2024-04-02 02:06:33
CT00986,P0302961,1,2024-04-08 14:44:50
CT00854,P0216526,1,2024-04-12 12:12:46
CT01173,P0042905,1,2024-04-03 02:53:06
CT03173,P0191692,1,2024-04-10 15:42:32
CT04879,P0272823,1,2024-04-01 20:29:48
CT04031,P0367931,1,2024-04-11 10:28:10
CT06121,P0021585,2,2024-04-14 20:23:46
CT03452,P0182833,1,2024-04-14 23:26:23
CT06359,P0002530,1,2024-04-11 02:01:37
CT04922,P0279283,1,2024-04-02 10:48:43
CT05554,P0263048,1,2024-04-06 10:44:53
CT02596,P0090202,2,2024-04-09 16:50:02
CT04825,P0243300,1,2024-04-12 02:36:43
CT01968,P0182522,1,2024-04-10 04:04:43
CT02066,P0125117,1,2024-04-02 10:08:36
CT01587,P0150442,1,2024-04-11 05:13:28
CT06308,P0189278,2,2024-04-12 13:32:26
CT01170,P0318278,1,2024-04-01 14:04:21
CT01965,P0332634,1,2024-04-06 08:26:49
CT03499,P0011211,1,2024-04-04 05:58:38
CT02837,P0129833,7,2024-04-03 03:28:18
CT05312,P0032314,1,2024-04-01 21:57:29
CT06487,P0311180,1,2024-04-05 21:34:54
CT02002,P0347883,1,2024-04-04 14:38:39
CT04694,P0134291,1,2024-04-05 04:35:38
CT00462,P0244843,2,2024-04-10 01:47:42
CT01598,P0082441,1,2024-04-10 07:58:42
CT02503,P0068249,1,2024-04-05 07:29:58
CT00254,P0127557,6,2024-04-14 02:23:34
CT02886,P0077791,1,2024-04-11 03:06:55
CT01832,P0169501,1,2024-04-08 19:04:37
CT05636,P0371426,1,2024-04-09 19:31:15
CT04126,P0236114,1,2024-04-13 19:04:28
CT01801,P0318573,1,2024-04-01 01:28:45
CT01360,P0035989,2,2024-04-05 02:17:18
CT01211,P0336762,2,2024-04-03 00:45:55
CT03153,P0008248,1,2024-04-12 04:32:21
CT00160,P0282190,3,2024-04-11 07:07:46
CT00130,P0292136,1,2024-04-12 10:11:33
CT04442,P0309525,1,2024-04-08 20:35:23
CT00343,P0055606,2,2024-04-14 04:20:55
CT03732,P0177771,3,2024-04-09 09:15:41
CT01765,P0164732,2,2024-04-12 10:23:22
CT04481,P0201709,1,2024-04-01 20:08:45
CT04976,P0321886,1,2024-04-08 00:56:57
CT03521,P0239752,2,2024-04-08 10:10:44
CT00728,P0173251,3,2024-04-06 13:12:28
CT05712,P0309660,1,2024-04-14 15:50:45
CT03407,P0383664,2,2024-04-11 09:57:08
CT04222,P0176148,2,2024-04-04 06:08:13
CT04886,P0320912,2,2024-04-08 00:24:33
CT02483,P0321275,2,2024-04-07 01:20:20
CT01763,P0130555,1,2024-04-14 14:11:42
CT03688,P0113517,1,2024-04-14 15:49:50
CT02961,P0256744,2,2024-04-11 11:48:40
CT02486,P0295810,1,2024-04-09 23:36:36
CT03078,P0008583,1,2024-04-04 18:46:30
CT05891,P0113578,1,2024-04-07 00:14:33
CT04164,P0259250,1,2024-04-08 16:46:06
CT06491,P0030915,2,2024-04-01 07:14:15
CT02504,P0322661,1,2024-04-04 22:35:21
CT04128,P0284921,1,2024-04-10 05:10:59
CT02148,P0047337,2,2024-04-07 19:40:57
CT04792,P0302008,1,2024-04-03 00:44:49
CT01136,P0383725,1,2024-04-07 21:11:10
CT02740,P0045040,1,2024-04-04 20:18:10
CT02159,P0051363,1,2024-04-08 00:23:25
CT01032,P0090323,3,2024-04-04 10:58:17
CT01180,P0344426,1,2024-04-14 20:58:27
CT06365,P0194024,2,2024-04-03 05:45:08
CT01861,P0167218,2,2024-04-02 10:56:29
CT00120,P0279969,1,2024-04-04 19:39:34
CT04301,P0231314,1,2024-04-14 15:19:45
CT05079,P0086447,1,2024-04-04 04:54:11
CT05716,P0295962,2,2024-04-11 04:02:37
CT05598,P0250629,2,2024-04-09 01:05:08
CT03355,P0265495,1,2024-04-13 10:57:36
CT04972,P0149586,1,2024-04-12 05:24:35
CT05950,P0147478,1,2024-04-06 15:45:48
CT03845,P0321689,1,2024-04-01 05:43:54
CT02515,P0072751,1,2024-04-01 13:48:56
CT00247,P0378059,2,2024-04-08 09:26:48
CT05311,P0197960,1,2024-04-04 15:50:56
CT01379,P0207427,1,2024-04-12 02:12:22
CT04785,P0184320,1,2024-04-07 14:46:25
CT03880,P0237511,2,2024-04-11 13:44:52
CT03228,P0046608,2,2024-04-12 19:42:33
CT03845,P0139390,1,2024-04-04 12:00:03
CT00076,P0292221,1,2024-04-08 22:34:45
CT01208,P0049618,1,2024-04-06 17:39:19
CT00606,P0209353,1,2024-04-10 03:41:07
CT00138,P0151212,2,2024-04-09 09:46:50
CT04599,P0114903,2,2024-04-13 13:15:34
CT00308,P0233600,1,2024-04-12 03:44:18
CT03844,P0167255,2,2024-04-03 13:04:56
CT05984,P0041216,1,2024-04-10 23:37:32
CT02396,P0177126,1,2024-04-10 09:23:39
CT02007,P0258363,1,2024-04-02 08:10:08
CT03959,P0273358,2,2024-04-05 10:03:29
CT04691,P0242592,1,2024-04-02 02:50:24
CT03100,P0242835,1,2024-04-05 01:19:44
CT06498,P0361508,1,2024-04-11 10:13:54
CT01848,P0072214,1,2024-04-08 00:07:04
CT00749,P0301344,1,2024-04-14 08:39:56
CT05950,P0209303,1,2024-04-11 16:51:35
CT05243,P0154553,1,2024-04-09 03:22:57
CT03529,P0133034,1,2024-04-09 23:02:34
CT05345,P0137065,1,2024-04-03 12:01:13
CT02933,P0095445,1,2024-04-09 07:13:26
CT04730,P0098980,1,2024-04-08 02:30:33
CT01440,P0313235,2,2024-04-03 21:30:54
CT02688,P0088057,1,2024-04-10 19:19:06
CT02112,P0016642,2,2024-04-14 19:03:35
CT01095,P0106969,1,2024-04-07 03:29:08
CT02010,P0145232,1,2024-04-04 04:13:25
CT03139,P0235541,1,2024-04-03 02:57:14
CT03354,P0275349,2,2024-04-09 06:48:35
CT00477,P0090998,1,2024-04-13 08:25:38
CT05275,P0243738,2,2024-04-05 01:35:23
CT03233,P0030320,1,2024-04-04 13:27:24
CT05167,P0170688,1,2024-04-13 17:55:53
CT04604,P0027380,1,2024-04-13 11:50:37
CT04279,P0363526,1,2024-04-13 04:31:53
CT02508,P0094959,1,2024-04-05 21:02:16
CT02082,P0107723,1,2024-04-07 07:39:31
CT00765,P0209241,1,2024-04-08 00:56:02
CT04413,P0139532,1,2024-04-09 10:35:33
CT03601,P0212569,1,2024-04-03 02:29:05
CT02565,P0018755,1,2024-04-04 09:59:02
CT02645,P0276589,2,2024-04-14 08:51:21
CT03499,P0279779,2,2024-04-14 06:48:06
CT03934,P0235042,1,2024-04-08 04:57:31
CT04356,P0138388,3,2024-04-04 14:21:13
CT03971,P0200801,1,2024-04-02 08:25:30
CT00533,P0308122,1,2024-04-05 17:49:09
CT04454,P0343503,1,2024-04-01 06:56:21
CT02150,P0228928,1,2024-04-11 01:38:38
CT02311,P0252385,1,2024-04-14 15:31:36
CT00823,P0195102,1,2024-04-01 15:10:36
CT04177,P0015118,2,2024-04-10 18:13:00
CT00946,P0100128,3,2024-04-01 10:36:11
CT04947,P0270014,1,2024-04-09 19:56:15
CT03689,P0373499,2,2024-04-04 04:06:24
CT02570,P0152782,1,2024-04-13 14:38:18
CT06483,P0274458,1,2024-04-07 16:48:16
CT05768,P0255834,1,2024-04-09 12:24:55
CT01698,P0103969,1,2024-04-06 05:02:55
CT02913,P0269557,2,2024-04-14 21:51:58
CT05750,P0032407,2,2024-04-01 03:31:46
CT01686,P0350874,10,2024-04-13 12:35:41
CT04291,P0241626,1,2024-04-08 05:42:40
CT02897,P0351480,1,2024-04-01 19:33:09
CT00542,P0075580,2,2024-04-13 04:17:25
CT02036,P0282184,1,2024-04-11 02:03:11
CT03418,P0363382,3,2024-04-03 07:29:03
CT06280,P0144815,2,2024-04-07 07:03:59
CT00574,P0248348,1,2024-04-06 03:41:57
CT05774,P0332470,2,2024-04-08 15:38:31
CT02076,P0121540,1,2024-04-11 22:12:48
CT04071,P0163455,1,2024-04-11 11:20:28
CT02150,P0159263,2,2024-04-01 09:16:13
CT03555,P0000214,1,2024-04-12 03:32:45
CT02763,P0073053,1,2024-04-08 18:48:57
CT02421,P0169121,8,2024-04-01 10:26:52
CT00431,P0169003,2,2024-04-11 23:56:59
CT02424,P0222607,2,2024-04-12 12:11:53
CT03557,P0250386,1,2024-04-05 16:50:15
CT04629,P0239648,1,2024-04-12 22:39:23
CT02296,P0383872,2,2024-04-02 14:18:24
CT00337,P0148103,1,2024-04-04 00:20:22
CT01407,P0325206,2,2024-04-02 00:10:07
CT01563,P0080302,1,2024-04-14 02:43:48
CT03539,P0149334,1,2024-04-08 00:01:53
CT01653,P0284551,1,2024-04-09 15:11:48
CT01236,P0084209,1,2024-04-03 12:21:00
CT02481,P0131210,1,2024-04-03 07:25:10
CT00984,P0162547,1,2024-04-11 23:05:47
CT01320,P0331678,1,2024-04-02 16:07:02
CT05789,P0307018,1,2024-04-01 11:22:06
CT05910,P0073644,2,2024-04-09 00:02:17
CT03796,P0155726,1,2024-04-02 19:12:38
CT04186,P0334914,9,2024-04-08 02:41:58
CT02321,P0221555,1,2024-04-05 20:00:12
CT05112,P0084243,1,2024-04-03 11:11:01
CT02716,P0280176,1,2024-04-04 17:31:18
CT02660,P0293525,1,2024-04-07 01:25:34
CT04529,P0188391,1,2024-04-07 01:31:03
CT02192,P0245571,1,2024-04-11 09:45:49
CT03195,P0309097,2,2024-04-08 00:10:47
CT06370,P0250364,1,2024-04-03 16:29:17
CT05086,P0275243,1,2024-04-01 22:01:14
CT03401,P0194323,1,2024-04-02 11:07:06
CT05503,P0143634,3,2024-04-06 20:24:37
CT03023,P0278261,1,2024-04-01 23:21:56
CT00564,P0045358,1,2024-04-10 07:33:44
CT00602,P0187336,1,2024-04-07 01:58:05
CT01647,P0180986,1,2024-04-12 23:50:28
CT01187,P0347571,2,2024-04-12 12:06:37
CT00845,P0106438,1,2024-04-06 19:36:03
CT00744,P0093259,1,2024-04-09 13:10:49
CT04369,P0384109,1,2024-04-05 07:38:44
CT02263,P0043566,1,2024-04-08 10:27:33
CT05517,P0340020,2,2024-04-04 12:15:44
CT03874,P0114332,1,2024-04-03 04:19:12
CT04349,P0322597,2,2024-04-03 16:43:46
CT00677,P0127002,2,2024-04-13 08:08:18
CT00574,P0275046,1,2024-04-06 14:23:30
CT04301,P0084978,5,2024-04-08 00:38:51
CT02832,P0245485,1,2024-04-10 09:16:15
CT00219,P0146204,1,2024-04-14 14:35:11
CT03331,P0072216,1,2024-04-10 22:30:26
CT02687,P0312114,1,2024-04-14 13:14:57
CT04636,P0102972,1,2024-04-07 16:13:56
CT00355,P0088574,1,2024-04-05 13:02:39
CT01808,P0249841,1,2024-04-04 23:01:41
CT04585,P0210131,1,2024-04-14 17:25:16
CT05239,P0201655,1,2024-04-03 15:29:31
CT04047,P0054197,1,2024-04-04 11:53:19
CT02001,P0376302,1,2024-04-02 17:33:50
CT04042,P0334266,1,2024-04-10 09:45:35
CT01235,P0111999,1,2024-04-06 22:57:51
CT00691,P0143787,1,2024-04-08 02:21:18
CT00135,P0273405,2,2024-04-13 13:19:48
CT00869,P0051555,1,2024-04-05 18:18:06
CT02378,P0096995,1,2024-04-01 21:47:09
CT03680,P0264874,1,2024-04-13 22:24:51
CT02242,P0181287,3,2024-04-05 05:49:49
CT03268,P0227857,2,2024-04-12 19:08:09
CT06265,P0338329,3,2024-04-11 20:35:41
CT02813,P0113483,1,2024-04-14 15:05:49
CT05677,P0125534,1,2024-04-07 01:14:32
CT02088,P0285660,1,2024-04-10 06:11:28
CT03408,P0098008,2,2024-04-13 09:10:19
CT04572,P0147648,1,2024-04-07 05:44:33
CT01019,P0118007,1,2024-04-01 03:14:51
CT04973,P0227765,1,2024-04-06 13:08:39
CT05513,P0266951,1,2024-04-10 00:43:48
CT05514,P0257128,2,2024-04-14 18:34:38
CT03674,P0286180,2,2024-04-08 23:44:40
CT00511,P0128275,1,2024-04-11 14:47:36
CT00821,P0277416,1,2024-04-13 01:41:43
CT05181,P0180251,1,2024-04-01 10:45:39
CT01147,P0288798,1,2024-04-02 06:21:21
CT00177,P0250980,2,2024-04-04 04:53:30
CT04343,P0097279,1,2024-04-08 01:47:27
CT05631,P0365120,2,2024-04-02 00:08:00
CT01123,P0326642,2,2024-04-13 16:20:26
CT04794,P0156631,2,2024-04-03 01:45:54
CT04799,P0301282,1,2024-04-02 04:18:29
CT05691,P0086530,1,2024-04-11 05:00:14
CT04203,P0232104,2,2024-04-13 09:23:08
CT02315,P0090429,10,2024-04-04 06:45:08
CT01977,P0145740,1,2024-04-05 22:56:42
CT05032,P0070153,1,2024-04-10 17:25:59
CT04606,P0262794,1,2024-04-09 09:09:09
CT04747,P0173038,1,2024-04-09 19:39:02
CT05753,P0353912,3,2024-04-04 03:58:09
CT03434,P0172800,1,2024-04-12 17:04:22
CT06496,P0106313,1,2024-04-03 09:05:49
CT03715,P0180738,1,2024-04-11 19:34:09
CT04879,P0114106,1,2024-04-08 19:56:52
CT06260,P0349564,1,2024-04-07 13:37:46
CT05042,P0218021,1,2024-04-05 03:17:23
CT02562,P0182607,1,2024-04-10 19:23:03
CT00785,P0350750,2,2024-04-03 19:26:51
CT01321,P0078419,2,2024-04-13 10:11:14
CT00674,P0210882,1,2024-04-05 06:53:20
CT01770,P0097653,2,2024-04-08 16:15:04
CT04674,P0030243,1,2024-04-11 10:04:17
CT01390,P0115563,1,2024-04-05 21:17:02
