refund_id,purchase_id,refund_reason,refund_amount,refund_status,refund_money,last_update
RF0000306,PR0000462,Logistics / Unboxing issues,1,pending,17.95,2024-06-21 19:25:39
RF0000307,PR0000568,Logistics / Unboxing issues,1,pending,11.96,2024-06-30 21:04:10
RF0000308,PR0000603,Item not as described,3,pending,100.56,2024-06-29 15:45:04
RF0000309,PR0000480,Logistics / Unboxing issues,1,pending,8.37,2024-06-16 02:52:58
RF0000310,PR0000384,7-day no-reason return (primary option),1,pending,41.92,2024-06-22 12:22:46
RF0000311,PR0000532,7-day no-reason return (primary option),1,pending,14.32,2024-06-28 07:52:35
RF0000312,PR0000340,Wrong/incorrect order fulfillment,2,pending,23.92,2024-06-23 04:51:47
RF0000313,PR0000579,Logistics / Unboxing issues,2,pending,59.86,2024-06-18 14:01:44
RF0000314,PR0000574,Wrong/incorrect order fulfillment,1,pending,35.81,2024-06-23 15:37:44
RF0000315,PR0000348,Wrong/incorrect order fulfillment,1,pending,46.71,2024-06-27 11:00:15
RF0000316,PR0000544,7-day no-reason return (primary option),1,pending,23.94,2024-06-18 09:39:39
RF0000317,PR0000454,Wrong/incorrect order fulfillment,1,pending,15.57,2024-06-19 03:27:51
RF0000318,PR0000551,Other personal reasons,1,pending,41.92,2024-06-29 01:08:05
RF0000319,PR0000637,7-day no-reason return (primary option),2,pending,16.74,2024-06-27 20:54:12
RF0000320,PR0000625,Logistics / Unboxing issues,2,pending,16.68,2024-06-26 15:46:31
RF0000321,PR0000491,Other personal reasons,1,pending,15.56,2024-06-16 08:47:11
RF0000322,PR0000440,7-day no-reason return (primary option),1,pending,23.94,2024-06-22 16:10:50
RF0000323,PR0000458,Wrong/incorrect order fulfillment,1,pending,17.95,2024-06-19 07:59:01
RF0000324,PR0000585,7-day no-reason return (primary option),1,pending,3.59,2024-06-23 23:34:39
RF0000325,PR0000608,7-day no-reason return (primary option),1,pending,142.17,2024-06-26 09:52:44
RF0000326,PR0000472,Item not as described,1,pending,23.94,2024-06-18 06:53:11
RF0000327,PR0000497,Item not as described,1,pending,79.04,2024-06-29 20:09:40
RF0000328,PR0000606,Wrong/incorrect order fulfillment,1,pending,22.25,2024-06-23 11:53:07
RF0000329,PR0000448,Product quality issues,1,pending,11.96,2024-06-28 13:58:09
RF0000330,PR0000653,Other personal reasons,1,pending,5.98,2024-06-20 13:48:42
RF0000331,PR0000559,Wrong/incorrect order fulfillment,1,pending,9.57,2024-06-16 11:03:53
RF0000332,PR0000415,7-day no-reason return (primary option),2,pending,11.88,2024-06-23 09:39:53
RF0000333,PR0000507,7-day no-reason return (primary option),1,pending,41.9,2024-06-18 14:57:18
RF0000334,PR0000657,7-day no-reason return (primary option),1,pending,9.57,2024-06-26 09:07:46
RF0000335,PR0000548,Other personal reasons,1,pending,11.98,2024-06-24 21:25:31
RF0000336,PR0000402,7-day no-reason return (primary option),1,pending,10.77,2024-06-30 00:32:58
RF0000337,PR0000502,Other personal reasons,2,pending,16.74,2024-06-26 11:09:51
RF0000338,PR0000612,Item not as described,1,pending,4.78,2024-06-22 02:47:50
RF0000339,PR0000643,7-day no-reason return (primary option),2,pending,14.34,2024-06-27 17:37:32
RF0000340,PR0000379,7-day no-reason return (primary option),1,pending,439.21,2024-06-23 13:35:03
RF0000341,PR0000655,Product quality issues,2,pending,548.44,2024-06-28 16:37:58
RF0000342,PR0000590,7-day no-reason return (primary option),1,pending,16.75,2024-06-17 12:51:32
RF0000343,PR0000682,Wrong/incorrect order fulfillment,2,pending,9.56,2024-06-20 16:21:53
RF0000344,PR0000423,7-day no-reason return (primary option),1,pending,35.92,2024-06-21 20:31:17
RF0000345,PR0000683,Logistics / Unboxing issues,1,pending,23.94,2024-06-27 21:48:34
RF0000346,PR0000599,7-day no-reason return (primary option),2,pending,71.84,2024-06-25 00:29:11
RF0000347,PR0000675,7-day no-reason return (primary option),2,pending,23.92,2024-06-22 15:58:18
RF0000348,PR0000627,7-day no-reason return (primary option),1,pending,383.67,2024-06-26 09:03:59
RF0000349,PR0000549,Logistics / Unboxing issues,1,pending,16.75,2024-06-26 12:18:41
RF0000350,PR0000501,7-day no-reason return (primary option),1,pending,2.51,2024-06-19 07:27:33
RF0000351,PR0000510,Logistics / Unboxing issues,1,pending,4.78,2024-06-19 04:31:32
RF0000352,PR0000616,7-day no-reason return (primary option),3,pending,53.88,2024-06-21 20:32:09
RF0000353,PR0000552,7-day no-reason return (primary option),2,pending,21.54,2024-06-22 02:49:50
RF0000354,PR0000496,Logistics / Unboxing issues,1,pending,179.63,2024-06-20 03:04:07
RF0000355,PR0000494,7-day no-reason return (primary option),1,pending,19.94,2024-06-30 01:52:04
RF0000356,PR0000691,7-day no-reason return (primary option),1,pending,11.96,2024-06-20 04:54:32
RF0000357,PR0000571,7-day no-reason return (primary option),1,pending,49.09,2024-06-22 05:17:34
RF0000358,PR0000509,Wrong/incorrect order fulfillment,2,pending,47.64,2024-06-22 09:21:50
RF0000359,PR0000659,Product quality issues,1,pending,10.77,2024-06-23 10:14:22
RF0000360,PR0000450,Item not as described,1,pending,2048.65,2024-06-16 11:27:12
RF0000361,PR0000474,Logistics / Unboxing issues,1,pending,107.77,2024-06-29 21:49:54
RF0000362,PR0000681,Product quality issues,2,pending,107.02,2024-06-17 03:47:24
RF0000363,PR0000713,Product quality issues,1,pending,15.56,2024-06-16 02:44:53
RF0000364,PR0000436,Product quality issues,1,pending,6.57,2024-06-20 12:51:12
RF0000365,PR0000545,7-day no-reason return (primary option),1,pending,9.16,2024-06-30 22:56:18
RF0000366,PR0000429,Other personal reasons,1,pending,4.18,2024-06-30 22:21:46
RF0000367,PR0000481,Item not as described,1,pending,5.98,2024-06-16 06:00:50
RF0000368,PR0000737,Item not as described,1,pending,9.57,2024-06-19 12:02:17
RF0000369,PR0000567,7-day no-reason return (primary option),2,pending,33.48,2024-06-22 04:56:57
RF0000370,PR0000695,Item not as described,1,pending,53.88,2024-06-19 15:56:06
RF0000371,PR0000622,Other personal reasons,2,pending,23.92,2024-06-17 17:04:13
RF0000372,PR0000453,7-day no-reason return (primary option),2,pending,12.64,2024-06-19 08:23:44
RF0000373,PR0000752,Wrong/incorrect order fulfillment,2,pending,95.56,2024-06-29 11:21:04
RF0000374,PR0000731,Product quality issues,1,pending,11.96,2024-06-16 16:40:53
RF0000375,PR0000512,Wrong/incorrect order fulfillment,1,pending,35.89,2024-06-26 01:59:20
RF0000376,PR0000586,Wrong/incorrect order fulfillment,2,pending,62.26,2024-06-21 13:53:14
RF0000377,PR0000486,Wrong/incorrect order fulfillment,1,pending,3.58,2024-06-18 03:24:45
RF0000378,PR0000535,Product quality issues,1,pending,8.37,2024-06-16 10:30:59
RF0000379,PR0000550,Product quality issues,1,pending,9.33,2024-06-19 21:33:11
RF0000380,PR0000673,7-day no-reason return (primary option),1,pending,6.81,2024-06-21 18:23:36
RF0000381,PR0000508,7-day no-reason return (primary option),2,pending,598.78,2024-06-28 19:45:22
RF0000382,PR0000621,7-day no-reason return (primary option),1,pending,17.95,2024-06-18 23:02:54
RF0000383,PR0000504,7-day no-reason return (primary option),2,pending,23.92,2024-06-30 03:54:57
RF0000384,PR0000753,Other personal reasons,1,pending,47.89,2024-06-19 04:55:36
RF0000385,PR0000740,Logistics / Unboxing issues,2,pending,23.92,2024-06-16 07:12:53
RF0000386,PR0000711,7-day no-reason return (primary option),1,pending,5.21,2024-06-20 02:17:27
RF0000387,PR0000684,7-day no-reason return (primary option),1,pending,41.92,2024-06-19 18:34:46
RF0000388,PR0000479,Logistics / Unboxing issues,1,pending,41.89,2024-06-26 01:51:55
RF0000389,PR0000747,7-day no-reason return (primary option),1,pending,131.68,2024-06-19 11:03:38
RF0000390,PR0000666,7-day no-reason return (primary option),1,pending,22.74,2024-06-30 15:33:17
RF0000391,PR0000539,Wrong/incorrect order fulfillment,1,pending,10.65,2024-06-30 12:35:14
RF0000392,PR0000577,Logistics / Unboxing issues,1,pending,29.88,2024-06-19 03:25:17
RF0000393,PR0000593,Logistics / Unboxing issues,2,pending,119.74,2024-06-16 01:25:09
RF0000394,PR0000756,Logistics / Unboxing issues,1,pending,11.19,2024-06-16 22:58:25
RF0000395,PR0000595,Item not as described,1,pending,227.43,2024-06-18 15:06:26
RF0000396,PR0000790,Item not as described,1,pending,7.17,2024-06-16 06:55:21
RF0000397,PR0000709,7-day no-reason return (primary option),1,pending,11.86,2024-06-29 18:00:46
RF0000398,PR0000663,Product quality issues,1,pending,41.9,2024-06-18 03:28:47
RF0000399,PR0000669,7-day no-reason return (primary option),1,pending,17.95,2024-06-26 09:10:38
RF0000400,PR0000495,7-day no-reason return (primary option),1,pending,47.89,2024-06-17 01:47:37
RF0000401,PR0000707,Other personal reasons,1,pending,29.93,2024-06-22 10:30:32
RF0000402,PR0000732,Product quality issues,1,pending,353.45,2024-06-30 16:43:16
RF0000403,PR0000569,Item not as described,1,pending,3.1,2024-06-23 12:12:39
RF0000404,PR0000757,Item not as described,2,pending,14.34,2024-06-21 23:30:21
RF0000405,PR0000656,Item not as described,2,pending,37.1,2024-06-23 05:54:56
RF0000406,PR0000671,Wrong/incorrect order fulfillment,2,pending,239.5,2024-06-24 03:37:56
RF0000407,PR0000525,Logistics / Unboxing issues,1,pending,10.35,2024-06-20 14:08:40
RF0000408,PR0000648,7-day no-reason return (primary option),2,pending,5.96,2024-06-25 07:33:36
RF0000409,PR0000580,7-day no-reason return (primary option),1,pending,19.15,2024-06-18 03:04:04
RF0000410,PR0000555,Item not as described,1,pending,67.07,2024-06-19 07:40:13
RF0000411,PR0000816,7-day no-reason return (primary option),2,pending,38.3,2024-06-27 11:38:11
RF0000412,PR0000836,7-day no-reason return (primary option),1,pending,6.57,2024-06-27 09:22:37
RF0000413,PR0000528,7-day no-reason return (primary option),1,pending,11.96,2024-06-17 19:35:06
RF0000414,PR0000832,7-day no-reason return (primary option),1,pending,27.53,2024-06-28 08:53:17
RF0000415,PR0000587,Item not as described,3,pending,132.57,2024-06-23 12:14:56
RF0000416,PR0000619,Logistics / Unboxing issues,1,pending,23.94,2024-06-25 23:17:28
RF0000417,PR0000680,7-day no-reason return (primary option),1,pending,28.02,2024-06-25 21:10:46
RF0000418,PR0000697,Wrong/incorrect order fulfillment,1,pending,95.21,2024-06-23 16:39:49
RF0000419,PR0000618,Product quality issues,2,pending,191.6,2024-06-20 23:07:56
RF0000420,PR0000742,7-day no-reason return (primary option),1,pending,32.32,2024-06-26 01:54:56
RF0000421,PR0000602,7-day no-reason return (primary option),1,pending,6.59,2024-06-29 18:12:28
RF0000422,PR0000623,Other personal reasons,1,pending,19.15,2024-06-30 15:42:15
RF0000423,PR0000638,7-day no-reason return (primary option),1,pending,8.95,2024-06-21 06:57:30
RF0000424,PR0000696,Wrong/incorrect order fulfillment,1,pending,10.77,2024-06-28 17:36:47
RF0000425,PR0000810,7-day no-reason return (primary option),1,pending,8.38,2024-06-19 17:43:05
RF0000426,PR0000804,7-day no-reason return (primary option),1,pending,47.89,2024-06-17 03:23:36
RF0000427,PR0000566,7-day no-reason return (primary option),1,pending,9.57,2024-06-21 18:02:34
RF0000428,PR0000811,Other personal reasons,1,pending,10.77,2024-06-24 06:54:53
RF0000429,PR0000626,7-day no-reason return (primary option),3,pending,25.47,2024-06-28 20:23:08
RF0000430,PR0000712,Item not as described,1,pending,22.74,2024-06-16 10:56:35
RF0000431,PR0000701,Wrong/incorrect order fulfillment,1,pending,11.96,2024-06-29 19:14:50
RF0000432,PR0000634,Product quality issues,1,pending,5.98,2024-06-16 00:43:16
RF0000433,PR0000706,Product quality issues,1,pending,19.15,2024-06-30 00:18:03
RF0000434,PR0000734,Product quality issues,1,pending,2.74,2024-06-26 10:32:52
RF0000435,PR0000583,7-day no-reason return (primary option),2,pending,38.3,2024-06-17 17:00:47
RF0000436,PR0000862,7-day no-reason return (primary option),1,pending,344.85,2024-06-18 12:16:37
RF0000437,PR0000758,7-day no-reason return (primary option),1,pending,17.95,2024-06-18 03:38:40
RF0000438,PR0000809,7-day no-reason return (primary option),2,pending,38.3,2024-06-19 04:24:38
RF0000439,PR0000600,7-day no-reason return (primary option),1,pending,71.84,2024-06-29 23:37:12
RF0000440,PR0000806,7-day no-reason return (primary option),1,pending,9.57,2024-06-21 06:17:54
RF0000441,PR0000787,7-day no-reason return (primary option),1,pending,14.36,2024-06-17 22:19:00
RF0000442,PR0000578,Product quality issues,1,pending,137.48,2024-06-21 18:55:46
RF0000443,PR0000677,7-day no-reason return (primary option),1,pending,19.04,2024-06-19 16:25:29
RF0000444,PR0000744,Product quality issues,1,pending,7.17,2024-06-25 09:01:49
RF0000445,PR0000839,7-day no-reason return (primary option),1,pending,19.15,2024-06-25 17:20:40
RF0000446,PR0000679,Product quality issues,5,pending,95.75,2024-06-17 19:24:48
RF0000447,PR0000764,Logistics / Unboxing issues,1,pending,35.81,2024-06-17 06:40:28
RF0000448,PR0000642,7-day no-reason return (primary option),1,pending,23.11,2024-06-22 23:24:04
RF0000449,PR0000721,Logistics / Unboxing issues,2,pending,28.72,2024-06-24 15:10:55
RF0000450,PR0000644,Wrong/incorrect order fulfillment,1,pending,19.15,2024-06-23 23:15:33
RF0000451,PR0000774,Product quality issues,1,pending,20.35,2024-06-21 17:28:10
RF0000452,PR0000722,7-day no-reason return (primary option),1,pending,109.52,2024-06-17 06:08:15
RF0000453,PR0000766,7-day no-reason return (primary option),1,pending,53.88,2024-06-29 09:57:39
RF0000454,PR0000665,7-day no-reason return (primary option),3,pending,5.34,2024-06-18 07:14:14
RF0000455,PR0000849,Wrong/incorrect order fulfillment,1,pending,15.56,2024-06-26 00:16:43
RF0000456,PR0000866,Logistics / Unboxing issues,1,pending,7.07,2024-06-17 07:40:24
RF0000457,PR0000605,7-day no-reason return (primary option),1,pending,95.8,2024-06-23 18:36:00
RF0000458,PR0000888,Wrong/incorrect order fulfillment,1,pending,11.96,2024-06-29 08:46:54
RF0000459,PR0000784,7-day no-reason return (primary option),2,pending,47.88,2024-06-24 07:49:09
RF0000460,PR0000808,7-day no-reason return (primary option),1,pending,5.98,2024-06-24 12:29:47
RF0000461,PR0000726,Product quality issues,3,pending,894.6,2024-06-28 17:37:28
RF0000462,PR0000645,Product quality issues,1,pending,5.99,2024-06-28 19:55:56
RF0000463,PR0000791,7-day no-reason return (primary option),1,pending,17.95,2024-06-30 05:12:29
RF0000464,PR0000641,7-day no-reason return (primary option),2,pending,23.92,2024-06-24 22:45:31
RF0000465,PR0000628,Product quality issues,2,pending,5.74,2024-06-28 16:49:48
RF0000466,PR0000735,Other personal reasons,1,pending,47.89,2024-06-25 12:46:44
RF0000467,PR0000829,Item not as described,2,pending,35.9,2024-06-26 08:56:03
RF0000468,PR0000767,7-day no-reason return (primary option),1,pending,20.35,2024-06-17 06:15:56
RF0000469,PR0000904,7-day no-reason return (primary option),1,pending,11.96,2024-06-26 17:29:12
RF0000470,PR0000762,Item not as described,1,pending,11.96,2024-06-21 07:39:28
RF0000471,PR0000749,Item not as described,3,pending,107.79,2024-06-20 11:20:01
RF0000472,PR0000730,Item not as described,4,pending,19.12,2024-06-16 08:35:50
RF0000473,PR0000748,Logistics / Unboxing issues,1,pending,11.96,2024-06-24 19:05:01
RF0000474,PR0000838,Item not as described,1,pending,7.98,2024-06-16 14:47:28
RF0000475,PR0000830,7-day no-reason return (primary option),1,pending,36.75,2024-06-25 12:30:52
RF0000476,PR0000702,Product quality issues,1,pending,59.82,2024-06-29 16:17:55
RF0000477,PR0000678,7-day no-reason return (primary option),1,pending,25.14,2024-06-21 15:05:35
RF0000478,PR0000797,7-day no-reason return (primary option),1,pending,2.69,2024-06-20 18:05:45
RF0000479,PR0000692,7-day no-reason return (primary option),1,pending,10.77,2024-06-20 11:03:27
RF0000480,PR0000911,Item not as described,1,pending,39.46,2024-06-18 08:47:20
RF0000481,PR0000795,Product quality issues,2,pending,23.92,2024-06-26 19:25:03
RF0000482,PR0000765,Other personal reasons,1,pending,8.37,2024-06-27 11:00:58
RF0000483,PR0000788,7-day no-reason return (primary option),1,pending,9.57,2024-06-30 02:59:18
RF0000484,PR0000649,7-day no-reason return (primary option),1,pending,10.77,2024-06-16 13:48:47
RF0000485,PR0000654,Product quality issues,1,pending,23.94,2024-06-30 19:47:17
RF0000486,PR0000780,Logistics / Unboxing issues,1,pending,16.75,2024-06-16 08:08:25
RF0000487,PR0000817,Product quality issues,1,pending,2.92,2024-06-22 09:38:14
RF0000488,PR0000743,Product quality issues,1,pending,23.94,2024-06-22 06:02:18
RF0000489,PR0000818,7-day no-reason return (primary option),1,pending,32.92,2024-06-22 06:34:05
RF0000490,PR0000905,7-day no-reason return (primary option),1,pending,11.96,2024-06-24 17:01:10
RF0000491,PR0000694,7-day no-reason return (primary option),1,pending,8.97,2024-06-30 23:36:53
RF0000492,PR0000842,Logistics / Unboxing issues,1,pending,11.96,2024-06-27 11:11:51
RF0000493,PR0000651,7-day no-reason return (primary option),1,pending,3.58,2024-06-20 11:21:48
RF0000494,PR0000819,7-day no-reason return (primary option),1,pending,4.78,2024-06-23 02:56:49
RF0000495,PR0000882,7-day no-reason return (primary option),2,pending,81.42,2024-06-20 00:42:25
RF0000496,PR0000658,7-day no-reason return (primary option),1,pending,23.94,2024-06-25 11:34:54
RF0000497,PR0000880,Item not as described,1,pending,11.86,2024-06-22 23:11:24
RF0000498,PR0000799,7-day no-reason return (primary option),1,pending,275.39,2024-06-28 16:16:26
RF0000499,PR0000845,Product quality issues,2,pending,38.3,2024-06-27 14:31:32
RF0000500,PR0000720,Other personal reasons,2,pending,9.56,2024-06-28 22:05:00
RF0000501,PR0000783,Other personal reasons,1,pending,22.74,2024-06-24 02:33:47
RF0000502,PR0000759,7-day no-reason return (primary option),1,pending,9.57,2024-06-20 23:30:58
RF0000503,PR0000927,7-day no-reason return (primary option),1,pending,38.31,2024-06-24 12:31:05
RF0000504,PR0000778,7-day no-reason return (primary option),1,pending,7.19,2024-06-16 08:20:47
RF0000505,PR0000965,7-day no-reason return (primary option),2,pending,23.92,2024-06-23 19:56:39
RF0000506,PR0000978,7-day no-reason return (primary option),1,pending,3.7,2024-06-22 00:29:24
