action_id,refund_id,actor_customer_id,actor_seller_id,actor_admin_id,action_type,action_time
RA0000410,RF0000410,C01733,,,submit,2024-06-19 07:40:13
RA0000411,RF0000411,C03657,,,submit,2024-06-27 11:38:11
RA0000412,RF0000412,C04587,,,submit,2024-06-27 09:22:37
RA0000413,RF0000413,C03086,,,submit,2024-06-17 19:35:06
RA0000414,RF0000414,C02125,,,submit,2024-06-28 08:53:17
RA0000415,RF0000415,C04073,,,submit,2024-06-23 12:14:56
RA0000416,RF0000416,C03136,,,submit,2024-06-25 23:17:28
RA0000417,RF0000417,C06418,,,submit,2024-06-25 21:10:46
RA0000418,RF0000418,C04350,,,submit,2024-06-23 16:39:49
RA0000419,RF0000419,C00202,,,submit,2024-06-20 23:07:56
RA0000420,RF0000420,C04095,,,submit,2024-06-26 01:54:56
RA0000421,RF0000421,C00813,,,submit,2024-06-29 18:12:28
RA0000422,RF0000422,C02927,,,submit,2024-06-30 15:42:15
RA0000423,RF0000423,C05487,,,submit,2024-06-21 06:57:30
RA0000424,RF0000424,C06432,,,submit,2024-06-28 17:36:47
RA0000425,RF0000425,C03227,,,submit,2024-06-19 17:43:05
RA0000426,RF0000426,C05239,,,submit,2024-06-17 03:23:36
RA0000427,RF0000427,C04169,,,submit,2024-06-21 18:02:34
RA0000428,RF0000428,C05669,,,submit,2024-06-24 06:54:53
RA0000429,RF0000429,C01747,,,submit,2024-06-28 20:23:08
RA0000430,RF0000430,C03527,,,submit,2024-06-16 10:56:35
RA0000431,RF0000431,C00183,,,submit,2024-06-29 19:14:50
RA0000432,RF0000432,C04458,,,submit,2024-06-16 00:43:16
RA0000433,RF0000433,C04982,,,submit,2024-06-30 00:18:03
RA0000434,RF0000434,C03667,,,submit,2024-06-26 10:32:52
RA0000435,RF0000435,C00281,,,submit,2024-06-17 17:00:47
RA0000436,RF0000436,C03418,,,submit,2024-06-18 12:16:37
RA0000437,RF0000437,C06447,,,submit,2024-06-18 03:38:40
RA0000438,RF0000438,C05113,,,submit,2024-06-19 04:24:38
RA0000439,RF0000439,C06347,,,submit,2024-06-29 23:37:12
RA0000440,RF0000440,C02058,,,submit,2024-06-21 06:17:54
RA0000441,RF0000441,C04122,,,submit,2024-06-17 22:19:00
RA0000442,RF0000442,C01473,,,submit,2024-06-21 18:55:46
RA0000443,RF0000443,C03130,,,submit,2024-06-19 16:25:29
RA0000444,RF0000444,C00231,,,submit,2024-06-25 09:01:49
RA0000445,RF0000445,C04473,,,submit,2024-06-25 17:20:40
RA0000446,RF0000446,C02049,,,submit,2024-06-17 19:24:48
RA0000447,RF0000447,C01791,,,submit,2024-06-17 06:40:28
RA0000448,RF0000448,C05171,,,submit,2024-06-22 23:24:04
RA0000449,RF0000449,C04575,,,submit,2024-06-24 15:10:55
RA0000450,RF0000450,C04495,,,submit,2024-06-23 23:15:33
RA0000451,RF0000451,C02196,,,submit,2024-06-21 17:28:10
RA0000452,RF0000452,C05264,,,submit,2024-06-17 06:08:15
RA0000453,RF0000453,C04787,,,submit,2024-06-29 09:57:39
RA0000454,RF0000454,C01415,,,submit,2024-06-18 07:14:14
RA0000455,RF0000455,C03563,,,submit,2024-06-26 00:16:43
RA0000456,RF0000456,C01119,,,submit,2024-06-17 07:40:24
RA0000457,RF0000457,C06421,,,submit,2024-06-23 18:36:00
RA0000458,RF0000458,C04756,,,submit,2024-06-29 08:46:54
RA0000459,RF0000459,C04548,,,submit,2024-06-24 07:49:09
RA0000460,RF0000460,C02179,,,submit,2024-06-24 12:29:47
RA0000461,RF0000461,C03224,,,submit,2024-06-28 17:37:28
RA0000462,RF0000462,C04608,,,submit,2024-06-28 19:55:56
RA0000463,RF0000463,C05343,,,submit,2024-06-30 05:12:29
RA0000464,RF0000464,C00040,,,submit,2024-06-24 22:45:31
RA0000465,RF0000465,C00470,,,submit,2024-06-28 16:49:48
RA0000466,RF0000466,C03962,,,submit,2024-06-25 12:46:44
RA0000467,RF0000467,C06459,,,submit,2024-06-26 08:56:03
RA0000468,RF0000468,C05010,,,submit,2024-06-17 06:15:56
RA0000469,RF0000469,C03654,,,submit,2024-06-26 17:29:12
RA0000470,RF0000470,C02508,,,submit,2024-06-21 07:39:28
RA0000471,RF0000471,C03171,,,submit,2024-06-20 11:20:01
RA0000472,RF0000472,C06489,,,submit,2024-06-16 08:35:50
RA0000473,RF0000473,C03817,,,submit,2024-06-24 19:05:01
RA0000474,RF0000474,C01729,,,submit,2024-06-16 14:47:28
RA0000475,RF0000475,C02526,,,submit,2024-06-25 12:30:52
RA0000476,RF0000476,C01585,,,submit,2024-06-29 16:17:55
RA0000477,RF0000477,C05048,,,submit,2024-06-21 15:05:35
RA0000478,RF0000478,C02301,,,submit,2024-06-20 18:05:45
RA0000479,RF0000479,C01656,,,submit,2024-06-20 11:03:27
RA0000480,RF0000480,C02029,,,submit,2024-06-18 08:47:20
RA0000481,RF0000481,C00672,,,submit,2024-06-26 19:25:03
RA0000482,RF0000482,C00292,,,submit,2024-06-27 11:00:58
RA0000483,RF0000483,C05606,,,submit,2024-06-30 02:59:18
RA0000484,RF0000484,C04051,,,submit,2024-06-16 13:48:47
RA0000485,RF0000485,C01465,,,submit,2024-06-30 19:47:17
RA0000486,RF0000486,C00897,,,submit,2024-06-16 08:08:25
RA0000487,RF0000487,C03340,,,submit,2024-06-22 09:38:14
RA0000488,RF0000488,C01214,,,submit,2024-06-22 06:02:18
RA0000489,RF0000489,C01625,,,submit,2024-06-22 06:34:05
RA0000490,RF0000490,C04191,,,submit,2024-06-24 17:01:10
RA0000491,RF0000491,C02743,,,submit,2024-06-30 23:36:53
RA0000492,RF0000492,C02465,,,submit,2024-06-27 11:11:51
RA0000493,RF0000493,C00046,,,submit,2024-06-20 11:21:48
RA0000494,RF0000494,C00773,,,submit,2024-06-23 02:56:49
RA0000495,RF0000495,C02778,,,submit,2024-06-20 00:42:25
RA0000496,RF0000496,C02382,,,submit,2024-06-25 11:34:54
RA0000497,RF0000497,C03011,,,submit,2024-06-22 23:11:24
RA0000498,RF0000498,C02201,,,submit,2024-06-28 16:16:26
RA0000499,RF0000499,C01070,,,submit,2024-06-27 14:31:32
RA0000500,RF0000500,C02880,,,submit,2024-06-28 22:05:00
RA0000501,RF0000501,C05930,,,submit,2024-06-24 02:33:47
RA0000502,RF0000502,C05858,,,submit,2024-06-20 23:30:58
RA0000503,RF0000503,C04951,,,submit,2024-06-24 12:31:05
RA0000504,RF0000504,C06212,,,submit,2024-06-16 08:20:47
RA0000505,RF0000505,C03576,,,submit,2024-06-23 19:56:39
RA0000506,RF0000506,C00621,,,submit,2024-06-22 00:29:24
RA0000507,RF0000507,C01672,,,submit,2024-06-16 19:12:33
RA0000508,RF0000508,C03413,,,submit,2024-06-17 13:48:28
RA0000509,RF0000509,C05725,,,submit,2024-06-19 02:04:28
RA0000510,RF0000510,C02419,,,submit,2024-06-18 00:38:46
RA0000511,RF0000511,C03930,,,submit,2024-06-25 18:09:06
RA0000512,RF0000512,C01494,,,submit,2024-06-27 01:05:25
RA0000513,RF0000513,C01855,,,submit,2024-06-26 11:55:49
RA0000514,RF0000514,C00375,,,submit,2024-06-29 16:07:18
RA0000515,RF0000515,C00543,,,submit,2024-06-16 08:14:53
RA0000516,RF0000516,C01436,,,submit,2024-06-25 21:48:20
RA0000517,RF0000517,C03517,,,submit,2024-06-22 17:10:37
RA0000518,RF0000518,C02984,,,submit,2024-06-22 18:37:28
RA0000519,RF0000519,C02476,,,submit,2024-06-24 01:18:38
RA0000520,RF0000520,C01383,,,submit,2024-06-23 14:00:33
RA0000521,RF0000521,C01930,,,submit,2024-06-24 17:33:00
RA0000522,RF0000522,C04131,,,submit,2024-06-23 23:04:54
RA0000523,RF0000523,C02413,,,submit,2024-06-16 15:12:19
RA0000524,RF0000524,C03211,,,submit,2024-06-29 21:12:09
RA0000525,RF0000525,C05571,,,submit,2024-06-18 03:01:26
RA0000526,RF0000526,C00790,,,submit,2024-06-30 18:36:08
RA0000527,RF0000527,C01567,,,submit,2024-06-22 03:13:12
RA0000528,RF0000528,C03365,,,submit,2024-06-29 20:38:05
RA0000529,RF0000529,C01886,,,submit,2024-06-27 01:34:15
RA0000530,RF0000530,C01893,,,submit,2024-06-17 03:41:56
RA0000531,RF0000531,C04050,,,submit,2024-06-18 15:06:38
RA0000532,RF0000532,C01871,,,submit,2024-06-24 02:00:33
RA0000533,RF0000533,C01454,,,submit,2024-06-22 06:30:49
RA0000534,RF0000534,C04570,,,submit,2024-06-16 06:58:14
RA0000535,RF0000535,C00486,,,submit,2024-06-26 10:46:19
RA0000536,RF0000536,C06304,,,submit,2024-06-21 15:58:50
RA0000537,RF0000537,C05116,,,submit,2024-06-18 23:24:05
RA0000538,RF0000538,C05320,,,submit,2024-06-28 03:35:46
RA0000539,RF0000539,C03105,,,submit,2024-06-30 09:43:33
RA0000540,RF0000540,C04412,,,submit,2024-06-30 20:59:22
RA0000541,RF0000541,C04556,,,submit,2024-06-21 05:42:24
RA0000542,RF0000542,C02380,,,submit,2024-06-21 03:47:24
RA0000543,RF0000543,C03877,,,submit,2024-06-23 04:19:08
RA0000544,RF0000544,C01407,,,submit,2024-06-22 18:18:50
RA0000545,RF0000545,C00801,,,submit,2024-06-20 07:39:49
RA0000546,RF0000546,C00284,,,submit,2024-06-30 23:36:46
RA0000547,RF0000547,C04624,,,submit,2024-06-27 11:38:16
RA0000548,RF0000548,C01504,,,submit,2024-06-23 16:08:07
RA0000549,RF0000549,C02642,,,submit,2024-06-29 04:19:03
RA0000550,RF0000550,C03808,,,submit,2024-06-28 12:54:38
RA0000551,RF0000551,C04498,,,submit,2024-06-20 06:17:32
RA0000552,RF0000552,C04343,,,submit,2024-06-18 17:07:46
RA0000553,RF0000553,C01542,,,submit,2024-06-28 13:41:08
RA0000554,RF0000554,C02017,,,submit,2024-06-27 15:34:10
RA0000555,RF0000555,C03760,,,submit,2024-06-22 18:27:21
RA0000556,RF0000556,C04859,,,submit,2024-06-21 23:25:55
RA0000557,RF0000557,C04030,,,submit,2024-06-27 18:20:35
RA0000558,RF0000558,C00648,,,submit,2024-06-17 06:02:39
RA0000559,RF0000559,C04407,,,submit,2024-06-20 05:46:26
RA0000560,RF0000560,C05188,,,submit,2024-06-28 10:26:46
RA0000561,RF0000561,C02575,,,submit,2024-06-22 17:59:15
RA0000562,RF0000562,C04633,,,submit,2024-06-22 14:29:44
RA0000563,RF0000563,C00528,,,submit,2024-06-19 09:08:28
RA0000564,RF0000564,C04520,,,submit,2024-06-24 19:00:35
RA0000565,RF0000565,C03402,,,submit,2024-06-21 06:41:00
RA0000566,RF0000566,C01401,,,submit,2024-06-20 13:19:04
RA0000567,RF0000567,C00033,,,submit,2024-06-23 05:41:16
RA0000568,RF0000568,C04660,,,submit,2024-06-22 06:56:04
RA0000569,RF0000569,C05326,,,submit,2024-06-27 23:55:35
RA0000570,RF0000570,C02624,,,submit,2024-06-21 10:21:03
RA0000571,RF0000571,C06337,,,submit,2024-06-22 03:47:54
RA0000572,RF0000572,C06335,,,submit,2024-06-30 22:55:56
RA0000573,RF0000573,C00019,,,submit,2024-06-21 15:03:17
RA0000574,RF0000574,C02846,,,submit,2024-06-18 04:06:36
RA0000575,RF0000575,C06310,,,submit,2024-06-30 16:54:20
RA0000576,RF0000576,C03609,,,submit,2024-06-27 14:55:01
RA0000577,RF0000577,C02831,,,submit,2024-06-27 12:57:34
RA0000578,RF0000578,C02042,,,submit,2024-06-21 00:13:27
RA0000579,RF0000579,C01875,,,submit,2024-06-26 09:36:43
RA0000580,RF0000580,C01443,,,submit,2024-06-26 21:02:27
RA0000581,RF0000581,C02967,,,submit,2024-06-17 12:31:06
RA0000582,RF0000582,C01386,,,submit,2024-06-24 05:17:42
RA0000583,RF0000583,C05214,,,submit,2024-06-26 10:54:14
RA0000584,RF0000584,C05399,,,submit,2024-06-29 18:42:06
RA0000585,RF0000585,C02514,,,submit,2024-06-30 09:50:26
RA0000586,RF0000586,C02583,,,submit,2024-06-22 08:54:34
RA0000587,RF0000587,C03100,,,submit,2024-06-19 14:14:42
RA0000588,RF0000588,C03541,,,submit,2024-06-30 21:37:57
RA0000589,RF0000589,C00933,,,submit,2024-06-21 16:19:54
RA0000590,RF0000590,C04355,,,submit,2024-06-25 08:25:10
RA0000591,RF0000591,C06259,,,submit,2024-06-30 03:29:32
RA0000592,RF0000592,C00500,,,submit,2024-06-28 19:29:24
RA0000593,RF0000593,C02563,,,submit,2024-06-19 05:40:23
RA0000594,RF0000594,C03574,,,submit,2024-06-27 21:56:21
RA0000595,RF0000595,C05493,,,submit,2024-06-20 11:59:22
RA0000596,RF0000596,C04005,,,submit,2024-06-21 01:58:48
RA0000597,RF0000597,C01011,,,submit,2024-06-24 15:22:15
RA0000598,RF0000598,C02060,,,submit,2024-06-25 07:44:13
RA0000599,RF0000599,C05264,,,submit,2024-06-17 17:54:35
RA0000600,RF0000600,C03432,,,submit,2024-06-30 05:32:26
RA0000601,RF0000601,C05850,,,submit,2024-06-25 16:16:02
RA0000602,RF0000602,C04003,,,submit,2024-06-29 01:55:11
RA0000603,RF0000603,C00439,,,submit,2024-06-27 11:53:30
RA0000604,RF0000604,C00542,,,submit,2024-06-25 03:22:43
RA0000605,RF0000605,C03103,,,submit,2024-06-18 10:41:11
RA0000606,RF0000606,C05571,,,submit,2024-06-30 13:14:52
RA0000607,RF0000607,C03170,,,submit,2024-06-25 15:26:41
RA0000608,RF0000608,C02227,,,submit,2024-06-16 11:59:27
RA0000609,RF0000609,C03064,,,submit,2024-06-22 14:22:25
RA0000610,RF0000610,C05658,,,submit,2024-06-29 08:40:35
RA0000611,RF0000611,C02909,,,submit,2024-06-30 16:04:06
RA0000612,RF0000612,C03212,,,submit,2024-06-20 05:24:04
RA0000613,RF0000613,C02848,,,submit,2024-06-29 15:33:56
RA0000614,RF0000614,C03404,,,submit,2024-06-22 02:01:55
RA0000615,RF0000615,C04182,,,submit,2024-06-29 11:12:25
RA0000616,RF0000616,C04518,,,submit,2024-06-22 12:35:36
RA0000617,RF0000617,C00720,,,submit,2024-06-23 14:01:41
RA0000618,RF0000618,C01207,,,submit,2024-06-28 10:07:36
RA0000619,RF0000619,C03001,,,submit,2024-06-30 15:34:14
RA0000620,RF0000620,C05305,,,submit,2024-06-25 20:21:44
RA0000621,RF0000621,C01814,,,submit,2024-06-25 17:33:33
RA0000622,RF0000622,C03914,,,submit,2024-06-20 08:17:39
RA0000623,RF0000623,C02440,,,submit,2024-06-25 17:02:13
RA0000624,RF0000624,C05591,,,submit,2024-06-30 03:55:47
RA0000625,RF0000625,C06422,,,submit,2024-06-28 03:08:30
RA0000626,RF0000626,C00859,,,submit,2024-06-17 22:51:24
RA0000627,RF0000627,C06361,,,submit,2024-06-18 00:28:32
RA0000628,RF0000628,C03523,,,submit,2024-06-19 16:44:59
RA0000629,RF0000629,C03234,,,submit,2024-06-30 07:10:29
RA0000630,RF0000630,C06346,,,submit,2024-06-16 07:36:05
RA0000631,RF0000631,C06195,,,submit,2024-06-19 23:11:28
RA0000632,RF0000632,C01414,,,submit,2024-06-29 15:04:04
RA0000633,RF0000633,C00668,,,submit,2024-06-19 21:51:51
RA0000634,RF0000634,C05059,,,submit,2024-06-22 10:08:20
RA0000635,RF0000635,C05511,,,submit,2024-06-27 12:42:07
RA0000636,RF0000636,C00200,,,submit,2024-06-17 06:31:19
RA0000637,RF0000637,C00473,,,submit,2024-06-19 17:02:27
RA0000638,RF0000638,C05005,,,submit,2024-06-25 19:25:32
RA0000639,RF0000639,C03021,,,submit,2024-06-17 07:25:42
RA0000640,RF0000640,C00781,,,submit,2024-06-20 20:12:31
RA0000641,RF0000641,C05298,,,submit,2024-06-29 22:45:16
RA0000642,RF0000642,C02253,,,submit,2024-06-28 17:34:58
RA0000643,RF0000643,C04985,,,submit,2024-06-21 03:31:45
RA0000644,RF0000644,C02000,,,submit,2024-06-19 14:21:25
RA0000645,RF0000645,C05760,,,submit,2024-06-29 08:41:27
RA0000646,RF0000646,C03267,,,submit,2024-06-24 14:30:29
RA0000647,RF0000647,C03887,,,submit,2024-06-18 17:27:21
RA0000648,RF0000648,C01705,,,submit,2024-06-25 05:41:58
RA0000649,RF0000649,C05922,,,submit,2024-06-25 10:56:55
RA0000650,RF0000650,C03212,,,submit,2024-06-24 17:24:33
RA0000651,RF0000651,C02295,,,submit,2024-06-25 22:46:20
RA0000652,RF0000652,C02132,,,submit,2024-06-30 12:05:03
RA0000653,RF0000653,C02789,,,submit,2024-06-25 05:36:06
RA0000654,RF0000654,C01878,,,submit,2024-06-22 02:11:30
RA0000655,RF0000655,C04224,,,submit,2024-06-26 15:33:05
RA0000656,RF0000656,C03842,,,submit,2024-06-22 09:57:56
RA0000657,RF0000657,C04446,,,submit,2024-06-28 12:02:46
RA0000658,RF0000658,C03296,,,submit,2024-06-23 05:01:14
RA0000659,RF0000659,C05914,,,submit,2024-06-17 19:21:21
RA0000660,RF0000660,C01305,,,submit,2024-06-23 05:21:47
RA0000661,RF0000661,C02441,,,submit,2024-06-29 09:38:09
RA0000662,RF0000662,C02266,,,submit,2024-06-22 08:18:36
RA0000663,RF0000663,C05678,,,submit,2024-06-29 21:09:53
RA0000664,RF0000664,C04449,,,submit,2024-06-22 11:35:14
RA0000665,RF0000665,C01586,,,submit,2024-06-28 07:43:30
RA0000666,RF0000666,C01382,,,submit,2024-06-29 17:22:53
RA0000667,RF0000667,C06326,,,submit,2024-06-23 09:46:27
RA0000668,RF0000668,C05098,,,submit,2024-06-24 08:23:07
RA0000669,RF0000669,C02953,,,submit,2024-06-17 03:57:38
RA0000670,RF0000670,C03946,,,submit,2024-06-22 01:22:05
RA0000671,RF0000671,C00022,,,submit,2024-06-27 20:12:28
RA0000672,RF0000672,C02545,,,submit,2024-06-20 03:17:52
RA0000673,RF0000673,C03420,,,submit,2024-06-24 07:44:52
RA0000674,RF0000674,C05354,,,submit,2024-06-22 06:44:53
RA0000675,RF0000675,C02531,,,submit,2024-06-24 00:00:54
RA0000676,RF0000676,C03316,,,submit,2024-06-18 10:59:54
RA0000677,RF0000677,C04234,,,submit,2024-06-29 14:19:06
RA0000678,RF0000678,C05642,,,submit,2024-06-23 02:42:29
RA0000679,RF0000679,C01422,,,submit,2024-06-27 23:04:37
RA0000680,RF0000680,C04622,,,submit,2024-06-28 07:57:11
RA0000681,RF0000681,C00801,,,submit,2024-06-25 03:25:05
RA0000682,RF0000682,C06183,,,submit,2024-06-19 21:37:09
RA0000683,RF0000683,C01748,,,submit,2024-06-24 11:39:22
RA0000684,RF0000684,C04183,,,submit,2024-06-16 05:31:49
RA0000685,RF0000685,C02856,,,submit,2024-06-27 20:35:46
RA0000686,RF0000686,C04692,,,submit,2024-06-22 23:11:06
RA0000687,RF0000687,C05606,,,submit,2024-06-21 09:06:26
RA0000688,RF0000688,C02655,,,submit,2024-06-22 01:42:49
RA0000689,RF0000689,C04687,,,submit,2024-06-26 04:52:24
RA0000690,RF0000690,C02740,,,submit,2024-06-20 15:32:38
RA0000691,RF0000691,C03897,,,submit,2024-06-24 06:44:26
RA0000692,RF0000692,C00676,,,submit,2024-06-18 17:25:33
RA0000693,RF0000693,C03788,,,submit,2024-06-23 01:42:58
RA0000694,RF0000694,C00119,,,submit,2024-06-29 13:16:18
RA0000695,RF0000695,C02162,,,submit,2024-06-17 14:37:35
RA0000696,RF0000696,C02747,,,submit,2024-06-22 02:57:20
RA0000697,RF0000697,C04441,,,submit,2024-06-24 05:02:53
RA0000698,RF0000698,C05497,,,submit,2024-06-26 05:28:16
RA0000699,RF0000699,C06037,,,submit,2024-06-17 07:37:56
RA0000700,RF0000700,C04570,,,submit,2024-06-16 16:22:22
RA0000701,RF0000701,C01816,,,submit,2024-06-28 04:14:00
RA0000702,RF0000702,C05682,,,submit,2024-06-26 13:39:18
RA0000703,RF0000703,C02611,,,submit,2024-06-24 10:20:47
RA0000704,RF0000704,C04463,,,submit,2024-06-17 15:58:05
RA0000705,RF0000705,C02341,,,submit,2024-06-28 05:01:10
RA0000706,RF0000706,C02720,,,submit,2024-06-28 10:24:57
RA0000707,RF0000707,C05309,,,submit,2024-06-26 12:29:27
RA0000708,RF0000708,C00216,,,submit,2024-06-22 23:47:06
RA0000709,RF0000709,C00467,,,submit,2024-06-18 08:12:15
RA0000710,RF0000710,C05352,,,submit,2024-06-21 01:36:38
RA0000711,RF0000711,C03102,,,submit,2024-06-21 11:19:51
RA0000712,RF0000712,C03156,,,submit,2024-06-24 09:05:52
RA0000713,RF0000713,C06107,,,submit,2024-06-30 20:43:36
RA0000714,RF0000714,C01490,,,submit,2024-06-22 20:19:19
RA0000715,RF0000715,C02706,,,submit,2024-06-24 21:21:17
RA0000716,RF0000716,C01267,,,submit,2024-06-28 08:46:58
RA0000717,RF0000717,C05569,,,submit,2024-06-27 02:11:29
RA0000718,RF0000718,C02347,,,submit,2024-06-24 04:41:24
RA0000719,RF0000719,C01750,,,submit,2024-06-27 02:27:14
RA0000720,RF0000720,C00966,,,submit,2024-06-19 04:03:59
RA0000721,RF0000721,C01199,,,submit,2024-06-23 20:23:54
RA0000722,RF0000722,C04663,,,submit,2024-06-22 18:31:21
RA0000723,RF0000723,C04613,,,submit,2024-06-23 01:19:00
RA0000724,RF0000724,C04530,,,submit,2024-06-16 21:40:09
RA0000725,RF0000725,C00308,,,submit,2024-06-18 19:07:45
RA0000726,RF0000726,C04531,,,submit,2024-06-19 21:13:02
RA0000727,RF0000727,C04346,,,submit,2024-06-18 18:49:46
RA0000728,RF0000728,C04997,,,submit,2024-06-22 04:33:56
RA0000729,RF0000729,C04508,,,submit,2024-06-22 19:51:47
RA0000730,RF0000730,C04234,,,submit,2024-06-25 14:48:53
RA0000731,RF0000731,C02048,,,submit,2024-06-17 16:42:56
RA0000732,RF0000732,C00256,,,submit,2024-06-20 06:43:53
RA0000733,RF0000733,C04474,,,submit,2024-06-25 03:26:28
RA0000734,RF0000734,C06101,,,submit,2024-06-16 02:29:28
RA0000735,RF0000735,C03399,,,submit,2024-06-21 09:46:12
RA0000736,RF0000736,C05307,,,submit,2024-06-25 17:47:34
RA0000737,RF0000737,C04276,,,submit,2024-06-27 11:41:39
RA0000738,RF0000738,C00339,,,submit,2024-06-26 19:54:53
RA0000739,RF0000739,C04130,,,submit,2024-06-26 08:01:45
RA0000740,RF0000740,C05358,,,submit,2024-06-18 21:14:31
RA0000741,RF0000741,C05892,,,submit,2024-06-17 08:49:49
RA0000742,RF0000742,C04156,,,submit,2024-06-20 20:14:29
RA0000743,RF0000743,C02642,,,submit,2024-06-26 07:23:19
RA0000744,RF0000744,C04215,,,submit,2024-06-20 19:03:15
RA0000745,RF0000745,C03141,,,submit,2024-06-18 00:45:55
RA0000746,RF0000746,C05543,,,submit,2024-06-22 00:56:22
RA0000747,RF0000747,C05232,,,submit,2024-06-18 16:40:27
RA0000748,RF0000748,C02301,,,submit,2024-06-28 10:34:58
RA0000749,RF0000749,C00847,,,submit,2024-06-20 00:53:27
RA0000750,RF0000750,C00858,,,submit,2024-06-25 10:39:07
RA0000751,RF0000751,C03642,,,submit,2024-06-22 18:58:09
RA0000752,RF0000752,C00625,,,submit,2024-06-27 21:55:06
RA0000753,RF0000753,C01138,,,submit,2024-06-27 14:44:16
RA0000754,RF0000754,C04292,,,submit,2024-06-17 14:25:21
RA0000755,RF0000755,C04588,,,submit,2024-06-29 03:25:38
RA0000756,RF0000756,C05512,,,submit,2024-06-21 09:44:09
RA0000757,RF0000757,C02562,,,submit,2024-06-17 03:37:53
RA0000758,RF0000758,C03954,,,submit,2024-06-23 10:19:57
RA0000759,RF0000759,C05429,,,submit,2024-06-23 15:38:28
RA0000760,RF0000760,C01825,,,submit,2024-06-27 20:05:39
RA0000761,RF0000761,C06388,,,submit,2024-06-22 13:18:21
RA0000762,RF0000762,C03412,,,submit,2024-06-21 06:22:51
RA0000763,RF0000763,C00459,,,submit,2024-06-26 10:59:03
RA0000764,RF0000764,C03742,,,submit,2024-06-18 04:13:58
RA0000765,RF0000765,C02843,,,submit,2024-06-29 12:41:50
RA0000766,RF0000766,C04421,,,submit,2024-06-29 09:21:48
RA0000767,RF0000767,C02250,,,submit,2024-06-26 09:59:00
RA0000768,RF0000768,C05620,,,submit,2024-06-28 10:18:31
RA0000769,RF0000769,C05342,,,submit,2024-06-26 11:59:49
RA0000770,RF0000770,C05077,,,submit,2024-06-27 18:05:51
RA0000771,RF0000771,C01271,,,submit,2024-06-18 01:25:20
RA0000772,RF0000772,C02350,,,submit,2024-06-28 06:20:55
RA0000773,RF0000773,C01162,,,submit,2024-06-20 20:01:54
RA0000774,RF0000774,C01033,,,submit,2024-06-29 08:05:08
RA0000775,RF0000775,C03129,,,submit,2024-06-23 20:08:43
RA0000776,RF0000776,C04394,,,submit,2024-06-22 20:06:52
RA0000777,RF0000777,C00719,,,submit,2024-06-30 12:42:42
RA0000778,RF0000778,C04829,,,submit,2024-06-22 16:16:52
RA0000779,RF0000779,C01455,,,submit,2024-06-19 18:45:02
RA0000780,RF0000780,C03604,,,submit,2024-06-19 20:56:25
RA0000781,RF0000781,C06143,,,submit,2024-06-19 01:42:57
RA0000782,RF0000782,C00692,,,submit,2024-06-27 19:17:56
RA0000783,RF0000783,C01780,,,submit,2024-06-22 05:36:24
RA0000784,RF0000784,C03928,,,submit,2024-06-16 20:49:03
RA0000785,RF0000785,C01010,,,submit,2024-06-17 10:49:15
RA0000786,RF0000786,C04518,,,submit,2024-06-21 21:16:59
RA0000787,RF0000787,C04703,,,submit,2024-06-24 01:42:19
RA0000788,RF0000788,C02350,,,submit,2024-06-19 15:13:13
RA0000789,RF0000789,C00298,,,submit,2024-06-27 13:40:40
RA0000790,RF0000790,C00804,,,submit,2024-06-17 06:43:41
RA0000791,RF0000791,C00180,,,submit,2024-06-19 08:41:13
RA0000792,RF0000792,C01047,,,submit,2024-06-24 17:44:22
RA0000793,RF0000793,C04145,,,submit,2024-06-17 05:29:32
RA0000794,RF0000794,C05052,,,submit,2024-06-23 20:36:35
RA0000795,RF0000795,C06074,,,submit,2024-06-21 02:16:06
RA0000796,RF0000796,C03571,,,submit,2024-06-20 12:44:03
RA0000797,RF0000797,C05228,,,submit,2024-06-25 20:16:42
RA0000798,RF0000798,C03856,,,submit,2024-06-21 04:51:37
RA0000799,RF0000799,C01278,,,submit,2024-06-27 12:27:14
RA0000800,RF0000800,C04342,,,submit,2024-06-29 11:37:53
RA0000801,RF0000801,C02653,,,submit,2024-06-18 09:43:07
RA0000802,RF0000802,C02708,,,submit,2024-06-20 14:25:30
